WP_004753574.1	lcl|NZ_AFKD01000124.1_cds_WP_000340715.1_1129	94.186	86	106
WP_004766657.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	96.497	314	314
WP_004766657.1	lcl|NZ_AFKD01000124.1_cds_WP_000093099.1_1150	46.988	83	314
WP_004766657.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	25.076	331	314
WP_004766657.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	26.022	269	314
WP_004766657.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	23.024	291	314
WP_004766657.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	23.118	186	314
WP_262052077.1	lcl|NZ_AFKD01000124.1_cds_WP_000604524.1_1131	97.534	365	365
WP_000884059.1	lcl|NZ_AFKD01000124.1_cds_WP_000884059.1_1132	100.000	185	185
WP_000884059.1	lcl|NZ_AFKD01000023.1_cds_WP_000351733.1_3526	40.000	140	185
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	99.088	329	329
WP_000646251.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	32.063	315	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	31.045	335	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	31.677	322	329
WP_000646251.1	lcl|NZ_AFKD01000131.1_cds_WP_001984071.1_976	31.803	305	329
WP_000646251.1	lcl|NZ_AFKD01000054.1_cds_WP_000649925.1_2501	30.183	328	329
WP_000646251.1	lcl|NZ_AFKD01000246.1_cds_WP_000709511.1_54	29.730	333	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000601375.1_1186	24.415	299	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	28.990	307	329
WP_000646251.1	lcl|NZ_AFKD01000131.1_cds_WP_000688695.1_996	29.329	283	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000475904.1_1195	27.372	274	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	25.705	319	329
WP_000646251.1	lcl|NZ_AFKD01000082.1_cds_WP_001074785.1_1821	29.434	265	329
WP_000646251.1	lcl|NZ_AFKD01000081.1_cds_WP_001003555.1_1849	25.148	338	329
WP_000646251.1	lcl|NZ_AFKD01000124.1_cds_WP_000487322.1_1184	27.077	325	329
WP_000774262.1	lcl|NZ_AFKD01000124.1_cds_WP_000774262.1_1134	99.625	267	267
WP_000774262.1	lcl|NZ_AFKD01000124.1_cds_WP_000859505.1_1183	26.639	244	267
WP_000774262.1	lcl|NZ_AFKD01000124.1_cds_WP_000800438.1_1164	25.328	229	267
WP_000774262.1	lcl|NZ_AFKD01000124.1_cds_WP_000842260.1_1213	26.316	190	267
WP_000774262.1	lcl|NZ_AFKD01000137.1_cds_WP_000667727.1_842	31.818	110	267
WP_000774262.1	lcl|NZ_AFKD01000241.1_cds_WP_000805357.1_149	33.645	107	267
WP_000602734.1	lcl|NZ_AFKD01000124.1_cds_WP_000612797.1_1135	97.839	509	509
WP_000602734.1	lcl|NZ_AFKD01000119.1_cds_WP_000291591.1_1303	26.911	327	509
WP_000602734.1	lcl|NZ_AFKD01000119.1_cds_WP_000364507.1_1304	31.111	90	509
WP_000602734.1	lcl|NZ_AFKD01000124.1_cds_WP_000612797.1_1135	97.839	509	509
WP_000602734.1	lcl|NZ_AFKD01000119.1_cds_WP_000291591.1_1303	26.911	327	509
WP_000602734.1	lcl|NZ_AFKD01000119.1_cds_WP_000364507.1_1304	31.111	90	509
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_001067557.1_1136	99.697	330	330
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_000600889.1_1159	26.692	266	330
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_000646252.1_1133	28.990	307	330
WP_004766696.1	lcl|NZ_AFKD01000131.1_cds_WP_001984071.1_976	25.735	272	330
WP_004766696.1	lcl|NZ_AFKD01000077.1_cds_WP_000744700.1_1987	26.812	276	330
WP_004766696.1	lcl|NZ_AFKD01000081.1_cds_WP_001003555.1_1849	28.395	243	330
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_000723090.1_1212	23.724	333	330
WP_004766696.1	lcl|NZ_AFKD01000054.1_cds_WP_000649925.1_2501	28.854	253	330
WP_004766696.1	lcl|NZ_AFKD01000131.1_cds_WP_000688695.1_996	25.681	257	330
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_000601375.1_1186	26.740	273	330
WP_004766696.1	lcl|NZ_AFKD01000124.1_cds_WP_000410273.1_1130	25.305	328	330
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_001198107.1_1137	98.907	366	366
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_000608295.1_1138	40.000	365	366
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_000575178.1_1206	34.540	359	366
WP_004766691.1	lcl|NZ_AFKD01000164.1_cds_WP_001281953.1_471	27.704	379	366
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_000346036.1_1167	28.090	356	366
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_000582222.1_1148	31.389	360	366
WP_004766691.1	lcl|NZ_AFKD01000028.1_cds_WP_000538752.1_3278	29.412	357	366
WP_004766691.1	lcl|NZ_AFKD01000124.1_cds_WP_000947844.1_1160	26.667	345	366
WP_004766691.1	lcl|NZ_AFKD01000050.1_cds_WP_001982414.1_2667	31.579	190	366
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_000608295.1_1138	95.640	367	367
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_001198107.1_1137	39.178	365	367
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_000575178.1_1206	36.314	369	367
WP_004766642.1	lcl|NZ_AFKD01000028.1_cds_WP_000538752.1_3278	31.016	374	367
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_000582222.1_1148	36.000	325	367
WP_004766642.1	lcl|NZ_AFKD01000164.1_cds_WP_001281953.1_471	30.688	378	367
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_000346036.1_1167	24.665	373	367
WP_004766642.1	lcl|NZ_AFKD01000124.1_cds_WP_000947844.1_1160	26.124	356	367
WP_004766642.1	lcl|NZ_AFKD01000050.1_cds_WP_001982414.1_2667	24.432	352	367
WP_004766692.1	lcl|NZ_AFKD01000124.1_cds_WP_000689743.1_1139	91.912	544	544
WP_004766692.1	lcl|NZ_AFKD01000124.1_cds_WP_000689743.1_1139	91.912	544	544
WP_002740998.1	lcl|NZ_AFKD01000124.1_cds_WP_000342713.1_1140	94.340	265	265
WP_002740998.1	lcl|NZ_AFKD01000128.1_cds_WP_001002663.1_1037	46.091	243	265
WP_016761674.1	lcl|NZ_AFKD01000124.1_cds_WP_001246618.1_1141	92.903	310	310
WP_016761674.1	lcl|NZ_AFKD01000022.1_cds_WP_000501205.1_3584	36.842	304	310
WP_016761674.1	lcl|NZ_AFKD01000073.1_cds_WP_001183723.1_2162	28.938	273	310
WP_016761674.1	lcl|NZ_AFKD01000056.1_cds_WP_000279894.1_2440	23.282	262	310
WP_016761674.1	lcl|NZ_AFKD01000124.1_cds_WP_001246618.1_1141	92.903	310	310
WP_016761674.1	lcl|NZ_AFKD01000022.1_cds_WP_000501205.1_3584	36.842	304	310
WP_016761674.1	lcl|NZ_AFKD01000073.1_cds_WP_001183723.1_2162	28.938	273	310
WP_016761674.1	lcl|NZ_AFKD01000056.1_cds_WP_000279894.1_2440	23.282	262	310
WP_000479982.1	lcl|NZ_AFKD01000124.1_cds_WP_000479982.1_1142	100.000	264	264
WP_000715956.1	lcl|NZ_AFKD01000124.1_cds_WP_000715958.1_1143	98.473	131	131
WP_001088861.1	lcl|NZ_AFKD01000124.1_cds_WP_001088866.1_1144	98.611	144	144
WP_001088861.1	lcl|NZ_AFKD01000076.1_cds_WP_002069656.1_2044	42.857	56	144
WP_000517243.1	lcl|NZ_AFKD01000124.1_cds_WP_000517242.1_1145	99.548	221	221
WP_000517243.1	lcl|NZ_AFKD01000077.1_cds_WP_001082180.1_2015	28.205	78	221
WP_000517243.1	lcl|NZ_AFKD01000161.1_cds_WP_001069834.1_498	28.440	109	221
WP_000611591.1	lcl|NZ_AFKD01000124.1_cds_WP_000611594.1_1146	99.429	175	175
WP_000611591.1	lcl|NZ_AFKD01000127.1_cds_WP_001206947.1_1053	29.655	145	175
WP_004766685.1	lcl|NZ_AFKD01000124.1_cds_WP_001015422.1_1147	98.496	399	406
