WP_004753574.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	94.186	86	106
WP_004766657.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	96.497	314	314
WP_004766657.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	46.988	83	314
WP_004766657.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	25.076	331	314
WP_004766657.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	26.022	269	314
WP_004766657.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	22.945	292	314
WP_004766657.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	23.118	186	314
WP_262052077.1	lcl|NZ_JQOX01000022.1_cds_WP_000604524.1_558	97.534	365	365
WP_000884059.1	lcl|NZ_JQOX01000022.1_cds_WP_000884059.1_559	100.000	185	185
WP_000884059.1	lcl|NZ_JQOX01000014.1_cds_WP_000351733.1_405	40.000	140	185
WP_000646251.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	99.696	329	329
WP_000646251.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	32.063	315	329
WP_000646251.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	31.045	335	329
WP_000646251.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	31.677	322	329
WP_000646251.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	31.803	305	329
WP_000646251.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	30.183	328	329
WP_000646251.1	lcl|NZ_JQOX01000036.1_cds_WP_000709513.1_1078	30.030	333	329
WP_000646251.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	24.415	299	329
WP_000646251.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	28.990	307	329
WP_000646251.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	29.329	283	329
