WP_004753574.1	lcl|NZ_JQQB01000131.1_cds_WP_002614501.1_3234	91.860	86	106
WP_004766657.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	91.374	313	314
WP_004766657.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	25.000	324	314
WP_004766657.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	25.316	316	314
WP_004766657.1	lcl|NZ_JQQB01000078.1_cds_WP_002634803.1_2167	25.526	333	314
WP_004766657.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	23.592	284	314
WP_004766657.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	23.473	311	314
WP_004766657.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	21.519	316	314
WP_262052077.1	lcl|NZ_JQQB01000131.1_cds_WP_004503038.1_3232	83.836	365	365
WP_000884059.1	lcl|NZ_JQQB01000131.1_cds_WP_004503080.1_3231	96.216	185	185
WP_000884059.1	lcl|NZ_JQQB01000098.1_cds_WP_002630958.1_2547	34.932	146	185
WP_000646251.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	94.833	329	329
WP_000646251.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	30.357	336	329
WP_000646251.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	30.476	315	329
WP_000646251.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	31.511	311	329
WP_000646251.1	lcl|NZ_JQQB01000166.1_cds_WP_016758520.1_3525	26.866	335	329
WP_000646251.1	lcl|NZ_JQQB01000206.1_cds_WP_061236034.1_3718	28.161	348	329
WP_000646251.1	lcl|NZ_JQQB01000078.1_cds_WP_002634803.1_2167	29.467	319	329
WP_000646251.1	lcl|NZ_JQQB01000044.1_cds_WP_004495465.1_1399	28.571	322	329
WP_000646251.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	25.000	268	329
WP_000646251.1	lcl|NZ_JQQB01000131.1_cds_WP_061235919.1_3227	29.316	307	329
WP_000646251.1	lcl|NZ_JQQB01000010.1_cds_WP_004496595.1_315	25.444	338	329
WP_000646251.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	24.224	322	329
WP_000646251.1	lcl|NZ_JQQB01000187.1_cds_WP_004503138.1_3621	29.259	270	329
WP_000646251.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	27.778	252	329
WP_000646251.1	lcl|NZ_JQQB01000039.1_cds_WP_061217843.1_1194	26.642	274	329
WP_000646251.1	lcl|NZ_JQQB01000015.1_cds_WP_004496193.1_431	27.376	263	329
WP_000646251.1	lcl|NZ_JQQB01000097.1_cds_WP_004494996.1_2487	24.169	331	329
WP_000646251.1	lcl|NZ_JQQB01000184.1_cds_WP_016761171.1_3603	27.309	249	329
WP_000646251.1	lcl|NZ_JQQB01000039.1_cds_WP_004503611.1_1205	31.944	144	329
WP_000774262.1	lcl|NZ_JQQB01000131.1_cds_WP_004503120.1_3229	94.757	267	267
WP_000774262.1	lcl|NZ_JQQB01000039.1_cds_WP_004503495.1_1206	25.100	251	267
WP_000774262.1	lcl|NZ_JQQB01000206.1_cds_WP_061236029.1_3708	25.764	229	267
WP_000774262.1	lcl|NZ_JQQB01000007.1_cds_WP_004496417.1_252	30.808	198	267
WP_000774262.1	lcl|NZ_JQQB01000057.1_cds_WP_002620407.1_1652	26.316	190	267
WP_000774262.1	lcl|NZ_JQQB01000166.1_cds_WP_004495535.1_3524	26.596	188	267
WP_000774262.1	lcl|NZ_JQQB01000023.1_cds_WP_026054267.1_689	24.519	208	267
WP_000602734.1	lcl|NZ_JQQB01000131.1_cds_WP_004503040.1_3228	91.159	509	509
WP_000602734.1	lcl|NZ_JQQB01000120.1_cds_WP_002617878.1_3044	25.526	333	509
WP_000602734.1	lcl|NZ_JQQB01000120.1_cds_WP_016760653.1_3045	30.000	90	509
WP_000602734.1	lcl|NZ_JQQB01000131.1_cds_WP_004503040.1_3228	91.159	509	509
WP_000602734.1	lcl|NZ_JQQB01000120.1_cds_WP_002617878.1_3044	25.526	333	509
WP_000602734.1	lcl|NZ_JQQB01000120.1_cds_WP_016760653.1_3045	30.000	90	509
WP_004766696.1	lcl|NZ_JQQB01000131.1_cds_WP_061235919.1_3227	97.879	330	330
WP_004766696.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	27.106	273	330
WP_004766696.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	29.180	305	330
WP_004766696.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	27.899	276	330
WP_004766696.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	24.925	333	330
WP_004766696.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	29.864	221	330
WP_004766696.1	lcl|NZ_JQQB01000010.1_cds_WP_004496595.1_315	26.792	265	330
WP_004766696.1	lcl|NZ_JQQB01000206.1_cds_WP_061236034.1_3718	27.027	296	330
WP_004766696.1	lcl|NZ_JQQB01000097.1_cds_WP_004494996.1_2487	24.898	245	330
WP_004766696.1	lcl|NZ_JQQB01000078.1_cds_WP_002634803.1_2167	28.916	249	330
WP_004766696.1	lcl|NZ_JQQB01000166.1_cds_WP_016758520.1_3525	25.352	142	330
WP_004766696.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	25.538	325	330
WP_004766696.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	23.864	264	330
WP_004766696.1	lcl|NZ_JQQB01000015.1_cds_WP_004496193.1_431	26.230	244	330
WP_004766691.1	lcl|NZ_JQQB01000131.1_cds_WP_061235918.1_3226	98.087	366	366
WP_004766691.1	lcl|NZ_JQQB01000131.1_cds_WP_061235916.1_3225	39.726	365	366
WP_004766691.1	lcl|NZ_JQQB01000187.1_cds_WP_061236014.1_3627	35.028	354	366
WP_004766691.1	lcl|NZ_JQQB01000057.1_cds_WP_004499131.1_1659	33.898	354	366
WP_004766691.1	lcl|NZ_JQQB01000007.1_cds_WP_002621621.1_247	27.441	379	366
WP_004766691.1	lcl|NZ_JQQB01000201.1_cds_WP_004503984.1_3685	28.090	356	366
WP_004766691.1	lcl|NZ_JQQB01000023.1_cds_WP_002615575.1_748	30.471	361	366
WP_004766691.1	lcl|NZ_JQQB01000206.1_cds_WP_061236033.1_3717	25.770	357	366
WP_004766691.1	lcl|NZ_JQQB01000010.1_cds_WP_061216771.1_314	30.270	185	366
WP_004766691.1	lcl|NZ_JQQB01000206.1_cds_WP_061218218.1_3712	21.402	271	366
WP_004766642.1	lcl|NZ_JQQB01000131.1_cds_WP_061235916.1_3225	94.550	367	367
WP_004766642.1	lcl|NZ_JQQB01000131.1_cds_WP_061235918.1_3226	39.452	365	367
WP_004766642.1	lcl|NZ_JQQB01000187.1_cds_WP_061236014.1_3627	39.888	356	367
WP_004766642.1	lcl|NZ_JQQB01000057.1_cds_WP_004499131.1_1659	37.297	370	367
WP_004766642.1	lcl|NZ_JQQB01000023.1_cds_WP_002615575.1_748	33.245	379	367
WP_004766642.1	lcl|NZ_JQQB01000007.1_cds_WP_002621621.1_247	30.585	376	367
WP_004766642.1	lcl|NZ_JQQB01000206.1_cds_WP_061236033.1_3717	29.915	351	367
WP_004766642.1	lcl|NZ_JQQB01000201.1_cds_WP_004503984.1_3685	25.424	354	367
WP_004766642.1	lcl|NZ_JQQB01000010.1_cds_WP_061216771.1_314	25.000	352	367
WP_004766692.1	lcl|NZ_JQQB01000131.1_cds_WP_061235915.1_3224	89.522	544	544
