WP_004753574.1	lcl|NZ_JADDXB010000023.1_cds_WP_002725873.1_1110	89.535	86	106
WP_004766657.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	92.258	310	314
WP_004766657.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	24.224	322	314
WP_004766657.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	23.050	282	314
WP_004766657.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	24.551	167	314
WP_004766657.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	23.239	284	314
WP_004766657.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	21.387	173	314
WP_004766657.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	27.094	203	314
WP_000884059.1	lcl|NZ_JADDXB010000001.1_cds_WP_002750963.1_839	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669938.1_1142	33.898	177	185
WP_000646251.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	30.841	321	329
WP_000646251.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	31.642	335	329
WP_000646251.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	30.476	315	329
WP_000646251.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	31.511	311	329
WP_000646251.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669957.1_1343	28.852	305	329
WP_000646251.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	27.273	341	329
WP_000646251.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	30.032	313	329
WP_000646251.1	lcl|NZ_JADDXB010000038.1_cds_WP_002754065.1_1793	28.182	330	329
WP_000646251.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	24.852	338	329
WP_000646251.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	27.711	249	329
WP_000646251.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	26.592	267	329
WP_000646251.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669959.1_1341	25.993	277	329
WP_000646251.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	24.629	337	329
WP_000774262.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669956.1_1344	27.391	230	267
WP_000774262.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669974.1_1318	26.455	189	267
WP_000774262.1	lcl|NZ_JADDXB010000036.1_cds_WP_011670832.1_1724	33.636	110	267
WP_000774262.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670812.1_3227	26.984	189	267
WP_000774262.1	lcl|NZ_JADDXB010000083.1_cds_WP_002766579.1_3169	26.344	186	267
WP_000602734.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	31.111	90	509
WP_000602734.1	lcl|NZ_JADDXB010000019.1_cds_WP_011670269.1_736	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXB010000019.1_cds_WP_002751286.1_737	31.111	90	509
WP_004766696.1	lcl|NZ_JADDXB010000038.1_cds_WP_011670961.1_1796	27.106	273	330
WP_004766696.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669955.1_1345	24.000	275	330
WP_004766696.1	lcl|NZ_JADDXB010000025.1_cds_WP_011671202.1_1195	27.798	277	330
WP_004766696.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669973.1_1319	26.498	317	330
WP_004766696.1	lcl|NZ_JADDXB010000022.1_cds_WP_011671143.1_1064	27.044	318	330
WP_004766696.1	lcl|NZ_JADDXB010000003.1_cds_WP_011671074.1_1901	26.457	223	330
WP_004766696.1	lcl|NZ_JADDXB010000055.1_cds_WP_011669202.1_2464	24.898	245	330
WP_004766696.1	lcl|NZ_JADDXB010000089.1_cds_WP_011670813.1_3228	25.352	142	330
WP_004766696.1	lcl|NZ_JADDXB010000023.1_cds_WP_011669917.1_1111	24.316	329	330
WP_004766696.1	lcl|NZ_JADDXB010000013.1_cds_WP_017859386.1_349	26.337	243	330
WP_004766696.1	lcl|NZ_JADDXB010000018.1_cds_WP_011671364.1_686	25.781	128	330
WP_004766691.1	lcl|NZ_JADDXB010000028.1_cds_WP_011669968.1_1325	33.428	353	366
WP_004766691.1	lcl|NZ_JADDXB010000069.1_cds_WP_002753028.1_2831	28.042	378	366
