WP_004753574.1	lcl|NZ_JQGT01000117.1_cds_WP_020985020.1_2580	89.535	86	106
WP_004766657.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	90.446	314	314
WP_004766657.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	25.309	324	314
WP_004766657.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	26.394	269	314
WP_004766657.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	23.944	284	314
WP_004766657.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	24.925	333	314
WP_004766657.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	26.126	222	314
WP_004766657.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	20.809	173	314
WP_262052077.1	lcl|NZ_JQGT01000117.1_cds_WP_020984893.1_2578	85.205	365	365
WP_000884059.1	lcl|NZ_JQGT01000117.1_cds_WP_010578411.1_2577	95.135	185	185
WP_000884059.1	lcl|NZ_JQGT01000084.1_cds_WP_010578083.1_2013	34.247	146	185
WP_000646251.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	94.529	329	329
WP_000646251.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	31.751	337	329
WP_000646251.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	30.159	315	329
WP_000646251.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	31.833	311	329
WP_000646251.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	27.761	335	329
WP_000646251.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	30.449	312	329
WP_000646251.1	lcl|NZ_JQGT01000007.1_cds_WP_020985000.1_188	28.161	348	329
WP_000646251.1	lcl|NZ_JQGT01000004.1_cds_WP_039940969.1_130	28.571	322	329
WP_000646251.1	lcl|NZ_JQGT01000104.1_cds_WP_020984967.1_2373	25.000	268	329
WP_000646251.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	29.316	307	329
WP_000646251.1	lcl|NZ_JQGT01000139.1_cds_WP_010577666.1_2884	26.036	338	329
WP_000646251.1	lcl|NZ_JQGT01000007.1_cds_WP_020984848.1_183	29.259	270	329
WP_000646251.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	24.516	310	329
WP_000646251.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	27.778	252	329
WP_000646251.1	lcl|NZ_JQGT01000001.1_cds_WP_010578958.1_4	26.616	263	329
WP_000646251.1	lcl|NZ_JQGT01000104.1_cds_WP_020984891.1_2365	24.790	238	329
WP_000646251.1	lcl|NZ_JQGT01000015.1_cds_WP_010577477.1_424	24.471	331	329
WP_000646251.1	lcl|NZ_JQGT01000104.1_cds_WP_010578343.1_2375	30.460	174	329
WP_000646251.1	lcl|NZ_JQGT01000164.1_cds_WP_020983113.1_3109	27.869	244	329
WP_000774262.1	lcl|NZ_JQGT01000117.1_cds_WP_020984930.1_2575	88.390	267	267
WP_000774262.1	lcl|NZ_JQGT01000007.1_cds_WP_020984894.1_196	26.201	229	267
WP_000774262.1	lcl|NZ_JQGT01000104.1_cds_WP_010578344.1_2376	24.701	251	267
WP_000774262.1	lcl|NZ_JQGT01000177.1_cds_WP_020985037.1_3218	29.293	198	267
WP_000774262.1	lcl|NZ_JQGT01000046.1_cds_WP_010578324.1_1178	26.316	190	267
WP_000774262.1	lcl|NZ_JQGT01000003.1_cds_WP_020985134.1_40	26.596	188	267
WP_000774262.1	lcl|NZ_JQGT01000202.1_cds_WP_078123690.1_3393	26.344	186	267
WP_000774262.1	lcl|NZ_JQGT01000117.1_cds_WP_039942517.1_2550	35.000	60	267
WP_000602734.1	lcl|NZ_JQGT01000117.1_cds_WP_020984935.1_2574	87.402	508	509
WP_000602734.1	lcl|NZ_JQGT01000016.1_cds_WP_010579017.1_471	25.826	333	509
WP_000602734.1	lcl|NZ_JQGT01000016.1_cds_WP_010579016.1_470	31.111	90	509
WP_000602734.1	lcl|NZ_JQGT01000117.1_cds_WP_020984935.1_2574	87.402	508	509
WP_000602734.1	lcl|NZ_JQGT01000016.1_cds_WP_010579017.1_471	25.826	333	509
WP_000602734.1	lcl|NZ_JQGT01000016.1_cds_WP_010579016.1_470	31.111	90	509
WP_004766696.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	96.061	330	330
WP_004766696.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	29.180	305	330
WP_004766696.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	27.106	273	330
WP_004766696.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	28.159	277	330
WP_004766696.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	29.412	221	330
WP_004766696.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	24.324	333	330
WP_004766696.1	lcl|NZ_JQGT01000015.1_cds_WP_010577477.1_424	25.306	245	330
WP_004766696.1	lcl|NZ_JQGT01000139.1_cds_WP_010577666.1_2884	26.493	268	330
WP_004766696.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	28.745	247	330
WP_004766696.1	lcl|NZ_JQGT01000007.1_cds_WP_020985000.1_188	26.689	296	330
WP_004766696.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	26.126	333	330
WP_004766696.1	lcl|NZ_JQGT01000104.1_cds_WP_020984967.1_2373	24.815	270	330
WP_004766696.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	25.352	142	330
WP_004766696.1	lcl|NZ_JQGT01000001.1_cds_WP_010578958.1_4	26.721	247	330
WP_004766691.1	lcl|NZ_JQGT01000117.1_cds_WP_010578406.1_2572	98.361	366	366
WP_004766691.1	lcl|NZ_JQGT01000117.1_cds_WP_010578405.1_2571	40.274	365	366
WP_004766691.1	lcl|NZ_JQGT01000117.1_cds_WP_020984867.1_2547	34.463	354	366
WP_004766691.1	lcl|NZ_JQGT01000104.1_cds_WP_010578328.1_2353	33.333	354	366
WP_004766691.1	lcl|NZ_JQGT01000177.1_cds_WP_010576069.1_3212	27.704	379	366
WP_004766691.1	lcl|NZ_JQGT01000007.1_cds_WP_010578358.1_199	28.291	357	366
WP_004766691.1	lcl|NZ_JQGT01000012.1_cds_WP_010579193.1_341	30.556	360	366
WP_004766691.1	lcl|NZ_JQGT01000007.1_cds_WP_020984843.1_189	24.225	355	366
WP_004766691.1	lcl|NZ_JQGT01000139.1_cds_WP_010577665.1_2885	30.270	185	366
WP_004766642.1	lcl|NZ_JQGT01000117.1_cds_WP_010578405.1_2571	93.460	367	367
WP_004766642.1	lcl|NZ_JQGT01000117.1_cds_WP_010578406.1_2572	39.452	365	367
WP_004766642.1	lcl|NZ_JQGT01000117.1_cds_WP_020984867.1_2547	39.776	357	367
WP_004766642.1	lcl|NZ_JQGT01000104.1_cds_WP_010578328.1_2353	35.946	370	367
WP_004766642.1	lcl|NZ_JQGT01000012.1_cds_WP_010579193.1_341	34.037	379	367
WP_004766642.1	lcl|NZ_JQGT01000177.1_cds_WP_010576069.1_3212	30.053	376	367
WP_004766642.1	lcl|NZ_JQGT01000007.1_cds_WP_020984843.1_189	29.630	351	367
WP_004766642.1	lcl|NZ_JQGT01000007.1_cds_WP_010578358.1_199	24.933	373	367
