WP_004753574.1	lcl|NZ_AFLH02000484.1_cds_WP_000340715.1_1033	94.186	86	106
WP_004766657.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	96.497	314	314
WP_004766657.1	lcl|NZ_AFLH02000484.1_cds_WP_000093099.1_1012	46.988	83	314
WP_004766657.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	25.076	331	314
WP_004766657.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	26.022	269	314
WP_004766657.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	23.024	291	314
WP_004766657.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	23.024	291	314
WP_004766657.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	23.118	186	314
WP_262052077.1	lcl|NZ_AFLH02000484.1_cds_WP_000604524.1_1031	97.534	365	365
WP_000884059.1	lcl|NZ_AFLH02000484.1_cds_WP_000884059.1_1030	100.000	185	185
WP_000884059.1	lcl|NZ_AFLH02000515.1_cds_WP_000351733.1_392	40.000	140	185
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_000646250.1_1029	99.392	329	329
WP_000646251.1	lcl|NZ_AFLH02000238.1_cds_WP_000744700.1_2945	32.063	315	329
WP_000646251.1	lcl|NZ_AFLH02000091.1_cds_WP_000723090.1_3625	31.045	335	329
WP_000646251.1	lcl|NZ_AFLH02000425.1_cds_WP_000723090.1_1806	31.045	335	329
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_000600889.1_1003	31.677	322	329
WP_000646251.1	lcl|NZ_AFLH02000269.1_cds_WP_001984071.1_2768	31.803	305	329
WP_000646251.1	lcl|NZ_AFLH02000271.1_cds_WP_000649925.1_2762	30.183	328	329
WP_000646251.1	lcl|NZ_AFLH02000190.1_cds_WP_000709511.1_3209	29.730	333	329
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_000601375.1_976	24.415	299	329
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_001067557.1_1026	28.990	307	329
WP_000646251.1	lcl|NZ_AFLH02000535.1_cds_WP_000688695.1_101	29.329	283	329
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_000475904.1_967	27.372	274	329
WP_000646251.1	lcl|NZ_AFLH02000484.1_cds_WP_000410273.1_1032	25.705	319	329
WP_000646251.1	lcl|NZ_AFLH02000475.1_cds_WP_001074785.1_1130	29.434	265	329
WP_000646251.1	lcl|NZ_AFLH02000449.1_cds_WP_001003555.1_1579	25.148	338	329
