WP_004753574.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	94.186	86	106
WP_004766657.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	96.452	310	314
WP_004766657.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	25.076	331	314
WP_004766657.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	22.662	278	314
WP_004766657.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.024	291	314
WP_004766657.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	22.749	211	314
WP_000884059.1	lcl|NZ_JQQK01000060.1_cds_WP_000351733.1_1808	40.000	140	185
WP_000884059.1	lcl|NZ_JQQK01000061.1_cds_WP_001047905.1_1875	33.898	177	185
WP_000646251.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	32.063	315	329
WP_000646251.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	30.530	321	329
WP_000646251.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	31.045	335	329
WP_000646251.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	31.803	305	329
WP_000646251.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	30.183	328	329
WP_000646251.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	29.508	305	329
WP_000646251.1	lcl|NZ_JQQK01000142.1_cds_WP_000709513.1_3373	30.030	333	329
WP_000646251.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	29.329	283	329
WP_000646251.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	25.982	331	329
WP_000646251.1	lcl|NZ_JQQK01000049.1_cds_WP_001074784.1_1510	29.434	265	329
WP_000646251.1	lcl|NZ_JQQK01000061.1_cds_WP_000460023.1_1897	25.632	277	329
WP_000646251.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	25.000	332	329
WP_000774262.1	lcl|NZ_JQQK01000061.1_cds_WP_061243593.1_1894	25.610	246	267
WP_000774262.1	lcl|NZ_JQQK01000061.1_cds_WP_000842260.1_1914	26.316	190	267
WP_000774262.1	lcl|NZ_JQQK01000095.1_cds_WP_000667727.1_2566	31.818	110	267
WP_000774262.1	lcl|NZ_JQQK01000016.1_cds_WP_000805357.1_434	33.645	107	267
WP_000602734.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	26.911	327	509
WP_000602734.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	31.111	90	509
WP_000602734.1	lcl|NZ_JQQK01000053.1_cds_WP_000291586.1_1614	26.911	327	509
WP_000602734.1	lcl|NZ_JQQK01000053.1_cds_WP_000364507.1_1613	31.111	90	509
WP_004766696.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	23.273	275	330
WP_004766696.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	25.735	272	330
WP_004766696.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	26.812	276	330
WP_004766696.1	lcl|NZ_JQQK01000014.1_cds_WP_001003557.1_405	28.395	243	330
WP_004766696.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.724	333	330
WP_004766696.1	lcl|NZ_JQQK01000128.1_cds_WP_000649923.1_3140	28.854	253	330
WP_004766696.1	lcl|NZ_JQQK01000047.1_cds_WP_000688696.1_1446	25.681	257	330
WP_004766691.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	34.540	359	366
WP_004766691.1	lcl|NZ_JQQK01000061.1_cds_WP_061243559.1_1854	33.851	322	366
WP_004766691.1	lcl|NZ_JQQK01000047.1_cds_WP_061243442.1_1430	27.441	379	366
WP_004766691.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	30.513	390	366
WP_004766691.1	lcl|NZ_JQQK01000061.1_cds_WP_061243554.1_1851	37.864	206	366
WP_004766691.1	lcl|NZ_JQQK01000052.1_cds_WP_000538749.1_1554	29.412	357	366
WP_004766691.1	lcl|NZ_JQQK01000131.1_cds_WP_001982414.1_3217	31.579	190	366
WP_004766642.1	lcl|NZ_JQQK01000061.1_cds_WP_000575178.1_1907	36.314	369	367
WP_004766642.1	lcl|NZ_JQQK01000061.1_cds_WP_061243628.1_1869	31.452	372	367
