WP_004753574.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	94.186	86	106
WP_004766657.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	96.497	314	314
WP_004766657.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	46.988	83	314
WP_004766657.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	25.076	331	314
WP_004766657.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	26.022	269	314
WP_004766657.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	22.945	292	314
WP_004766657.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	23.118	186	314
WP_262052077.1	lcl|NZ_AHQC01000043.1_cds_WP_000604524.1_2826	97.534	365	365
WP_000884059.1	lcl|NZ_AHQC01000043.1_cds_WP_000884059.1_2825	100.000	185	185
WP_000884059.1	lcl|NZ_AHQC01000078.1_cds_WP_000351733.1_1866	40.000	140	185
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	99.696	329	329
WP_000646251.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	32.063	315	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	31.045	335	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	31.677	322	329
WP_000646251.1	lcl|NZ_AHQC01000038.1_cds_WP_001984071.1_3024	31.803	305	329
WP_000646251.1	lcl|NZ_AHQC01000115.1_cds_WP_000649925.1_1527	30.183	328	329
WP_000646251.1	lcl|NZ_AHQC01000193.1_cds_WP_000709513.1_346	30.030	333	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000601375.1_2771	24.415	299	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	28.990	307	329
WP_000646251.1	lcl|NZ_AHQC01000038.1_cds_WP_000688696.1_3045	29.329	283	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000475901.1_2761	27.372	274	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	25.705	319	329
WP_000646251.1	lcl|NZ_AHQC01000041.1_cds_WP_001074785.1_2910	29.434	265	329
WP_000646251.1	lcl|NZ_AHQC01000140.1_cds_WP_001003556.1_1015	25.602	332	329
WP_000646251.1	lcl|NZ_AHQC01000043.1_cds_WP_000487322.1_2773	27.077	325	329
WP_000774262.1	lcl|NZ_AHQC01000043.1_cds_WP_000774263.1_2823	99.251	267	267
