WP_004753574.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	94.186	86	106
WP_004766657.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	96.497	314	314
WP_004766657.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	46.988	83	314
WP_004766657.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	25.076	331	314
WP_004766657.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	26.022	269	314
WP_004766657.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	23.024	291	314
WP_004766657.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	23.118	186	314
WP_262052077.1	lcl|NZ_AOWS01000152.1_cds_WP_000604524.1_3488	97.534	365	365
WP_000884059.1	lcl|NZ_AOWS01000152.1_cds_WP_000884059.1_3487	100.000	185	185
WP_000884059.1	lcl|NZ_AOWS01000082.1_cds_WP_000351733.1_1235	40.000	140	185
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	99.392	329	329
WP_000646251.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	32.063	315	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	31.045	335	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	31.677	322	329
WP_000646251.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	31.803	305	329
WP_000646251.1	lcl|NZ_AOWS01000144.1_cds_WP_000649925.1_3060	30.183	328	329
WP_000646251.1	lcl|NZ_AOWS01000052.1_cds_WP_000709511.1_708	29.730	333	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000601375.1_3433	24.415	299	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	28.990	307	329
WP_000646251.1	lcl|NZ_AOWS01000134.1_cds_WP_000688695.1_2778	29.329	283	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000475904.1_3424	27.372	274	329
WP_000646251.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	25.705	319	329
