WP_004753574.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	94.186	86	106
WP_004766657.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	96.497	314	314
WP_004766657.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	46.988	83	314
WP_004766657.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	25.076	331	314
WP_004766657.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	26.022	269	314
WP_004766657.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.024	291	314
WP_004766657.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	23.118	186	314
WP_262052077.1	lcl|NZ_AOWR01000126.1_cds_WP_000604524.1_2812	97.534	365	365
WP_000884059.1	lcl|NZ_AOWR01000126.1_cds_WP_000884059.1_2813	100.000	185	185
WP_000884059.1	lcl|NZ_AOWR01000123.1_cds_WP_000351733.1_2556	40.000	140	185
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	99.392	329	329
WP_000646251.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	32.063	315	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	31.045	335	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	31.677	322	329
WP_000646251.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	31.803	305	329
WP_000646251.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	30.183	328	329
WP_000646251.1	lcl|NZ_AOWR01000113.1_cds_WP_000709511.1_2091	29.730	333	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000601375.1_2867	24.415	299	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	28.990	307	329
WP_000646251.1	lcl|NZ_AOWR01000098.1_cds_WP_000688695.1_1720	29.329	283	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000475904.1_2876	27.372	274	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	25.705	319	329
WP_000646251.1	lcl|NZ_AOWR01000054.1_cds_WP_001074785.1_742	29.434	265	329
WP_000646251.1	lcl|NZ_AOWR01000121.1_cds_WP_001003555.1_2404	25.148	338	329
WP_000646251.1	lcl|NZ_AOWR01000126.1_cds_WP_000487322.1_2865	27.077	325	329
WP_000774262.1	lcl|NZ_AOWR01000126.1_cds_WP_000774262.1_2815	99.625	267	267
WP_000774262.1	lcl|NZ_AOWR01000126.1_cds_WP_000859505.1_2864	26.639	244	267
WP_000774262.1	lcl|NZ_AOWR01000126.1_cds_WP_000800438.1_2845	25.328	229	267
WP_000774262.1	lcl|NZ_AOWR01000126.1_cds_WP_000842260.1_2894	26.316	190	267
WP_000774262.1	lcl|NZ_AOWR01000099.1_cds_WP_000667727.1_1750	31.818	110	267
WP_000774262.1	lcl|NZ_AOWR01000110.1_cds_WP_000805357.1_2026	33.645	107	267
WP_000602734.1	lcl|NZ_AOWR01000126.1_cds_WP_000612797.1_2816	97.839	509	509
WP_000602734.1	lcl|NZ_AOWR01000054.1_cds_WP_000291591.1_818	26.911	327	509
WP_000602734.1	lcl|NZ_AOWR01000054.1_cds_WP_000364507.1_817	31.111	90	509
WP_000602734.1	lcl|NZ_AOWR01000126.1_cds_WP_000612797.1_2816	97.839	509	509
WP_000602734.1	lcl|NZ_AOWR01000054.1_cds_WP_000291591.1_818	26.911	327	509
WP_000602734.1	lcl|NZ_AOWR01000054.1_cds_WP_000364507.1_817	31.111	90	509
WP_004766696.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	99.697	330	330
WP_004766696.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	26.692	266	330
WP_004766696.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	28.990	307	330
WP_004766696.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	25.735	272	330
WP_004766696.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	26.812	276	330
WP_004766696.1	lcl|NZ_AOWR01000121.1_cds_WP_001003555.1_2404	28.395	243	330
WP_004766696.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.724	333	330
WP_004766696.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	28.854	253	330
