WP_004753574.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	98.837	86	106
WP_004766657.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	96.474	312	314
WP_004766657.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	24.759	311	314
WP_004766657.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	25.076	331	314
WP_004766657.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	23.368	291	314
WP_004766657.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	20.652	276	314
WP_000884059.1	lcl|NZ_AHQF01000186.1_cds_WP_000351733.1_1254	40.000	140	185
WP_000646251.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	31.304	345	329
WP_000646251.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	32.063	315	329
WP_000646251.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	31.343	335	329
WP_000646251.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	31.457	302	329
WP_000646251.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	31.803	305	329
WP_000646251.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	30.183	328	329
WP_000646251.1	lcl|NZ_AHQF01000319.1_cds_WP_000709511.1_35	29.730	333	329
WP_000646251.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	29.329	283	329
WP_000646251.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	26.394	269	329
WP_000646251.1	lcl|NZ_AHQF01000076.1_cds_WP_000377753.1_3023	25.141	354	329
WP_000646251.1	lcl|NZ_AHQF01000104.1_cds_WP_001074783.1_2391	28.679	265	329
WP_000646251.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	25.150	334	329
WP_000646251.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	25.306	245	329
WP_000774262.1	lcl|NZ_AHQF01000076.1_cds_WP_000432841.1_3051	30.252	238	267
WP_000774262.1	lcl|NZ_AHQF01000157.1_cds_WP_000842260.1_1778	26.316	190	267
WP_000774262.1	lcl|NZ_AHQF01000076.1_cds_WP_000869621.1_3024	22.358	246	267
WP_000774262.1	lcl|NZ_AHQF01000083.1_cds_WP_000667727.1_2749	31.818	110	267
WP_000774262.1	lcl|NZ_AHQF01000067.1_cds_WP_000805359.1_3346	34.579	107	267
WP_000602734.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	26.911	327	509
WP_000602734.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_000602734.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	26.911	327	509
WP_000602734.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_004766696.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	25.735	272	330
WP_004766696.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	24.164	269	330
WP_004766696.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	26.812	276	330
WP_004766696.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	28.395	243	330
WP_004766696.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	24.024	333	330
WP_004766696.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	25.000	256	330
WP_004766696.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	30.469	128	330
WP_004766696.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	28.854	253	330
WP_004766696.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	25.681	257	330
WP_004766696.1	lcl|NZ_AHQF01000076.1_cds_WP_000697617.1_3021	25.984	254	330
WP_004766696.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	24.771	327	330
WP_004766691.1	lcl|NZ_AHQF01000157.1_cds_WP_000575187.1_1771	34.957	349	366
WP_004766691.1	lcl|NZ_AHQF01000076.1_cds_WP_000738262.1_3042	32.637	383	366
WP_004766691.1	lcl|NZ_AHQF01000231.1_cds_WP_001281957.1_660	27.177	379	366
WP_004766691.1	lcl|NZ_AHQF01000076.1_cds_WP_001154829.1_3043	27.485	342	366
WP_004766691.1	lcl|NZ_AHQF01000137.1_cds_WP_000538758.1_2007	29.412	357	366
WP_004766691.1	lcl|NZ_AHQF01000076.1_cds_WP_001054317.1_3055	28.213	319	366
WP_004766691.1	lcl|NZ_AHQF01000014.1_cds_WP_001982414.1_3740	31.579	190	366
