WP_004753574.1	lcl|NZ_AKWM02000063.1_cds_WP_002764162.1_805	89.535	86	106
WP_004766657.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	90.735	313	314
WP_004766657.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	25.094	267	314
WP_004766657.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	24.383	324	314
WP_004766657.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	25.893	336	314
WP_004766657.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	22.887	284	314
WP_004766657.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	20.574	209	314
WP_004766657.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	20.231	173	314
WP_262052077.1	lcl|NZ_AKWM02000063.1_cds_WP_002764163.1_803	85.479	365	365
WP_000884059.1	lcl|NZ_AKWM02000063.1_cds_WP_002764164.1_802	94.595	185	185
WP_000884059.1	lcl|NZ_AKWM02000057.1_cds_WP_002763945.1_1103	34.932	146	185
WP_000646251.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	93.921	329	329
WP_000646251.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	31.429	315	329
WP_000646251.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	30.794	315	329
WP_000646251.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	31.045	335	329
WP_000646251.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	31.833	311	329
WP_000646251.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	27.273	341	329
WP_000646251.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	30.159	315	329
WP_000646251.1	lcl|NZ_AKWM02000038.1_cds_WP_002748209.1_2024	28.261	322	329
WP_000646251.1	lcl|NZ_AKWM02000039.1_cds_WP_004282556.1_1965	25.000	268	329
WP_000646251.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	30.739	257	329
WP_000646251.1	lcl|NZ_AKWM02000032.1_cds_WP_002747140.1_2196	25.797	345	329
WP_000646251.1	lcl|NZ_AKWM02000051.1_cds_WP_002763748.1_1254	29.889	271	329
WP_000646251.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	27.778	252	329
WP_000646251.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	23.344	317	329
WP_000646251.1	lcl|NZ_AKWM02000024.1_cds_WP_002761787.1_2677	26.894	264	329
WP_000646251.1	lcl|NZ_AKWM02000039.1_cds_WP_002762918.1_1954	25.210	238	329
WP_000646251.1	lcl|NZ_AKWM02000049.1_cds_WP_002763556.1_1412	25.378	331	329
WP_000646251.1	lcl|NZ_AKWM02000005.1_cds_WP_004282358.1_3423	28.514	249	329
WP_000646251.1	lcl|NZ_AKWM02000039.1_cds_WP_004282566.1_1967	30.409	171	329
WP_000774262.1	lcl|NZ_AKWM02000063.1_cds_WP_002764176.1_800	88.764	267	267
WP_000774262.1	lcl|NZ_AKWM02000039.1_cds_WP_004282527.1_1968	25.100	251	267
WP_000774262.1	lcl|NZ_AKWM02000051.1_cds_WP_002763695.1_1245	26.407	231	267
WP_000774262.1	lcl|NZ_AKWM02000039.1_cds_WP_004280167.1_1934	26.316	190	267
WP_000774262.1	lcl|NZ_AKWM02000022.1_cds_WP_002761552.1_2755	34.545	110	267
WP_000774262.1	lcl|NZ_AKWM02000002.1_cds_WP_081586259.1_3595	26.882	186	267
WP_000774262.1	lcl|NZ_AKWM02000078.1_cds_WP_002746706.1_285	26.064	188	267
