WP_004753574.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	89.535	86	106
WP_004766657.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	92.357	314	314
WP_004766657.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	24.534	322	314
WP_004766657.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	25.651	269	314
WP_004766657.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	23.592	284	314
WP_004766657.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	21.387	173	314
WP_004766657.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	27.094	203	314
WP_262052077.1	lcl|NZ_JADDUZ010000002.1_cds_WP_026054882.1_1515	85.753	365	365
WP_000884059.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733646.1_1514	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721790.1_2448	36.301	146	185
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	98.480	329	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	31.343	335	329
WP_000646251.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	29.841	315	329
WP_000646251.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	31.190	311	329
WP_000646251.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	27.273	341	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733638.1_1476	27.586	348	329
WP_000646251.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728316.1_3093	28.182	330	329
WP_000646251.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	29.167	312	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	25.373	268	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	28.990	307	329
WP_000646251.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	25.959	339	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002744551.1_1482	28.889	270	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	27.309	249	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733698.1_1439	26.642	274	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.659	317	329
WP_000646251.1	lcl|NZ_JADDUZ010000057.1_cds_WP_002740236.1_2602	26.592	267	329
WP_000646251.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002721725.1_2756	25.223	337	329
WP_000646251.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002739935.1_2668	27.711	249	329
WP_000646251.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733757.1_1449	31.034	174	329
WP_000774262.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733627.1_1512	92.884	267	267
WP_000774262.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002738295.1_1450	24.701	251	267
WP_000774262.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740926.1_1471	25.541	231	267
WP_000774262.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002727921.1_1421	26.455	189	267
WP_000774262.1	lcl|NZ_JADDUZ010000024.1_cds_WP_002729040.1_1171	33.636	110	267
WP_000774262.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002729513.1_379	26.455	189	267
WP_000774262.1	lcl|NZ_JADDUZ010000003.1_cds_WP_002766579.1_2013	26.344	186	267
WP_000602734.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740779.1_1511	96.660	509	509
WP_000602734.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728536.1_2985	27.103	321	509
WP_000602734.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728534.1_2984	31.111	90	509
WP_000602734.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740779.1_1511	96.660	509	509
WP_000602734.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728536.1_2985	27.103	321	509
WP_000602734.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728534.1_2984	31.111	90	509
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740721.1_1510	94.848	330	330
WP_004766696.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	26.740	273	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	29.316	307	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	30.317	221	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	26.498	317	330
WP_004766696.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	27.425	299	330
WP_004766696.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002732331.1_3294	27.193	228	330
WP_004766696.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002721725.1_2756	24.898	245	330
WP_004766696.1	lcl|NZ_JADDUZ010000074.1_cds_WP_002741146.1_3073	26.498	317	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733546.1_1447	25.461	271	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733638.1_1476	25.965	285	330
WP_004766696.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	25.153	326	330
WP_004766696.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	24.648	142	330
WP_004766696.1	lcl|NZ_JADDUZ010000036.1_cds_WP_002739707.1_1805	25.781	128	330
WP_004766696.1	lcl|NZ_JADDUZ010000057.1_cds_WP_002740236.1_2602	26.337	243	330
WP_004766691.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740826.1_1509	95.902	366	366
WP_004766691.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740861.1_1508	39.726	365	366
WP_004766691.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733737.1_1488	33.898	354	366
WP_004766691.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740294.1_1428	32.861	353	366
WP_004766691.1	lcl|NZ_JADDUZ010000024.1_cds_WP_002728994.1_1177	28.042	378	366
WP_004766691.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002738884.1_3138	30.194	361	366
WP_004766691.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733599.1_1475	25.770	357	366
WP_004766691.1	lcl|NZ_JADDUZ010000008.1_cds_WP_002724641.1_3293	30.270	185	366
