WP_004753574.1	lcl|NZ_JQPT01000060.1_cds_WP_000340715.1_1405	94.186	86	106
WP_004766657.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	96.178	314	314
WP_004766657.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	25.076	331	314
WP_004766657.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	26.394	269	314
WP_004766657.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	23.024	291	314
WP_004766657.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	23.118	186	314
WP_262052077.1	lcl|NZ_JQPT01000060.1_cds_WP_000604524.1_1403	97.534	365	365
WP_000884059.1	lcl|NZ_JQPT01000060.1_cds_WP_000884059.1_1402	100.000	185	185
WP_000884059.1	lcl|NZ_JQPT01000172.1_cds_WP_000351733.1_3193	40.000	140	185
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	99.696	329	329
WP_000646251.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	32.063	315	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	31.045	335	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	31.988	322	329
WP_000646251.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	31.803	305	329
WP_000646251.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	30.183	328	329
WP_000646251.1	lcl|NZ_JQPT01000254.1_cds_WP_000709513.1_3874	30.030	333	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	24.749	299	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	28.990	307	329
WP_000646251.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	29.329	283	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000475904.1_1331	27.372	274	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	25.392	319	329
WP_000646251.1	lcl|NZ_JQPT01000080.1_cds_WP_001074779.1_1794	29.057	265	329
WP_000646251.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	25.000	332	329
WP_000646251.1	lcl|NZ_JQPT01000060.1_cds_WP_000487319.1_1342	27.385	325	329
WP_000774262.1	lcl|NZ_JQPT01000060.1_cds_WP_061251935.1_1400	98.876	267	267
WP_000774262.1	lcl|NZ_JQPT01000060.1_cds_WP_000859505.1_1343	26.639	244	267
WP_000774262.1	lcl|NZ_JQPT01000060.1_cds_WP_000800438.1_1371	25.328	229	267
WP_000774262.1	lcl|NZ_JQPT01000060.1_cds_WP_000842260.1_1313	26.316	190	267
WP_000774262.1	lcl|NZ_JQPT01000198.1_cds_WP_000667727.1_3484	31.818	110	267
WP_000774262.1	lcl|NZ_JQPT01000065.1_cds_WP_000805357.1_1495	33.645	107	267
WP_000602734.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	99.804	509	509
WP_000602734.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.911	327	509
WP_000602734.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	31.111	90	509
WP_000602734.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	99.804	509	509
WP_000602734.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.911	327	509
WP_000602734.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	31.111	90	509
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	99.394	330	330
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	27.068	266	330
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	28.990	307	330
WP_004766696.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	25.735	272	330
WP_004766696.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	26.812	276	330
WP_004766696.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	28.395	243	330
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	23.724	333	330
WP_004766696.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	28.854	253	330
WP_004766696.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	25.681	257	330
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	26.740	273	330
WP_004766696.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	25.305	328	330
WP_004766691.1	lcl|NZ_JQPT01000060.1_cds_WP_000575178.1_1320	34.540	359	366
WP_004766691.1	lcl|NZ_JQPT01000087.1_cds_WP_001281953.1_1984	27.704	379	366
WP_004766691.1	lcl|NZ_JQPT01000060.1_cds_WP_000346036.1_1368	28.090	356	366
WP_004766691.1	lcl|NZ_JQPT01000073.1_cds_WP_000538749.1_1664	29.412	357	366
WP_004766691.1	lcl|NZ_JQPT01000060.1_cds_WP_061234275.1_1375	26.377	345	366
WP_004766691.1	lcl|NZ_JQPT01000078.1_cds_WP_001982414.1_1734	31.579	190	366
WP_004766642.1	lcl|NZ_JQPT01000060.1_cds_WP_000575178.1_1320	36.314	369	367
WP_004766642.1	lcl|NZ_JQPT01000073.1_cds_WP_000538749.1_1664	31.016	374	367
WP_004766642.1	lcl|NZ_JQPT01000087.1_cds_WP_001281953.1_1984	30.688	378	367
WP_004766642.1	lcl|NZ_JQPT01000060.1_cds_WP_000346036.1_1368	24.665	373	367
WP_004766642.1	lcl|NZ_JQPT01000060.1_cds_WP_061234275.1_1375	26.124	356	367
WP_004766642.1	lcl|NZ_JQPT01000078.1_cds_WP_001982414.1_1734	24.432	352	367
WP_004766692.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	37.546	546	544
WP_004766692.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	37.546	546	544
WP_002740998.1	lcl|NZ_JQPT01000060.1_cds_WP_061270449.1_1396	67.045	264	265
WP_002740998.1	lcl|NZ_JQPT01000085.1_cds_WP_001002663.1_1921	46.091	243	265
WP_016761674.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	89.032	310	310
WP_016761674.1	lcl|NZ_JQPT01000126.1_cds_WP_000501205.1_2628	36.842	304	310
WP_016761674.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	28.938	273	310
WP_016761674.1	lcl|NZ_JQPT01000051.1_cds_WP_000279894.1_1180	23.282	262	310
WP_016761674.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	89.032	310	310
WP_016761674.1	lcl|NZ_JQPT01000126.1_cds_WP_000501205.1_2628	36.842	304	310
WP_016761674.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	28.938	273	310
WP_016761674.1	lcl|NZ_JQPT01000051.1_cds_WP_000279894.1_1180	23.282	262	310
WP_000479982.1	lcl|NZ_JQPT01000060.1_cds_WP_000479982.1_1394	100.000	264	264
WP_000715956.1	lcl|NZ_JQPT01000060.1_cds_WP_000715956.1_1393	100.000	131	131
WP_001088861.1	lcl|NZ_JQPT01000060.1_cds_WP_001088861.1_1392	100.000	144	144
WP_001088861.1	lcl|NZ_JQPT01000083.1_cds_WP_232420505.1_1888	42.857	56	144
