WP_004753574.1	lcl|NZ_JQPB01000105.1_cds_WP_000340715.1_1872	94.186	86	106
WP_004766657.1	lcl|NZ_JQPB01000105.1_cds_WP_000410273.1_1871	96.497	314	314
WP_004766657.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	25.076	331	314
WP_004766657.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	26.394	269	314
WP_004766657.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	27.829	327	314
WP_004766657.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	23.024	291	314
WP_004766657.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	23.118	186	314
WP_262052077.1	lcl|NZ_JQPB01000105.1_cds_WP_000604524.1_1870	97.534	365	365
WP_000884059.1	lcl|NZ_JQPB01000105.1_cds_WP_000884059.1_1869	100.000	185	185
WP_000884059.1	lcl|NZ_JQPB01000089.1_cds_WP_000351733.1_1509	40.000	140	185
WP_000646251.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	99.088	329	329
WP_000646251.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	32.063	315	329
WP_000646251.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	31.045	335	329
WP_000646251.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	31.988	322	329
WP_000646251.1	lcl|NZ_JQPB01000130.1_cds_WP_002064390.1_2183	31.475	305	329
WP_000646251.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	30.183	328	329
WP_000646251.1	lcl|NZ_JQPB01000130.1_cds_WP_000709511.1_2193	29.730	333	329
WP_000646251.1	lcl|NZ_JQPB01000104.1_cds_WP_000601375.1_1812	24.415	299	329
WP_000646251.1	lcl|NZ_JQPB01000105.1_cds_WP_001067557.1_1865	28.990	307	329
WP_000646251.1	lcl|NZ_JQPB01000129.1_cds_WP_000688698.1_2163	29.329	283	329
WP_000646251.1	lcl|NZ_JQPB01000103.1_cds_WP_000475897.1_1804	27.372	274	329
WP_000646251.1	lcl|NZ_JQPB01000105.1_cds_WP_000410273.1_1871	25.705	319	329
WP_000646251.1	lcl|NZ_JQPB01000079.1_cds_WP_001074779.1_1293	29.057	265	329
WP_000646251.1	lcl|NZ_JQPB01000156.1_cds_WP_001003563.1_2440	26.378	254	329
WP_000646251.1	lcl|NZ_JQPB01000104.1_cds_WP_000487319.1_1814	27.385	325	329
WP_000774262.1	lcl|NZ_JQPB01000105.1_cds_WP_000774259.1_1867	98.127	267	267
WP_000774262.1	lcl|NZ_JQPB01000104.1_cds_WP_000859505.1_1815	26.639	244	267
WP_000774262.1	lcl|NZ_JQPB01000104.1_cds_WP_000800439.1_1834	25.328	229	267
WP_000774262.1	lcl|NZ_JQPB01000101.1_cds_WP_000842260.1_1785	26.316	190	267
WP_000774262.1	lcl|NZ_JQPB01000129.1_cds_WP_000667727.1_2141	31.818	110	267
WP_000774262.1	lcl|NZ_JQPB01000179.1_cds_WP_000805357.1_2969	33.645	107	267
WP_000602734.1	lcl|NZ_JQPB01000105.1_cds_JH13_RS09580_1866	99.038	312	509
WP_000602734.1	lcl|NZ_JQPB01000105.1_cds_JH13_RS09580_1866	98.995	199	509
WP_000602734.1	lcl|NZ_JQPB01000077.1_cds_WP_000291581.1_1217	26.911	327	509
WP_000602734.1	lcl|NZ_JQPB01000077.1_cds_WP_000364504.1_1218	31.111	90	509
WP_000602734.1	lcl|NZ_JQPB01000105.1_cds_JH13_RS09580_1866	99.038	312	509
WP_000602734.1	lcl|NZ_JQPB01000105.1_cds_JH13_RS09580_1866	98.995	199	509
WP_000602734.1	lcl|NZ_JQPB01000077.1_cds_WP_000291581.1_1217	26.911	327	509
WP_000602734.1	lcl|NZ_JQPB01000077.1_cds_WP_000364504.1_1218	31.111	90	509
WP_004766696.1	lcl|NZ_JQPB01000105.1_cds_WP_001067557.1_1865	99.697	330	330
WP_004766696.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	30.739	257	330
WP_004766696.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	27.068	266	330
WP_004766696.1	lcl|NZ_JQPB01000130.1_cds_WP_002064390.1_2183	26.103	272	330
WP_004766696.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	27.899	276	330
WP_004766696.1	lcl|NZ_JQPB01000156.1_cds_WP_001003563.1_2440	27.572	243	330
WP_004766696.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	23.724	333	330
WP_004766696.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	28.854	253	330
WP_004766696.1	lcl|NZ_JQPB01000129.1_cds_WP_000688698.1_2163	24.903	257	330
WP_004766696.1	lcl|NZ_JQPB01000104.1_cds_WP_000601375.1_1812	26.740	273	330
WP_004766696.1	lcl|NZ_JQPB01000105.1_cds_WP_000410273.1_1871	25.305	328	330
WP_004766691.1	lcl|NZ_JQPB01000105.1_cds_WP_001198107.1_1864	98.907	366	366
WP_004766691.1	lcl|NZ_JQPB01000105.1_cds_WP_000608291.1_1863	39.726	365	366
WP_004766691.1	lcl|NZ_JQPB01000102.1_cds_WP_000575181.1_1792	33.983	359	366
WP_004766691.1	lcl|NZ_JQPB01000129.1_cds_WP_001281953.1_2147	27.704	379	366
WP_004766691.1	lcl|NZ_JQPB01000104.1_cds_WP_000346041.1_1831	28.090	356	366
WP_004766691.1	lcl|NZ_JQPB01000037.1_cds_WP_000538755.1_650	29.692	357	366
WP_004766691.1	lcl|NZ_JQPB01000104.1_cds_WP_000947841.1_1838	26.667	345	366
WP_004766691.1	lcl|NZ_JQPB01000119.1_cds_WP_001982414.1_2073	31.579	190	366
WP_004766642.1	lcl|NZ_JQPB01000105.1_cds_WP_000608291.1_1863	95.640	367	367
WP_004766642.1	lcl|NZ_JQPB01000105.1_cds_WP_001198107.1_1864	39.178	365	367
WP_004766642.1	lcl|NZ_JQPB01000102.1_cds_WP_000575181.1_1792	36.043	369	367
WP_004766642.1	lcl|NZ_JQPB01000037.1_cds_WP_000538755.1_650	31.016	374	367
WP_004766642.1	lcl|NZ_JQPB01000129.1_cds_WP_001281953.1_2147	30.688	378	367
WP_004766642.1	lcl|NZ_JQPB01000104.1_cds_WP_000346041.1_1831	24.933	373	367
WP_004766642.1	lcl|NZ_JQPB01000104.1_cds_WP_000947841.1_1838	25.843	356	367
WP_004766642.1	lcl|NZ_JQPB01000119.1_cds_WP_001982414.1_2073	24.432	352	367
WP_004766692.1	lcl|NZ_JQPB01000105.1_cds_WP_000689739.1_1862	91.912	544	544
WP_004766692.1	lcl|NZ_JQPB01000105.1_cds_WP_000689739.1_1862	91.912	544	544
WP_002740998.1	lcl|NZ_JQPB01000105.1_cds_WP_000342716.1_1861	94.717	265	265
WP_002740998.1	lcl|NZ_JQPB01000203.1_cds_WP_001002662.1_3327	46.091	243	265
WP_016761674.1	lcl|NZ_JQPB01000105.1_cds_WP_001246623.1_1860	94.516	310	310
WP_016761674.1	lcl|NZ_JQPB01000066.1_cds_WP_000501205.1_1037	36.842	304	310
WP_016761674.1	lcl|NZ_JQPB01000020.1_cds_WP_001183714.1_397	28.938	273	310
WP_016761674.1	lcl|NZ_JQPB01000092.1_cds_WP_000279890.1_1578	22.901	262	310
WP_016761674.1	lcl|NZ_JQPB01000105.1_cds_WP_001246623.1_1860	94.516	310	310
WP_016761674.1	lcl|NZ_JQPB01000066.1_cds_WP_000501205.1_1037	36.842	304	310
WP_016761674.1	lcl|NZ_JQPB01000020.1_cds_WP_001183714.1_397	28.938	273	310
WP_016761674.1	lcl|NZ_JQPB01000092.1_cds_WP_000279890.1_1578	22.901	262	310
WP_000479982.1	lcl|NZ_JQPB01000105.1_cds_WP_000479984.1_1859	99.242	264	264
WP_000715956.1	lcl|NZ_JQPB01000105.1_cds_WP_000715958.1_1858	98.473	131	131
WP_001088861.1	lcl|NZ_JQPB01000105.1_cds_WP_001088861.1_1857	100.000	144	144
WP_001088861.1	lcl|NZ_JQPB01000229.1_cds_WP_002100450.1_3753	44.643	56	144
