WP_004753574.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	94.186	86	106
WP_004766657.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	95.806	310	314
WP_004766657.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	25.076	331	314
WP_004766657.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	21.678	286	314
WP_004766657.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	23.368	291	314
WP_004766657.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	21.523	302	314
WP_000884059.1	lcl|NZ_JQQL01000053.1_cds_WP_000351733.1_1326	40.000	140	185
WP_000884059.1	lcl|NZ_JQQL01000079.1_cds_WP_017850671.1_1753	33.898	177	185
WP_000646251.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	30.841	321	329
WP_000646251.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	32.063	315	329
WP_000646251.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	31.343	335	329
WP_000646251.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	31.803	305	329
WP_000646251.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	29.508	305	329
WP_000646251.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	30.275	327	329
WP_000646251.1	lcl|NZ_JQQL01000311.1_cds_WP_061286539.1_3924	30.030	333	329
WP_000646251.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	29.329	283	329
WP_000646251.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	24.848	330	329
WP_000646251.1	lcl|NZ_JQQL01000079.1_cds_WP_061285905.1_1774	26.277	274	329
WP_000646251.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	25.904	332	329
WP_000646251.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	29.434	265	329
WP_000646251.1	lcl|NZ_JQQL01000072.1_cds_WP_017852840.1_1661	28.395	243	329
WP_000774262.1	lcl|NZ_JQQL01000079.1_cds_WP_017850691.1_1771	26.016	246	267
WP_000774262.1	lcl|NZ_JQQL01000016.1_cds_WP_000842260.1_427	26.316	190	267
WP_000774262.1	lcl|NZ_JQQL01000049.1_cds_WP_017852335.1_1103	31.818	110	267
WP_000774262.1	lcl|NZ_JQQL01000062.1_cds_WP_017852500.1_1507	33.645	107	267
WP_000602734.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	26.911	327	509
WP_000602734.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	509
WP_000602734.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	26.911	327	509
WP_000602734.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	509
WP_004766696.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	24.088	274	330
WP_004766696.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	25.735	272	330
WP_004766696.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	27.536	276	330
WP_004766696.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	26.545	275	330
WP_004766696.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	24.024	333	330
WP_004766696.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	28.458	253	330
WP_004766696.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	25.681	257	330
WP_004766691.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	33.711	353	366
WP_004766691.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	33.951	324	366
WP_004766691.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	27.513	378	366
WP_004766691.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	30.256	390	366
WP_004766691.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	37.864	206	366
WP_004766691.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	29.412	357	366
WP_004766691.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	31.579	190	366
WP_004766642.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	36.314	369	367
WP_004766642.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	32.000	375	367
WP_004766642.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	31.016	374	367
WP_004766642.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	30.851	376	367
WP_004766642.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	30.973	339	367
WP_004766642.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	27.874	348	367
WP_004766642.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	24.432	352	367
WP_002740998.1	lcl|NZ_JQQL01000148.1_cds_WP_001002663.1_2898	46.091	243	265
WP_016761674.1	lcl|NZ_JQQL01000331.1_cds_WP_000501205.1_4009	36.842	304	310
WP_016761674.1	lcl|NZ_JQQL01000009.1_cds_WP_001183723.1_244	28.938	273	310
WP_016761674.1	lcl|NZ_JQQL01000129.1_cds_WP_000279894.1_2665	23.282	262	310
WP_016761674.1	lcl|NZ_JQQL01000331.1_cds_WP_000501205.1_4009	36.842	304	310
WP_016761674.1	lcl|NZ_JQQL01000009.1_cds_WP_001183723.1_244	28.938	273	310
WP_016761674.1	lcl|NZ_JQQL01000129.1_cds_WP_000279894.1_2665	23.282	262	310
WP_001088861.1	lcl|NZ_JQQL01000216.1_cds_WP_061286403.1_3501	42.857	56	144
WP_000517243.1	lcl|NZ_JQQL01000005.1_cds_WP_061285452.1_168	28.205	78	221
WP_000517243.1	lcl|NZ_JQQL01000179.1_cds_WP_001069830.1_3172	29.358	109	221
WP_000611591.1	lcl|NZ_JQQL01000005.1_cds_WP_061285458.1_175	29.655	145	175
WP_004766685.1	lcl|NZ_JQQL01000038.1_cds_WP_061285689.1_900	23.182	220	406
WP_004766685.1	lcl|NZ_JQQL01000179.1_cds_WP_000347682.1_3173	25.000	208	406
WP_000980525.1	lcl|NZ_JQQL01000090.1_cds_WP_017850660.1_1974	39.394	99	241
WP_000980525.1	lcl|NZ_JQQL01000002.1_cds_WP_000653653.1_22	26.984	252	241
WP_000980525.1	lcl|NZ_JQQL01000050.1_cds_WP_000998676.1_1124	26.471	238	241
WP_000980525.1	lcl|NZ_JQQL01000216.1_cds_WP_000566240.1_3504	32.673	101	241
WP_000980525.1	lcl|NZ_JQQL01000230.1_cds_WP_000043153.1_3604	30.857	175	241
WP_000980525.1	lcl|NZ_JQQL01000359.1_cds_WP_001968389.1_4075	25.847	236	241
WP_000980525.1	lcl|NZ_JQQL01000092.1_cds_WP_000194184.1_2036	25.339	221	241
WP_000206940.1	lcl|NZ_JQQL01000008.1_cds_WP_061285464.1_232	97.994	349	349
WP_000206940.1	lcl|NZ_JQQL01000110.1_cds_JG63_RS12250_2387	40.940	298	349
WP_000206940.1	lcl|NZ_JQQL01000141.1_cds_JG63_RS25905_2744	83.929	112	349
WP_000206940.1	lcl|NZ_JQQL01000141.1_cds_JG63_RS25905_2744	71.311	122	349
WP_000206940.1	lcl|NZ_JQQL01000048.1_cds_WP_154643527.1_1085	72.727	44	349
WP_000206940.1	lcl|NZ_JQQL01000008.1_cds_WP_061285464.1_232	97.994	349	349
WP_000206940.1	lcl|NZ_JQQL01000110.1_cds_JG63_RS12250_2387	40.940	298	349
WP_000206940.1	lcl|NZ_JQQL01000141.1_cds_JG63_RS25905_2744	83.929	112	349
WP_000206940.1	lcl|NZ_JQQL01000141.1_cds_JG63_RS25905_2744	71.311	122	349
WP_000206940.1	lcl|NZ_JQQL01000048.1_cds_WP_154643527.1_1085	72.727	44	349
WP_002106376.1	lcl|NZ_JQQL01000294.1_cds_WP_000172198.1_3856	34.933	375	596
WP_002106376.1	lcl|NZ_JQQL01000061.1_cds_WP_000667646.1_1472	35.907	259	596
WP_002106376.1	lcl|NZ_JQQL01000042.1_cds_WP_017850995.1_957	35.341	249	596
WP_002106376.1	lcl|NZ_JQQL01000079.1_cds_WP_017850666.1_1748	29.439	214	596
WP_002106376.1	lcl|NZ_JQQL01000122.1_cds_WP_061286143.1_2525	32.083	240	596
WP_002106376.1	lcl|NZ_JQQL01000053.1_cds_WP_000666552.1_1305	29.675	246	596
WP_002106376.1	lcl|NZ_JQQL01000243.1_cds_WP_025181210.1_3689	28.000	225	596
WP_002106376.1	lcl|NZ_JQQL01000161.1_cds_WP_001161018.1_3022	30.415	217	596
WP_002106376.1	lcl|NZ_JQQL01000112.1_cds_WP_001052498.1_2400	24.082	245	596
WP_002106376.1	lcl|NZ_JQQL01000186.1_cds_WP_000047473.1_3260	26.126	222	596
WP_002106376.1	lcl|NZ_JQQL01000159.1_cds_WP_061286292.1_3002	29.832	238	596
WP_002106376.1	lcl|NZ_JQQL01000100.1_cds_WP_061286042.1_2247	28.505	214	596
WP_002106376.1	lcl|NZ_JQQL01000002.1_cds_WP_000603361.1_32	27.803	223	596
WP_002106376.1	lcl|NZ_JQQL01000127.1_cds_WP_000184521.1_2621	28.713	202	596
WP_002106376.1	lcl|NZ_JQQL01000158.1_cds_WP_000590871.1_2986	26.126	222	596
WP_002106376.1	lcl|NZ_JQQL01000098.1_cds_WP_002108090.1_2168	28.319	226	596
WP_002106376.1	lcl|NZ_JQQL01000320.1_cds_WP_017852519.1_3968	24.576	236	596
WP_002106376.1	lcl|NZ_JQQL01000001.1_cds_WP_000626143.1_8	25.893	224	596
WP_002106376.1	lcl|NZ_JQQL01000023.1_cds_WP_061285568.1_542	24.215	223	596
WP_002106376.1	lcl|NZ_JQQL01000023.1_cds_WP_061285568.1_542	28.736	174	596
WP_002106376.1	lcl|NZ_JQQL01000099.1_cds_WP_000433117.1_2205	24.444	225	596
WP_002106376.1	lcl|NZ_JQQL01000159.1_cds_WP_000218838.1_3001	23.045	243	596
WP_002106376.1	lcl|NZ_JQQL01000002.1_cds_WP_061285424.1_50	19.903	206	596
WP_002106376.1	lcl|NZ_JQQL01000086.1_cds_WP_082278248.1_1939	22.835	254	596
WP_002106376.1	lcl|NZ_JQQL01000053.1_cds_WP_001089498.1_1325	23.377	231	596
WP_002106376.1	lcl|NZ_JQQL01000232.1_cds_WP_061286444.1_3627	23.958	192	596
WP_002106376.1	lcl|NZ_JQQL01000301.1_cds_WP_061286527.1_3900	23.265	245	596
WP_002106376.1	lcl|NZ_JQQL01000294.1_cds_WP_000172198.1_3856	34.933	375	596
WP_002106376.1	lcl|NZ_JQQL01000061.1_cds_WP_000667646.1_1472	35.907	259	596
WP_002106376.1	lcl|NZ_JQQL01000042.1_cds_WP_017850995.1_957	35.341	249	596
WP_002106376.1	lcl|NZ_JQQL01000079.1_cds_WP_017850666.1_1748	29.439	214	596
WP_002106376.1	lcl|NZ_JQQL01000122.1_cds_WP_061286143.1_2525	32.083	240	596
WP_002106376.1	lcl|NZ_JQQL01000053.1_cds_WP_000666552.1_1305	29.675	246	596
WP_002106376.1	lcl|NZ_JQQL01000243.1_cds_WP_025181210.1_3689	28.000	225	596
WP_002106376.1	lcl|NZ_JQQL01000161.1_cds_WP_001161018.1_3022	30.415	217	596
WP_002106376.1	lcl|NZ_JQQL01000112.1_cds_WP_001052498.1_2400	24.082	245	596
WP_002106376.1	lcl|NZ_JQQL01000186.1_cds_WP_000047473.1_3260	26.126	222	596
WP_002106376.1	lcl|NZ_JQQL01000159.1_cds_WP_061286292.1_3002	29.832	238	596
WP_002106376.1	lcl|NZ_JQQL01000100.1_cds_WP_061286042.1_2247	28.505	214	596
WP_002106376.1	lcl|NZ_JQQL01000002.1_cds_WP_000603361.1_32	27.803	223	596
WP_002106376.1	lcl|NZ_JQQL01000127.1_cds_WP_000184521.1_2621	28.713	202	596
WP_002106376.1	lcl|NZ_JQQL01000158.1_cds_WP_000590871.1_2986	26.126	222	596
WP_002106376.1	lcl|NZ_JQQL01000098.1_cds_WP_002108090.1_2168	28.319	226	596
WP_002106376.1	lcl|NZ_JQQL01000320.1_cds_WP_017852519.1_3968	24.576	236	596
WP_002106376.1	lcl|NZ_JQQL01000001.1_cds_WP_000626143.1_8	25.893	224	596
WP_002106376.1	lcl|NZ_JQQL01000023.1_cds_WP_061285568.1_542	24.215	223	596
WP_002106376.1	lcl|NZ_JQQL01000023.1_cds_WP_061285568.1_542	28.736	174	596
WP_002106376.1	lcl|NZ_JQQL01000099.1_cds_WP_000433117.1_2205	24.444	225	596
WP_002106376.1	lcl|NZ_JQQL01000159.1_cds_WP_000218838.1_3001	23.045	243	596
WP_002106376.1	lcl|NZ_JQQL01000002.1_cds_WP_061285424.1_50	19.903	206	596
WP_002106376.1	lcl|NZ_JQQL01000086.1_cds_WP_082278248.1_1939	22.835	254	596
WP_002106376.1	lcl|NZ_JQQL01000053.1_cds_WP_001089498.1_1325	23.377	231	596
WP_002106376.1	lcl|NZ_JQQL01000232.1_cds_WP_061286444.1_3627	23.958	192	596
WP_002106376.1	lcl|NZ_JQQL01000301.1_cds_WP_061286527.1_3900	23.265	245	596
WP_000378097.1	lcl|NZ_JQQL01000016.1_cds_WP_061285537.1_429	28.620	297	296
WP_000378097.1	lcl|NZ_JQQL01000079.1_cds_JG63_RS09110_1773	24.324	259	296
WP_000378097.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	44.737	38	296
WP_004766731.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	32.564	390	392
WP_004766731.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	33.333	393	392
WP_004766731.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	29.167	360	392
WP_004766731.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	32.932	249	392
WP_004766731.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	25.263	380	392
WP_004766731.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	24.176	364	392
WP_004766731.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	26.796	362	392
WP_002068380.1	lcl|NZ_JQQL01000090.1_cds_WP_017852648.1_1991	26.957	345	331
WP_002068380.1	lcl|NZ_JQQL01000090.1_cds_WP_017850662.1_1972	26.471	272	331
WP_002068380.1	lcl|NZ_JQQL01000051.1_cds_WP_061285756.1_1186	30.270	185	331
WP_000440092.1	lcl|NZ_JQQL01000351.1_cds_WP_061286582.1_4058	28.205	234	250
WP_000440092.1	lcl|NZ_JQQL01000090.1_cds_WP_017852641.1_1985	27.126	247	250
WP_000440092.1	lcl|NZ_JQQL01000090.1_cds_WP_017852647.1_1990	23.043	230	250
WP_002072235.1	lcl|NZ_JQQL01000126.1_cds_WP_061286183.1_2574	24.848	330	442
WP_002072235.1	lcl|NZ_JQQL01000053.1_cds_WP_061285777.1_1266	25.000	236	442
WP_000684878.1	lcl|NZ_JQQL01000036.1_cds_WP_061285673.1_839	33.591	259	261
WP_000684878.1	lcl|NZ_JQQL01000109.1_cds_WP_042752008.1_2378	25.101	247	261
WP_232426365.1	lcl|NZ_JQQL01000192.1_cds_WP_001973810.1_3327	30.636	173	245
WP_232426365.1	lcl|NZ_JQQL01000092.1_cds_WP_017851317.1_2056	35.065	77	245
WP_232426365.1	lcl|NZ_JQQL01000192.1_cds_WP_001973810.1_3327	30.636	173	245
WP_232426365.1	lcl|NZ_JQQL01000092.1_cds_WP_017851317.1_2056	35.065	77	245
WP_002106334.1	lcl|NZ_JQQL01000090.1_cds_WP_017852648.1_1991	32.362	343	344
WP_002106334.1	lcl|NZ_JQQL01000090.1_cds_WP_017850662.1_1972	34.146	287	344
WP_002106334.1	lcl|NZ_JQQL01000051.1_cds_WP_061285756.1_1186	32.302	291	344
WP_002106334.1	lcl|NZ_JQQL01000090.1_cds_WP_017852648.1_1991	32.362	343	344
WP_002106334.1	lcl|NZ_JQQL01000090.1_cds_WP_017850662.1_1972	34.146	287	344
WP_002106334.1	lcl|NZ_JQQL01000051.1_cds_WP_061285756.1_1186	32.302	291	344
WP_004766637.1	lcl|NZ_JQQL01000186.1_cds_WP_001056080.1_3257	40.078	257	292
WP_004766637.1	lcl|NZ_JQQL01000054.1_cds_WP_017851680.1_1349	26.455	189	292
WP_004755403.1	lcl|NZ_JQQL01000005.1_cds_WP_000371239.1_134	30.000	90	139
WP_004766738.1	lcl|NZ_JQQL01000079.1_cds_JG63_RS26355_1758	26.708	161	310
WP_004766676.1	lcl|NZ_JQQL01000079.1_cds_WP_061285900.1_1754	34.746	236	261
WP_004766739.1	lcl|NZ_JQQL01000216.1_cds_WP_000566240.1_3504	29.572	257	264
WP_004766739.1	lcl|NZ_JQQL01000050.1_cds_WP_000998676.1_1124	32.283	254	264
WP_004766739.1	lcl|NZ_JQQL01000002.1_cds_WP_000653653.1_22	31.621	253	264
WP_004766739.1	lcl|NZ_JQQL01000230.1_cds_WP_000043153.1_3604	31.200	250	264
WP_004766739.1	lcl|NZ_JQQL01000092.1_cds_WP_000351753.1_2019	29.457	258	264
WP_004766739.1	lcl|NZ_JQQL01000090.1_cds_WP_017850660.1_1974	26.616	263	264
WP_004766739.1	lcl|NZ_JQQL01000284.1_cds_WP_025180966.1_3827	29.146	199	264
WP_004766739.1	lcl|NZ_JQQL01000359.1_cds_WP_001968389.1_4075	23.171	246	264
WP_004766739.1	lcl|NZ_JQQL01000178.1_cds_WP_017850348.1_3168	24.309	181	264
WP_004766739.1	lcl|NZ_JQQL01000036.1_cds_WP_061285672.1_838	27.068	133	264
WP_004766726.1	lcl|NZ_JQQL01000001.1_cds_WP_017852858.1_11	32.031	128	194
WP_004766726.1	lcl|NZ_JQQL01000005.1_cds_WP_017851195.1_149	30.189	106	194
WP_004766726.1	lcl|NZ_JQQL01000175.1_cds_WP_017851792.1_3149	35.714	56	194
WP_004766687.1	lcl|NZ_JQQL01000079.1_cds_WP_017850682.1_1762	23.560	191	308
WP_004766687.1	lcl|NZ_JQQL01000179.1_cds_WP_000347682.1_3173	21.825	252	308
WP_004766687.1	lcl|NZ_JQQL01000038.1_cds_WP_061285689.1_900	21.827	197	308
WP_004766633.1	lcl|NZ_JQQL01000050.1_cds_WP_000998676.1_1124	30.328	244	247
WP_004766633.1	lcl|NZ_JQQL01000002.1_cds_WP_000653653.1_22	33.071	254	247
WP_004766633.1	lcl|NZ_JQQL01000216.1_cds_WP_000566240.1_3504	28.740	254	247
