WP_004753574.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725873.1_2675	89.535	86	106
WP_004766657.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	92.581	310	314
WP_004766657.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	24.224	322	314
WP_004766657.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	23.050	282	314
WP_004766657.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	24.551	167	314
WP_004766657.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	23.239	284	314
WP_004766657.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	21.387	173	314
WP_004766657.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	23.473	311	314
WP_000884059.1	lcl|NZ_JADHZV010000001.1_cds_WP_002750963.1_1140	36.301	146	185
WP_000884059.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669938.1_159	33.898	177	185
WP_000646251.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	30.841	321	329
WP_000646251.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	31.642	335	329
WP_000646251.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	30.476	315	329
WP_000646251.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	31.511	311	329
WP_000646251.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	28.852	305	329
WP_000646251.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	27.273	341	329
WP_000646251.1	lcl|NZ_JADHZV010000009.1_cds_WP_193817147.1_3665	29.712	313	329
WP_000646251.1	lcl|NZ_JADHZV010000012.1_cds_WP_002754065.1_436	28.182	330	329
WP_000646251.1	lcl|NZ_JADHZV010000003.1_cds_ISU82_RS01310_2151	25.347	288	329
WP_000646251.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	27.309	249	329
WP_000646251.1	lcl|NZ_JADHZV010000089.1_cds_WP_002751102.1_3433	26.592	267	329
WP_000646251.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669959.1_138	25.993	277	329
WP_000646251.1	lcl|NZ_JADHZV010000106.1_cds_WP_011669202.1_73	24.629	337	329
WP_000646251.1	lcl|NZ_JADHZV010000147.1_cds_WP_193817227.1_637	26.908	249	329
WP_000774262.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816901.1_141	27.391	230	267
WP_000774262.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669974.1_119	26.455	189	267
WP_000774262.1	lcl|NZ_JADHZV010000151.1_cds_ISU82_RS17180_700	35.165	91	267
WP_000774262.1	lcl|NZ_JADHZV010000111.1_cds_WP_193816742.1_200	26.455	189	267
WP_000774262.1	lcl|NZ_JADHZV010000077.1_cds_WP_002766579.1_3189	26.344	186	267
WP_000602734.1	lcl|NZ_JADHZV010000005.1_cds_WP_193817070.1_2745	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZV010000005.1_cds_WP_002751286.1_2746	31.111	90	509
WP_000602734.1	lcl|NZ_JADHZV010000005.1_cds_WP_193817070.1_2745	27.103	321	509
WP_000602734.1	lcl|NZ_JADHZV010000005.1_cds_WP_002751286.1_2746	31.111	90	509
WP_004766696.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	27.106	273	330
WP_004766696.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	24.000	275	330
WP_004766696.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	26.498	317	330
WP_004766696.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	27.798	277	330
WP_004766696.1	lcl|NZ_JADHZV010000009.1_cds_WP_193817147.1_3665	27.044	318	330
WP_004766696.1	lcl|NZ_JADHZV010000106.1_cds_WP_011669202.1_73	24.898	245	330
WP_004766696.1	lcl|NZ_JADHZV010000003.1_cds_ISU82_RS01310_2151	27.976	168	330
WP_004766696.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	25.352	142	330
WP_004766696.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	24.316	329	330
WP_004766696.1	lcl|NZ_JADHZV010000089.1_cds_WP_002751102.1_3433	26.337	243	330
WP_004766696.1	lcl|NZ_JADHZV010000134.1_cds_WP_081101368.1_503	25.781	128	330
WP_004766691.1	lcl|NZ_JADHZV010000010.1_cds_WP_061208080.1_126	33.144	353	366
WP_004766691.1	lcl|NZ_JADHZV010000010.1_cds_WP_193817014.1_165	30.769	390	366
WP_004766691.1	lcl|NZ_JADHZV010000059.1_cds_WP_011669926.1_2686	40.359	223	366
WP_004766691.1	lcl|NZ_JADHZV010000068.1_cds_WP_193816865.1_2927	27.704	379	366
WP_004766691.1	lcl|NZ_JADHZV010000059.1_cds_WP_011669923.1_2683	37.864	206	366
WP_004766691.1	lcl|NZ_JADHZV010000007.1_cds_WP_002753888.1_3293	29.248	359	366
WP_004766691.1	lcl|NZ_JADHZV010000003.1_cds_WP_061208874.1_2152	30.270	185	366
WP_004766642.1	lcl|NZ_JADHZV010000010.1_cds_WP_061208080.1_126	36.043	369	367
WP_004766642.1	lcl|NZ_JADHZV010000007.1_cds_WP_002753888.1_3293	34.037	379	367
WP_004766642.1	lcl|NZ_JADHZV010000010.1_cds_WP_193817014.1_165	31.720	372	367
WP_004766642.1	lcl|NZ_JADHZV010000068.1_cds_WP_193816865.1_2927	30.319	376	367
WP_004766642.1	lcl|NZ_JADHZV010000059.1_cds_WP_011669926.1_2686	33.219	292	367
WP_004766642.1	lcl|NZ_JADHZV010000059.1_cds_WP_011669923.1_2683	27.874	348	367
WP_004766642.1	lcl|NZ_JADHZV010000003.1_cds_WP_061208874.1_2152	25.000	352	367
WP_002740998.1	lcl|NZ_JADHZV010000103.1_cds_WP_011669455.1_40	46.091	243	265
