WP_004753574.1	lcl|NZ_JADHZO010000021.1_cds_WP_002725873.1_939	89.535	86	106
WP_004766657.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	92.258	310	314
WP_004766657.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	24.224	322	314
WP_004766657.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	23.050	282	314
WP_004766657.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	24.551	167	314
WP_004766657.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	23.239	284	314
WP_004766657.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	21.387	173	314
WP_004766657.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	27.094	203	314
WP_000884059.1	lcl|NZ_JADHZO010000001.1_cds_WP_002750963.1_787	36.301	146	185
WP_000884059.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669938.1_907	33.898	177	185
WP_000646251.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	30.841	321	329
WP_000646251.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	31.642	335	329
WP_000646251.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	30.476	315	329
WP_000646251.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	31.511	311	329
WP_000646251.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	28.852	305	329
WP_000646251.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	27.273	341	329
WP_000646251.1	lcl|NZ_JADHZO010000020.1_cds_WP_011671143.1_879	30.032	313	329
WP_000646251.1	lcl|NZ_JADHZO010000070.1_cds_WP_002754065.1_2779	28.182	330	329
WP_000646251.1	lcl|NZ_JADHZO010000003.1_cds_WP_011671074.1_1753	24.852	338	329
WP_000646251.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	27.711	249	329
WP_000646251.1	lcl|NZ_JADHZO010000013.1_cds_WP_017859386.1_316	26.592	267	329
WP_000646251.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669959.1_1098	25.993	277	329
WP_000646251.1	lcl|NZ_JADHZO010000056.1_cds_WP_011669202.1_2345	24.629	337	329
WP_000774262.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669956.1_1101	27.391	230	267
WP_000774262.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669974.1_1075	26.455	189	267
