WP_004753574.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590643.1_540	84.884	86	106
WP_004766657.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	78.526	312	314
WP_004766657.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	25.155	322	314
WP_004766657.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	21.856	334	314
WP_004766657.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	26.404	178	314
WP_000884059.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590804.1_2206	38.095	147	185
WP_000646251.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	29.874	318	329
WP_000646251.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	29.524	315	329
WP_000646251.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	32.362	309	329
WP_000646251.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	28.435	313	329
WP_000646251.1	lcl|NZ_RQEZ01000106.1_cds_WP_135595207.1_3735	27.679	336	329
WP_000646251.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	30.032	313	329
WP_000646251.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591407.1_2440	29.429	333	329
WP_000646251.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	22.667	300	329
WP_000646251.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	23.754	341	329
WP_000646251.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	25.079	315	329
WP_000646251.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	26.205	332	329
WP_000646251.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592711.1_2390	28.030	264	329
WP_000646251.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590112.1_1404	23.504	234	329
WP_000646251.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591491.1_2490	28.063	253	329
WP_000646251.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057566.1_571	28.834	163	329
WP_000774262.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590652.1_549	28.099	242	267
WP_000774262.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593078.1_572	25.121	207	267
WP_000774262.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594705.1_702	27.461	193	267
WP_000774262.1	lcl|NZ_RQEZ01000106.1_cds_WP_210412877.1_3734	28.571	189	267
WP_000774262.1	lcl|NZ_RQEZ01000110.1_cds_WP_135594508.1_3107	27.619	210	267
WP_000602734.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	28.750	320	509
WP_000602734.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594138.1_2705	28.889	90	509
WP_000602734.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	28.750	320	509
WP_000602734.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594138.1_2705	28.889	90	509
