WP_004753574.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	94.186	86	106
WP_004766657.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	96.497	314	314
WP_004766657.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	46.988	83	314
WP_004766657.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	25.076	331	314
WP_004766657.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	26.022	269	314
WP_004766657.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	23.024	291	314
WP_004766657.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	23.118	186	314
WP_262052077.1	lcl|NZ_AFLJ01000366.1_cds_WP_000604524.1_198	97.534	365	365
WP_000884059.1	lcl|NZ_AFLJ01000366.1_cds_WP_000884059.1_197	100.000	185	185
WP_000884059.1	lcl|NZ_AFLJ01000074.1_cds_WP_000351733.1_2819	40.000	140	185
WP_000646251.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	99.392	329	329
WP_000646251.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	32.063	315	329
WP_000646251.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	31.045	335	329
WP_000646251.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	31.677	322	329
WP_000646251.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	31.803	305	329
WP_000646251.1	lcl|NZ_AFLJ01000048.1_cds_WP_000649925.1_3475	30.183	328	329
WP_000646251.1	lcl|NZ_AFLJ01000195.1_cds_WP_000709511.1_1415	29.730	333	329
WP_000646251.1	lcl|NZ_AFLJ01000017.1_cds_WP_000601375.1_3638	24.415	299	329
WP_000646251.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	28.990	307	329
WP_000646251.1	lcl|NZ_AFLJ01000118.1_cds_WP_000688695.1_2136	29.329	283	329
WP_000646251.1	lcl|NZ_AFLJ01000269.1_cds_WP_000475904.1_617	27.372	274	329
WP_000646251.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	25.705	319	329
WP_000646251.1	lcl|NZ_AFLJ01000181.1_cds_WP_001074785.1_1627	29.434	265	329
WP_000646251.1	lcl|NZ_AFLJ01000227.1_cds_WP_001003555.1_997	25.148	338	329
WP_000646251.1	lcl|NZ_AFLJ01000017.1_cds_WP_000487322.1_3636	27.077	325	329
WP_000774262.1	lcl|NZ_AFLJ01000366.1_cds_WP_000774262.1_195	99.625	267	267
WP_000774262.1	lcl|NZ_AFLJ01000017.1_cds_WP_000859505.1_3635	26.639	244	267
WP_000774262.1	lcl|NZ_AFLJ01000366.1_cds_WP_000800438.1_165	25.328	229	267
WP_000774262.1	lcl|NZ_AFLJ01000257.1_cds_WP_000842260.1_741	26.316	190	267
WP_000774262.1	lcl|NZ_AFLJ01000111.1_cds_WP_000667727.1_2291	31.818	110	267
WP_000774262.1	lcl|NZ_AFLJ01000052.1_cds_WP_000805357.1_3364	33.645	107	267
WP_000602734.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	97.839	509	509
WP_000602734.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.911	327	509
WP_000602734.1	lcl|NZ_AFLJ01000089.1_cds_WP_000364507.1_2522	31.111	90	509
WP_000602734.1	lcl|NZ_AFLJ01000366.1_cds_WP_000612797.1_194	97.839	509	509
WP_000602734.1	lcl|NZ_AFLJ01000089.1_cds_WP_000291591.1_2521	26.911	327	509
WP_000602734.1	lcl|NZ_AFLJ01000089.1_cds_WP_000364507.1_2522	31.111	90	509
WP_004766696.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	99.697	330	330
WP_004766696.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	26.692	266	330
WP_004766696.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	28.990	307	330
WP_004766696.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	25.735	272	330
WP_004766696.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	26.812	276	330
WP_004766696.1	lcl|NZ_AFLJ01000227.1_cds_WP_001003555.1_997	28.395	243	330
WP_004766696.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	23.724	333	330
WP_004766696.1	lcl|NZ_AFLJ01000048.1_cds_WP_000649925.1_3475	28.854	253	330
WP_004766696.1	lcl|NZ_AFLJ01000118.1_cds_WP_000688695.1_2136	25.681	257	330
WP_004766696.1	lcl|NZ_AFLJ01000017.1_cds_WP_000601375.1_3638	26.740	273	330
WP_004766696.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	25.305	328	330
WP_004766691.1	lcl|NZ_AFLJ01000366.1_cds_WP_001198107.1_192	98.907	366	366
WP_004766691.1	lcl|NZ_AFLJ01000366.1_cds_WP_000608295.1_191	40.000	365	366
WP_004766691.1	lcl|NZ_AFLJ01000232.1_cds_WP_000575178.1_954	34.540	359	366
WP_004766691.1	lcl|NZ_AFLJ01000305.1_cds_WP_001281953.1_439	27.704	379	366
WP_004766691.1	lcl|NZ_AFLJ01000366.1_cds_WP_000346036.1_162	28.090	356	366
WP_004766691.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582222.1_181	31.389	360	366
WP_004766691.1	lcl|NZ_AFLJ01000204.1_cds_WP_000538752.1_1268	29.412	357	366
WP_004766691.1	lcl|NZ_AFLJ01000366.1_cds_WP_000947844.1_169	26.667	345	366
WP_004766691.1	lcl|NZ_AFLJ01000125.1_cds_WP_001982414.1_2059	31.579	190	366
WP_004766642.1	lcl|NZ_AFLJ01000366.1_cds_WP_000608295.1_191	95.640	367	367
WP_004766642.1	lcl|NZ_AFLJ01000366.1_cds_WP_001198107.1_192	39.178	365	367
WP_004766642.1	lcl|NZ_AFLJ01000232.1_cds_WP_000575178.1_954	36.314	369	367
WP_004766642.1	lcl|NZ_AFLJ01000204.1_cds_WP_000538752.1_1268	31.016	374	367
WP_004766642.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582222.1_181	36.000	325	367
WP_004766642.1	lcl|NZ_AFLJ01000305.1_cds_WP_001281953.1_439	30.688	378	367
WP_004766642.1	lcl|NZ_AFLJ01000366.1_cds_WP_000346036.1_162	24.665	373	367
WP_004766642.1	lcl|NZ_AFLJ01000366.1_cds_WP_000947844.1_169	26.124	356	367
WP_004766642.1	lcl|NZ_AFLJ01000125.1_cds_WP_001982414.1_2059	24.432	352	367
WP_004766692.1	lcl|NZ_AFLJ01000366.1_cds_WP_000689743.1_190	91.912	544	544
WP_004766692.1	lcl|NZ_AFLJ01000366.1_cds_WP_000689743.1_190	91.912	544	544
WP_002740998.1	lcl|NZ_AFLJ01000366.1_cds_WP_000342713.1_189	94.340	265	265
WP_002740998.1	lcl|NZ_AFLJ01000279.1_cds_WP_001002663.1_540	46.091	243	265
WP_016761674.1	lcl|NZ_AFLJ01000366.1_cds_WP_001246618.1_188	92.903	310	310
WP_016761674.1	lcl|NZ_AFLJ01000086.1_cds_WP_000501205.1_2572	36.842	304	310
WP_016761674.1	lcl|NZ_AFLJ01000117.1_cds_WP_001183723.1_2169	28.938	273	310
WP_016761674.1	lcl|NZ_AFLJ01000369.1_cds_WP_000279894.1_110	23.282	262	310
WP_016761674.1	lcl|NZ_AFLJ01000366.1_cds_WP_001246618.1_188	92.903	310	310
WP_016761674.1	lcl|NZ_AFLJ01000086.1_cds_WP_000501205.1_2572	36.842	304	310
WP_016761674.1	lcl|NZ_AFLJ01000117.1_cds_WP_001183723.1_2169	28.938	273	310
WP_016761674.1	lcl|NZ_AFLJ01000369.1_cds_WP_000279894.1_110	23.282	262	310
WP_000479982.1	lcl|NZ_AFLJ01000366.1_cds_WP_000479982.1_187	100.000	264	264
WP_000715956.1	lcl|NZ_AFLJ01000366.1_cds_WP_000715958.1_186	98.473	131	131
WP_001088861.1	lcl|NZ_AFLJ01000366.1_cds_WP_001088866.1_185	98.611	144	144
WP_001088861.1	lcl|NZ_AFLJ01000113.1_cds_WP_002069656.1_2251	42.857	56	144
WP_000517243.1	lcl|NZ_AFLJ01000366.1_cds_WP_000517242.1_184	99.548	221	221
WP_000517243.1	lcl|NZ_AFLJ01000166.1_cds_WP_001082180.1_1805	28.205	78	221
WP_000517243.1	lcl|NZ_AFLJ01000082.1_cds_WP_001069834.1_2637	28.440	109	221
WP_000611591.1	lcl|NZ_AFLJ01000366.1_cds_WP_000611594.1_183	99.429	175	175
WP_000611591.1	lcl|NZ_AFLJ01000076.1_cds_WP_001206947.1_2733	29.655	145	175
WP_004766685.1	lcl|NZ_AFLJ01000366.1_cds_WP_001015422.1_182	98.496	399	406
WP_004766685.1	lcl|NZ_AFLJ01000186.1_cds_WP_000402845.1_1574	23.182	220	406
WP_004766685.1	lcl|NZ_AFLJ01000082.1_cds_WP_000347681.1_2636	25.000	208	406
WP_004766685.1	lcl|NZ_AFLJ01000366.1_cds_WP_000661932.1_149	24.088	137	406
WP_004766685.1	lcl|NZ_AFLJ01000166.1_cds_WP_001082180.1_1805	24.074	162	406
WP_000980525.1	lcl|NZ_AFLJ01000370.1_cds_WP_000653653.1_97	26.984	252	241
WP_000980525.1	lcl|NZ_AFLJ01000166.1_cds_WP_000998676.1_1859	26.471	238	241
WP_000980525.1	lcl|NZ_AFLJ01000113.1_cds_WP_000566240.1_2254	32.673	101	241
WP_000980525.1	lcl|NZ_AFLJ01000071.1_cds_WP_000043153.1_2889	30.857	175	241
WP_000980525.1	lcl|NZ_AFLJ01000175.1_cds_WP_001968389.1_1705	25.847	236	241
WP_000980525.1	lcl|NZ_AFLJ01000238.1_cds_WP_000194186.1_904	25.339	221	241
WP_000481873.1	lcl|NZ_AFLJ01000366.1_cds_WP_001106774.1_177	30.790	367	413
WP_002106376.1	lcl|NZ_AFLJ01000056.1_cds_WP_000172202.1_3294	34.933	375	596
WP_002106376.1	lcl|NZ_AFLJ01000059.1_cds_WP_000667646.1_3206	35.907	259	596
WP_002106376.1	lcl|NZ_AFLJ01000366.1_cds_WP_000834715.1_176	29.211	380	596
WP_002106376.1	lcl|NZ_AFLJ01000057.1_cds_WP_000828455.1_3263	35.341	249	596
WP_002106376.1	lcl|NZ_AFLJ01000285.1_cds_WP_000510777.1_514	32.083	240	596
WP_002106376.1	lcl|NZ_AFLJ01000128.1_cds_WP_000666552.1_2019	29.675	246	596
WP_002106376.1	lcl|NZ_AFLJ01000072.1_cds_WP_001161019.1_2847	30.415	217	596
WP_002106376.1	lcl|NZ_AFLJ01000056.1_cds_WP_000942282.1_3280	27.556	225	596
WP_002106376.1	lcl|NZ_AFLJ01000282.1_cds_WP_001052498.1_523	24.082	245	596
WP_002106376.1	lcl|NZ_AFLJ01000089.1_cds_WP_000047473.1_2527	26.126	222	596
WP_002106376.1	lcl|NZ_AFLJ01000060.1_cds_WP_001982953.1_3161	28.972	214	596
WP_002106376.1	lcl|NZ_AFLJ01000222.1_cds_WP_000619175.1_1033	29.412	238	596
WP_002106376.1	lcl|NZ_AFLJ01000200.1_cds_WP_000603361.1_1334	27.803	223	596
WP_002106376.1	lcl|NZ_AFLJ01000110.1_cds_WP_000184524.1_2303	29.231	195	596
WP_002106376.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	26.126	222	596
WP_002106376.1	lcl|NZ_AFLJ01000211.1_cds_WP_000052667.1_1187	28.319	226	596
WP_002106376.1	lcl|NZ_AFLJ01000245.1_cds_WP_000626143.1_831	25.893	224	596
WP_002106376.1	lcl|NZ_AFLJ01000104.1_cds_WP_001141158.1_2353	24.576	236	596
WP_002106376.1	lcl|NZ_AFLJ01000115.1_cds_WP_001049205.1_2216	24.215	223	596
WP_002106376.1	lcl|NZ_AFLJ01000115.1_cds_WP_001049205.1_2216	29.310	174	596
WP_002106376.1	lcl|NZ_AFLJ01000074.1_cds_WP_000433117.1_2788	24.444	225	596
WP_002106376.1	lcl|NZ_AFLJ01000222.1_cds_WP_000218838.1_1032	23.045	243	596
WP_002106376.1	lcl|NZ_AFLJ01000200.1_cds_WP_000054169.1_1318	19.903	206	596
WP_002106376.1	lcl|NZ_AFLJ01000063.1_cds_WP_000675807.1_3092	22.441	254	596
WP_002106376.1	lcl|NZ_AFLJ01000074.1_cds_WP_001089500.1_2820	23.377	231	596
WP_002106376.1	lcl|NZ_AFLJ01000132.1_cds_WP_000481720.1_1970	22.831	219	596
WP_002106376.1	lcl|NZ_AFLJ01000132.1_cds_WP_000481720.1_1970	23.265	245	596
WP_002106376.1	lcl|NZ_AFLJ01000124.1_cds_WP_000431145.1_2074	23.438	192	596
WP_002106376.1	lcl|NZ_AFLJ01000056.1_cds_WP_000172202.1_3294	34.933	375	596
WP_002106376.1	lcl|NZ_AFLJ01000059.1_cds_WP_000667646.1_3206	35.907	259	596
WP_002106376.1	lcl|NZ_AFLJ01000366.1_cds_WP_000834715.1_176	29.211	380	596
WP_002106376.1	lcl|NZ_AFLJ01000057.1_cds_WP_000828455.1_3263	35.341	249	596
WP_002106376.1	lcl|NZ_AFLJ01000285.1_cds_WP_000510777.1_514	32.083	240	596
WP_002106376.1	lcl|NZ_AFLJ01000128.1_cds_WP_000666552.1_2019	29.675	246	596
WP_002106376.1	lcl|NZ_AFLJ01000072.1_cds_WP_001161019.1_2847	30.415	217	596
WP_002106376.1	lcl|NZ_AFLJ01000056.1_cds_WP_000942282.1_3280	27.556	225	596
WP_002106376.1	lcl|NZ_AFLJ01000282.1_cds_WP_001052498.1_523	24.082	245	596
WP_002106376.1	lcl|NZ_AFLJ01000089.1_cds_WP_000047473.1_2527	26.126	222	596
WP_002106376.1	lcl|NZ_AFLJ01000060.1_cds_WP_001982953.1_3161	28.972	214	596
WP_002106376.1	lcl|NZ_AFLJ01000222.1_cds_WP_000619175.1_1033	29.412	238	596
WP_002106376.1	lcl|NZ_AFLJ01000200.1_cds_WP_000603361.1_1334	27.803	223	596
WP_002106376.1	lcl|NZ_AFLJ01000110.1_cds_WP_000184524.1_2303	29.231	195	596
WP_002106376.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	26.126	222	596
WP_002106376.1	lcl|NZ_AFLJ01000211.1_cds_WP_000052667.1_1187	28.319	226	596
WP_002106376.1	lcl|NZ_AFLJ01000245.1_cds_WP_000626143.1_831	25.893	224	596
WP_002106376.1	lcl|NZ_AFLJ01000104.1_cds_WP_001141158.1_2353	24.576	236	596
WP_002106376.1	lcl|NZ_AFLJ01000115.1_cds_WP_001049205.1_2216	24.215	223	596
WP_002106376.1	lcl|NZ_AFLJ01000115.1_cds_WP_001049205.1_2216	29.310	174	596
WP_002106376.1	lcl|NZ_AFLJ01000074.1_cds_WP_000433117.1_2788	24.444	225	596
WP_002106376.1	lcl|NZ_AFLJ01000222.1_cds_WP_000218838.1_1032	23.045	243	596
WP_002106376.1	lcl|NZ_AFLJ01000200.1_cds_WP_000054169.1_1318	19.903	206	596
WP_002106376.1	lcl|NZ_AFLJ01000063.1_cds_WP_000675807.1_3092	22.441	254	596
WP_002106376.1	lcl|NZ_AFLJ01000074.1_cds_WP_001089500.1_2820	23.377	231	596
WP_002106376.1	lcl|NZ_AFLJ01000132.1_cds_WP_000481720.1_1970	22.831	219	596
WP_002106376.1	lcl|NZ_AFLJ01000132.1_cds_WP_000481720.1_1970	23.265	245	596
WP_002106376.1	lcl|NZ_AFLJ01000124.1_cds_WP_000431145.1_2074	23.438	192	596
WP_000378097.1	lcl|NZ_AFLJ01000257.1_cds_WP_000642158.1_743	28.283	297	296
WP_000378097.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	44.737	38	296
WP_000378097.1	lcl|NZ_AFLJ01000017.1_cds_WP_000601375.1_3638	26.351	148	296
WP_004766731.1	lcl|NZ_AFLJ01000305.1_cds_WP_001281953.1_439	32.564	390	392
WP_004766731.1	lcl|NZ_AFLJ01000366.1_cds_WP_000608295.1_191	31.781	365	392
WP_004766731.1	lcl|NZ_AFLJ01000366.1_cds_WP_001198107.1_192	32.461	382	392
WP_004766731.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582222.1_181	29.428	367	392
WP_004766731.1	lcl|NZ_AFLJ01000366.1_cds_WP_000947844.1_169	27.222	360	392
WP_004766731.1	lcl|NZ_AFLJ01000366.1_cds_WP_000346036.1_162	27.513	378	392
WP_004766731.1	lcl|NZ_AFLJ01000125.1_cds_WP_001982414.1_2059	25.263	380	392
WP_004766731.1	lcl|NZ_AFLJ01000232.1_cds_WP_000575178.1_954	25.414	362	392
WP_004766731.1	lcl|NZ_AFLJ01000204.1_cds_WP_000538752.1_1268	26.287	369	392
WP_002068380.1	lcl|NZ_AFLJ01000366.1_cds_WP_001230564.1_167	27.729	339	331
WP_002068380.1	lcl|NZ_AFLJ01000178.1_cds_WP_001011675.1_1667	31.351	185	331
WP_002068380.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582618.1_163	28.352	261	331
WP_000440092.1	lcl|NZ_AFLJ01000171.1_cds_WP_001014594.1_1740	28.205	234	250
WP_002072235.1	lcl|NZ_AFLJ01000360.1_cds_WP_001075132.1_293	24.545	330	442
WP_002072235.1	lcl|NZ_AFLJ01000013.1_cds_WP_000638432.1_3671	21.578	431	442
WP_002072235.1	lcl|NZ_AFLJ01000373.1_cds_WP_000995952.1_80	25.000	236	442
WP_000684878.1	lcl|NZ_AFLJ01000048.1_cds_WP_001069019.1_3486	33.591	259	261
WP_000684878.1	lcl|NZ_AFLJ01000293.1_cds_WP_000625287.1_470	25.101	247	261
WP_232426365.1	lcl|NZ_AFLJ01000196.1_cds_WP_000419512.1_1373	30.636	173	245
WP_232426365.1	lcl|NZ_AFLJ01000366.1_cds_WP_000344487.1_180	26.144	153	245
WP_232426365.1	lcl|NZ_AFLJ01000016.1_cds_WP_000212325.1_3649	32.468	77	245
WP_232426365.1	lcl|NZ_AFLJ01000196.1_cds_WP_000419512.1_1373	30.636	173	245
WP_232426365.1	lcl|NZ_AFLJ01000366.1_cds_WP_000344487.1_180	26.144	153	245
WP_232426365.1	lcl|NZ_AFLJ01000016.1_cds_WP_000212325.1_3649	32.468	77	245
WP_002106334.1	lcl|NZ_AFLJ01000366.1_cds_WP_001230564.1_167	34.568	324	344
WP_002106334.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582618.1_163	34.024	338	344
WP_002106334.1	lcl|NZ_AFLJ01000178.1_cds_WP_001011675.1_1667	32.302	291	344
WP_002106334.1	lcl|NZ_AFLJ01000366.1_cds_WP_001230564.1_167	34.568	324	344
WP_002106334.1	lcl|NZ_AFLJ01000366.1_cds_WP_000582618.1_163	34.024	338	344
WP_002106334.1	lcl|NZ_AFLJ01000178.1_cds_WP_001011675.1_1667	32.302	291	344
WP_004766637.1	lcl|NZ_AFLJ01000089.1_cds_WP_001056080.1_2524	40.078	257	292
WP_004766637.1	lcl|NZ_AFLJ01000195.1_cds_WP_000355766.1_1421	26.455	189	292
WP_004755403.1	lcl|NZ_AFLJ01000366.1_cds_WP_000800438.1_165	32.353	102	139
WP_004755403.1	lcl|NZ_AFLJ01000166.1_cds_WP_000371240.1_1838	30.000	90	139
WP_004766676.1	lcl|NZ_AFLJ01000366.1_cds_WP_001012068.1_153	35.593	236	261
WP_004766739.1	lcl|NZ_AFLJ01000113.1_cds_WP_000566240.1_2254	29.572	257	264
WP_004766739.1	lcl|NZ_AFLJ01000166.1_cds_WP_000998676.1_1859	32.283	254	264
