WP_004753574.1	lcl|NZ_JADDWC010000005.1_cds_WP_002725873.1_2807	89.535	86	106
WP_004766657.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	92.357	314	314
WP_004766657.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	24.534	322	314
WP_004766657.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	25.651	269	314
WP_004766657.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	23.592	284	314
WP_004766657.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	21.387	173	314
WP_004766657.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	27.094	203	314
WP_262052077.1	lcl|NZ_JADDWC010000005.1_cds_WP_026054882.1_2805	85.753	365	365
WP_000884059.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733646.1_2804	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWC010000004.1_cds_WP_002721790.1_2515	36.301	146	185
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	98.480	329	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	31.343	335	329
WP_000646251.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	29.841	315	329
WP_000646251.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	31.190	311	329
WP_000646251.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	27.273	341	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733638.1_2766	27.586	348	329
WP_000646251.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728316.1_3054	28.182	330	329
WP_000646251.1	lcl|NZ_JADDWC010000074.1_cds_WP_002741146.1_3092	29.167	312	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733546.1_2737	25.373	268	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740721.1_2800	28.990	307	329
WP_000646251.1	lcl|NZ_JADDWC010000007.1_cds_WP_002732331.1_3118	25.959	339	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002744551.1_2772	28.889	270	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	27.309	249	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733698.1_2729	26.642	274	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	23.659	317	329
WP_000646251.1	lcl|NZ_JADDWC010000057.1_cds_WP_002740236.1_2674	26.592	267	329
WP_000646251.1	lcl|NZ_JADDWC010000001.1_cds_WP_002721725.1_862	25.223	337	329
WP_000646251.1	lcl|NZ_JADDWC010000001.1_cds_WP_002739935.1_774	27.711	249	329
WP_000646251.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733757.1_2739	31.034	174	329
WP_000774262.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733627.1_2802	92.884	267	267
WP_000774262.1	lcl|NZ_JADDWC010000005.1_cds_WP_002738295.1_2740	24.701	251	267
WP_000774262.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740926.1_2761	25.541	231	267
WP_000774262.1	lcl|NZ_JADDWC010000005.1_cds_WP_002727921.1_2711	26.455	189	267
WP_000774262.1	lcl|NZ_JADDWC010000024.1_cds_WP_002729040.1_1187	33.636	110	267
WP_000774262.1	lcl|NZ_JADDWC010000030.1_cds_WP_002729513.1_1635	26.455	189	267
WP_000774262.1	lcl|NZ_JADDWC010000003.1_cds_WP_002766579.1_2079	26.344	186	267
WP_000602734.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740779.1_2801	96.660	509	509
WP_000602734.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728536.1_40	27.103	321	509
WP_000602734.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728534.1_41	31.111	90	509
WP_000602734.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740779.1_2801	96.660	509	509
WP_000602734.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728536.1_40	27.103	321	509
WP_000602734.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728534.1_41	31.111	90	509
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740721.1_2800	94.848	330	330
WP_004766696.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	26.740	273	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	29.316	307	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	30.317	221	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	26.498	317	330
WP_004766696.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	27.425	299	330
WP_004766696.1	lcl|NZ_JADDWC010000007.1_cds_WP_002732331.1_3118	27.193	228	330
WP_004766696.1	lcl|NZ_JADDWC010000001.1_cds_WP_002721725.1_862	24.898	245	330
WP_004766696.1	lcl|NZ_JADDWC010000074.1_cds_WP_002741146.1_3092	26.498	317	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733546.1_2737	25.461	271	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733638.1_2766	25.965	285	330
WP_004766696.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	25.153	326	330
WP_004766696.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	24.648	142	330
WP_004766696.1	lcl|NZ_JADDWC010000038.1_cds_WP_002739707.1_1927	25.781	128	330
WP_004766696.1	lcl|NZ_JADDWC010000057.1_cds_WP_002740236.1_2674	26.337	243	330
WP_004766691.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740826.1_2799	95.902	366	366
WP_004766691.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740861.1_2798	39.726	365	366
WP_004766691.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733737.1_2778	33.898	354	366
WP_004766691.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740294.1_2718	32.861	353	366
WP_004766691.1	lcl|NZ_JADDWC010000024.1_cds_WP_002728994.1_1181	28.042	378	366
WP_004766691.1	lcl|NZ_JADDWC010000006.1_cds_WP_002738884.1_3010	30.194	361	366
WP_004766691.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733599.1_2765	25.770	357	366
WP_004766691.1	lcl|NZ_JADDWC010000007.1_cds_WP_002724641.1_3119	30.270	185	366
WP_004766642.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740861.1_2798	98.093	367	367
WP_004766642.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740826.1_2799	39.452	365	367
WP_004766642.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733737.1_2778	40.111	359	367
WP_004766642.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740294.1_2718	35.694	353	367
