WP_004753574.1	lcl|NZ_RQGA01000001.1_cds_WP_135575440.1_2956	62.821	78	106
WP_004766657.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	80.323	310	314
WP_004766657.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	24.540	326	314
WP_004766657.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	27.796	313	314
WP_004766657.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	28.507	221	314
WP_004766657.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.222	180	314
WP_004766657.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	21.965	173	314
WP_262052077.1	lcl|NZ_RQGA01000001.1_cds_WP_135575169.1_2953	54.696	362	365
WP_000884059.1	lcl|NZ_RQGA01000014.1_cds_WP_135580406.1_1523	32.258	124	185
WP_000646251.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	30.892	314	329
WP_000646251.1	lcl|NZ_RQGA01000001.1_cds_WP_208732131.1_2912	30.255	314	329
WP_000646251.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	27.628	333	329
WP_000646251.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	29.032	341	329
WP_000646251.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	29.712	313	329
WP_000646251.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	28.115	313	329
WP_000646251.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	27.327	333	329
WP_000646251.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	26.957	230	329
WP_000646251.1	lcl|NZ_RQGA01000001.1_cds_WP_135575134.1_2935	26.115	314	329
WP_000646251.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	25.705	319	329
WP_000646251.1	lcl|NZ_RQGA01000014.1_cds_WP_135580062.1_1137	26.241	282	329
WP_000646251.1	lcl|NZ_RQGA01000001.1_cds_WP_135575111.1_2915	28.517	263	329
WP_000646251.1	lcl|NZ_RQGA01000007.1_cds_WP_208732186.1_2392	26.840	231	329
WP_000646251.1	lcl|NZ_RQGA01000014.1_cds_WP_135580117.1_1170	25.368	272	329
WP_000646251.1	lcl|NZ_RQGA01000017.1_cds_WP_135581036.1_3211	26.257	179	329
WP_000646251.1	lcl|NZ_RQGA01000014.1_cds_WP_135580064.1_1138	21.186	236	329
WP_000774262.1	lcl|NZ_RQGA01000001.1_cds_WP_135575124.1_2928	29.534	193	267
WP_000774262.1	lcl|NZ_RQGA01000001.1_cds_WP_135575110.1_2913	26.291	213	267
WP_000774262.1	lcl|NZ_RQGA01000014.1_cds_WP_135580146.1_1231	23.755	261	267
WP_000774262.1	lcl|NZ_RQGA01000003.1_cds_WP_135575948.1_192	29.747	158	267
WP_000774262.1	lcl|NZ_RQGA01000003.1_cds_WP_135576218.1_345	27.485	171	267
WP_000774262.1	lcl|NZ_RQGA01000014.1_cds_WP_135580095.1_1155	24.123	228	267
WP_000774262.1	lcl|NZ_RQGA01000007.1_cds_WP_135578136.1_2404	23.980	196	267
WP_000602734.1	lcl|NZ_RQGA01000014.1_cds_WP_135580385.1_1501	23.529	323	509
WP_000602734.1	lcl|NZ_RQGA01000014.1_cds_WP_135580384.1_1500	28.696	115	509
WP_000602734.1	lcl|NZ_RQGA01000014.1_cds_WP_135580385.1_1501	23.529	323	509
WP_000602734.1	lcl|NZ_RQGA01000014.1_cds_WP_135580384.1_1500	28.696	115	509
WP_004766696.1	lcl|NZ_RQGA01000001.1_cds_WP_135575134.1_2935	30.514	331	330
WP_004766696.1	lcl|NZ_RQGA01000013.1_cds_WP_135579814.1_2142	26.888	331	330
WP_004766696.1	lcl|NZ_RQGA01000003.1_cds_WP_135576409.1_452	24.188	277	330
WP_004766696.1	lcl|NZ_RQGA01000013.1_cds_WP_135579709.1_2116	26.812	276	330
WP_004766696.1	lcl|NZ_RQGA01000014.1_cds_WP_135580093.1_1154	24.242	330	330
WP_004766696.1	lcl|NZ_RQGA01000001.1_cds_WP_135575119.1_2923	25.094	267	330
WP_004766696.1	lcl|NZ_RQGA01000007.1_cds_WP_100792235.1_2403	23.529	323	330
WP_004766696.1	lcl|NZ_RQGA01000017.1_cds_WP_135581036.1_3211	30.709	127	330
WP_004766696.1	lcl|NZ_RQGA01000003.1_cds_WP_135576103.1_277	28.000	150	330
WP_004766696.1	lcl|NZ_RQGA01000001.1_cds_WP_135575173.1_2955	25.424	236	330
WP_004766691.1	lcl|NZ_RQGA01000001.1_cds_WP_135575167.1_2951	34.254	362	366
WP_004766691.1	lcl|NZ_RQGA01000003.1_cds_WP_135575873.1_152	29.396	381	366
WP_004766691.1	lcl|NZ_RQGA01000001.1_cds_WP_135575122.1_2926	35.632	261	366
WP_004766691.1	lcl|NZ_RQGA01000003.1_cds_WP_135577605.1_1106	28.732	355	366
WP_004766691.1	lcl|NZ_RQGA01000001.1_cds_WP_135575132.1_2934	33.840	263	366
WP_004766642.1	lcl|NZ_RQGA01000001.1_cds_WP_135575167.1_2951	34.332	367	367
WP_004766642.1	lcl|NZ_RQGA01000001.1_cds_WP_135575122.1_2926	34.036	332	367
WP_004766642.1	lcl|NZ_RQGA01000003.1_cds_WP_135577605.1_1106	28.191	376	367
WP_004766642.1	lcl|NZ_RQGA01000003.1_cds_WP_135575873.1_152	28.571	378	367
WP_004766642.1	lcl|NZ_RQGA01000001.1_cds_WP_135575132.1_2934	29.851	335	367
WP_004766642.1	lcl|NZ_RQGA01000003.1_cds_WP_135576996.1_763	25.210	357	367
WP_002740998.1	lcl|NZ_RQGA01000003.1_cds_WP_135576890.1_709	41.975	243	265
WP_016761674.1	lcl|NZ_RQGA01000017.1_cds_WP_135580861.1_3117	35.806	310	310
WP_016761674.1	lcl|NZ_RQGA01000011.1_cds_WP_135579121.1_2799	28.197	305	310
WP_016761674.1	lcl|NZ_RQGA01000014.1_cds_WP_135580461.1_1588	22.053	263	310
WP_016761674.1	lcl|NZ_RQGA01000017.1_cds_WP_135580861.1_3117	35.806	310	310
WP_016761674.1	lcl|NZ_RQGA01000011.1_cds_WP_135579121.1_2799	28.197	305	310
WP_016761674.1	lcl|NZ_RQGA01000014.1_cds_WP_135580461.1_1588	22.053	263	310
WP_001088861.1	lcl|NZ_RQGA01000011.1_cds_WP_135579087.1_2775	41.270	63	144
WP_000517243.1	lcl|NZ_RQGA01000014.1_cds_WP_135580475.1_1606	30.928	97	221
WP_000611591.1	lcl|NZ_RQGA01000003.1_cds_WP_135575764.1_90	33.571	140	175
WP_004766685.1	lcl|NZ_RQGA01000014.1_cds_WP_135580714.1_1876	23.318	223	406
WP_000980525.1	lcl|NZ_RQGA01000014.1_cds_WP_135580472.1_1602	22.835	254	241
WP_000980525.1	lcl|NZ_RQGA01000003.1_cds_WP_135575837.1_131	24.583	240	241
WP_000980525.1	lcl|NZ_RQGA01000007.1_cds_WP_135577995.1_2330	32.632	95	241
WP_000980525.1	lcl|NZ_RQGA01000011.1_cds_WP_135579198.1_2841	23.600	250	241
WP_000980525.1	lcl|NZ_RQGA01000011.1_cds_WP_004787563.1_2781	29.204	113	241
WP_000980525.1	lcl|NZ_RQGA01000003.1_cds_WP_135575903.1_167	31.707	123	241
WP_000405259.1	lcl|NZ_RQGA01000013.1_cds_WP_208732211.1_2192	25.000	124	371
WP_002106376.1	lcl|NZ_RQGA01000001.1_cds_WP_244241281.1_2952	45.979	572	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135575917.1_176	38.956	249	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577259.1_916	30.633	395	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135575794.1_108	36.404	228	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576422.1_458	35.776	232	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576426.1_460	34.764	233	596
WP_002106376.1	lcl|NZ_RQGA01000009.1_cds_WP_244241422.1_2701	27.893	337	596
WP_002106376.1	lcl|NZ_RQGA01000019.1_cds_WP_135581429.1_3365	31.019	216	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580756.1_1495	26.522	230	596
WP_002106376.1	lcl|NZ_RQGA01000013.1_cds_WP_135579406.1_1947	27.801	241	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578808.1_3399	28.111	217	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576375.1_432	31.532	222	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579208.1_2846	26.293	232	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576264.1_370	28.054	221	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_002973757.1_1647	27.803	223	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580190.1_1284	27.928	222	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580160.1_1248	25.941	239	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579063.1_2760	29.187	209	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580137.1_1222	25.352	213	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576043.1_246	29.208	202	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579075.1_2768	26.050	238	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	23.200	250	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	25.806	155	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577023.1_781	25.991	227	596
WP_002106376.1	lcl|NZ_RQGA01000009.1_cds_WP_135578466.1_2555	27.273	209	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580405.1_1522	23.554	242	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576462.1_477	25.287	174	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580628.1_1784	23.404	235	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576373.1_431	23.361	244	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580139.1_1224	23.113	212	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579226.1_2857	23.762	202	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579226.1_2857	26.357	258	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577105.1_829	23.556	225	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577419.1_1003	21.200	250	596
WP_002106376.1	lcl|NZ_RQGA01000021.1_cds_WP_135581533.1_3590	21.667	240	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576164.1_316	23.232	198	596
WP_002106376.1	lcl|NZ_RQGA01000001.1_cds_WP_244241281.1_2952	45.979	572	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135575917.1_176	38.956	249	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577259.1_916	30.633	395	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135575794.1_108	36.404	228	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576422.1_458	35.776	232	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576426.1_460	34.764	233	596
WP_002106376.1	lcl|NZ_RQGA01000009.1_cds_WP_244241422.1_2701	27.893	337	596
WP_002106376.1	lcl|NZ_RQGA01000019.1_cds_WP_135581429.1_3365	31.019	216	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580756.1_1495	26.522	230	596
WP_002106376.1	lcl|NZ_RQGA01000013.1_cds_WP_135579406.1_1947	27.801	241	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578808.1_3399	28.111	217	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576375.1_432	31.532	222	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579208.1_2846	26.293	232	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576264.1_370	28.054	221	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_002973757.1_1647	27.803	223	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580190.1_1284	27.928	222	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580160.1_1248	25.941	239	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579063.1_2760	29.187	209	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580137.1_1222	25.352	213	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576043.1_246	29.208	202	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579075.1_2768	26.050	238	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	23.200	250	596
WP_002106376.1	lcl|NZ_RQGA01000010.1_cds_WP_135578810.1_3400	25.806	155	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577023.1_781	25.991	227	596
WP_002106376.1	lcl|NZ_RQGA01000009.1_cds_WP_135578466.1_2555	27.273	209	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580405.1_1522	23.554	242	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576462.1_477	25.287	174	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580628.1_1784	23.404	235	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576373.1_431	23.361	244	596
WP_002106376.1	lcl|NZ_RQGA01000014.1_cds_WP_135580139.1_1224	23.113	212	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579226.1_2857	23.762	202	596
WP_002106376.1	lcl|NZ_RQGA01000011.1_cds_WP_135579226.1_2857	26.357	258	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577105.1_829	23.556	225	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135577419.1_1003	21.200	250	596
WP_002106376.1	lcl|NZ_RQGA01000021.1_cds_WP_135581533.1_3590	21.667	240	596
WP_002106376.1	lcl|NZ_RQGA01000003.1_cds_WP_135576164.1_316	23.232	198	596
WP_000378097.1	lcl|NZ_RQGA01000014.1_cds_WP_135580097.1_1156	30.303	264	296
WP_000378097.1	lcl|NZ_RQGA01000014.1_cds_WP_135580062.1_1137	25.161	155	296
WP_004766731.1	lcl|NZ_RQGA01000001.1_cds_WP_135575167.1_2951	63.613	393	392
WP_004766731.1	lcl|NZ_RQGA01000003.1_cds_WP_135575873.1_152	35.128	390	392
WP_004766731.1	lcl|NZ_RQGA01000001.1_cds_WP_135575132.1_2934	29.836	305	392
WP_004766731.1	lcl|NZ_RQGA01000001.1_cds_WP_135575122.1_2926	33.475	236	392
WP_004766731.1	lcl|NZ_RQGA01000003.1_cds_WP_135576996.1_763	25.199	377	392
WP_004766731.1	lcl|NZ_RQGA01000003.1_cds_WP_135577605.1_1106	26.336	262	392
WP_002068380.1	lcl|NZ_RQGA01000001.1_cds_WP_135575128.1_2932	28.165	316	331
WP_002068380.1	lcl|NZ_RQGA01000003.1_cds_WP_135577312.1_943	28.740	254	331
WP_002068380.1	lcl|NZ_RQGA01000001.1_cds_WP_135575159.1_2947	24.481	241	331
WP_000440092.1	lcl|NZ_RQGA01000003.1_cds_WP_135576125.1_294	25.498	251	250
WP_002072235.1	lcl|NZ_RQGA01000003.1_cds_WP_135577074.1_810	26.836	354	442
WP_002072235.1	lcl|NZ_RQGA01000019.1_cds_WP_135581400.1_3349	25.382	327	442
WP_002072235.1	lcl|NZ_RQGA01000011.1_cds_WP_135579214.1_2849	25.075	335	442
WP_002072235.1	lcl|NZ_RQGA01000009.1_cds_WP_135578645.1_2656	23.954	263	442
WP_000684878.1	lcl|NZ_RQGA01000007.1_cds_WP_135578041.1_2354	30.620	258	261
WP_002106372.1	lcl|NZ_RQGA01000001.1_cds_WP_135575163.1_2949	50.431	232	331
WP_232426365.1	lcl|NZ_RQGA01000001.1_cds_WP_135575126.1_2930	25.346	217	245
WP_232426365.1	lcl|NZ_RQGA01000014.1_cds_WP_135580373.1_1487	29.670	182	245
WP_232426365.1	lcl|NZ_RQGA01000014.1_cds_WP_135580534.1_1672	29.464	112	245
WP_232426365.1	lcl|NZ_RQGA01000001.1_cds_WP_135575126.1_2930	25.346	217	245
