WP_004753574.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	98.837	86	106
WP_004766657.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	96.474	312	314
WP_004766657.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	24.759	311	314
WP_004766657.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	25.076	331	314
WP_004766657.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	23.368	291	314
WP_004766657.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	20.652	276	314
WP_000884059.1	lcl|NZ_MCLW01000001.1_cds_WP_000351733.1_63	40.000	140	185
WP_000646251.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	31.304	345	329
WP_000646251.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	32.063	315	329
WP_000646251.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	31.343	335	329
WP_000646251.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	31.457	302	329
WP_000646251.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	31.803	305	329
WP_000646251.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	30.183	328	329
WP_000646251.1	lcl|NZ_MCLW01000246.1_cds_WP_000709511.1_1871	29.730	333	329
WP_000646251.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	29.329	283	329
WP_000646251.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	26.394	269	329
WP_000646251.1	lcl|NZ_MCLW01000043.1_cds_WP_000377753.1_2698	25.141	354	329
WP_000646251.1	lcl|NZ_MCLW01000063.1_cds_WP_001074783.1_3311	28.679	265	329
WP_000646251.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	25.150	334	329
WP_000646251.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	25.306	245	329
WP_000774262.1	lcl|NZ_MCLW01000115.1_cds_WP_000432841.1_381	30.252	238	267
WP_000774262.1	lcl|NZ_MCLW01000200.1_cds_WP_000842260.1_1547	26.316	190	267
WP_000774262.1	lcl|NZ_MCLW01000043.1_cds_WP_000869621.1_2699	22.358	246	267
WP_000774262.1	lcl|NZ_MCLW01000017.1_cds_WP_000667727.1_1192	31.818	110	267
WP_000774262.1	lcl|NZ_MCLW01000026.1_cds_WP_000805359.1_1964	34.579	107	267
WP_000602734.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	26.911	327	509
WP_000602734.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	31.111	90	509
WP_000602734.1	lcl|NZ_MCLW01000005.1_cds_WP_000291586.1_2926	26.911	327	509
WP_000602734.1	lcl|NZ_MCLW01000005.1_cds_WP_000364507.1_2925	31.111	90	509
WP_004766696.1	lcl|NZ_MCLW01000036.1_cds_WP_001984071.1_2452	25.735	272	330
WP_004766696.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	24.164	269	330
WP_004766696.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	26.812	276	330
WP_004766696.1	lcl|NZ_MCLW01000029.1_cds_WP_001003558.1_2112	28.395	243	330
WP_004766696.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	24.024	333	330
WP_004766696.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	25.000	256	330
WP_004766696.1	lcl|NZ_MCLW01000115.1_cds_WP_000048849.1_386	30.469	128	330
WP_004766696.1	lcl|NZ_MCLW01000048.1_cds_WP_000649923.1_2865	28.854	253	330
WP_004766696.1	lcl|NZ_MCLW01000113.1_cds_WP_000688695.1_359	25.681	257	330
