WP_004753574.1	lcl|NZ_AKWI02000041.1_cds_WP_004462903.1_331	93.023	86	106
WP_004766657.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	91.290	310	314
WP_004766657.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	24.691	324	314
WP_004766657.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	22.662	278	314
WP_004766657.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	25.000	332	314
WP_004766657.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	22.749	211	314
WP_004766657.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	23.345	287	314
WP_004766657.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	21.387	173	314
WP_000884059.1	lcl|NZ_AKWI02000019.1_cds_WP_004460143.1_1882	35.616	146	185
WP_000884059.1	lcl|NZ_AKWI02000031.1_cds_WP_004475196.1_771	35.028	177	185
WP_000646251.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	31.776	321	329
WP_000646251.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	31.343	335	329
WP_000646251.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	32.797	311	329
WP_000646251.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	29.524	315	329
WP_000646251.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	29.934	304	329
WP_000646251.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	27.083	336	329
WP_000646251.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	28.882	322	329
WP_000646251.1	lcl|NZ_AKWI02000017.1_cds_WP_004467290.1_2059	28.571	322	329
WP_000646251.1	lcl|NZ_AKWI02000027.1_cds_WP_032916356.1_1225	25.217	345	329
WP_000646251.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	26.296	270	329
WP_000646251.1	lcl|NZ_AKWI02000001.1_cds_WP_004470510.1_3529	27.099	262	329
WP_000646251.1	lcl|NZ_AKWI02000031.1_cds_WP_004465101.1_750	25.993	277	329
WP_000646251.1	lcl|NZ_AKWI02000027.1_cds_WP_004474204.1_1081	24.773	331	329
WP_000646251.1	lcl|NZ_AKWI02000027.1_cds_WP_004472818.1_1173	27.273	286	329
WP_000774262.1	lcl|NZ_AKWI02000031.1_cds_WP_004475169.1_753	26.016	246	267
WP_000774262.1	lcl|NZ_AKWI02000010.1_cds_WP_004474348.1_2614	30.808	198	267
WP_000774262.1	lcl|NZ_AKWI02000031.1_cds_WP_004475142.1_731	26.316	190	267
WP_000774262.1	lcl|NZ_AKWI02000010.1_cds_WP_004474398.1_2581	26.943	193	267
WP_000774262.1	lcl|NZ_AKWI02000017.1_cds_WP_016754360.1_2092	27.957	186	267
WP_000602734.1	lcl|NZ_AKWI02000012.1_cds_WP_004473482.1_2378	27.385	325	509
WP_000602734.1	lcl|NZ_AKWI02000012.1_cds_WP_004460640.1_2379	33.333	90	509
WP_000602734.1	lcl|NZ_AKWI02000012.1_cds_WP_004473482.1_2378	27.385	325	509
WP_000602734.1	lcl|NZ_AKWI02000012.1_cds_WP_004460640.1_2379	33.333	90	509
