WP_004753574.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	91.860	86	106
WP_004766657.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	91.935	310	314
WP_004766657.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	25.000	324	314
WP_004766657.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	25.526	333	314
WP_004766657.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	23.297	279	314
WP_004766657.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.944	284	314
WP_004766657.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	23.473	311	314
WP_004766657.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	21.519	316	314
WP_000884059.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630958.1_2127	34.932	146	185
WP_000646251.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	32.941	340	329
WP_000646251.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	32.107	299	329
WP_000646251.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	30.655	336	329
WP_000646251.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	30.476	315	329
WP_000646251.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	31.511	311	329
WP_000646251.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	26.866	335	329
WP_000646251.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	29.467	319	329
WP_000646251.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495465.1_1246	28.571	322	329
WP_000646251.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	25.000	268	329
WP_000646251.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	25.740	338	329
WP_000646251.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	28.030	264	329
WP_000646251.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048386.1_985	26.642	274	329
WP_000646251.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	27.376	263	329
WP_000646251.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	24.773	331	329
