WP_004753574.1	lcl|NZ_AFLF01000123.1_cds_WP_000340715.1_1368	94.186	86	106
WP_004766657.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	96.497	314	314
WP_004766657.1	lcl|NZ_AFLF01000123.1_cds_WP_000093099.1_1347	46.988	83	314
WP_004766657.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	25.076	331	314
WP_004766657.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	26.022	269	314
WP_004766657.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.024	291	314
WP_004766657.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	23.118	186	314
WP_262052077.1	lcl|NZ_AFLF01000123.1_cds_WP_000604524.1_1366	97.534	365	365
WP_000884059.1	lcl|NZ_AFLF01000123.1_cds_WP_000884059.1_1365	100.000	185	185
WP_000884059.1	lcl|NZ_AFLF01000023.1_cds_WP_000351733.1_3456	40.000	140	185
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	99.392	329	329
WP_000646251.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	32.063	315	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	31.045	335	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	31.677	322	329
WP_000646251.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	31.803	305	329
WP_000646251.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	30.183	328	329
WP_000646251.1	lcl|NZ_AFLF01000232.1_cds_WP_000709511.1_64	29.730	333	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	24.415	299	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	28.990	307	329
WP_000646251.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	29.329	283	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000475904.1_1302	27.372	274	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	25.705	319	329
WP_000646251.1	lcl|NZ_AFLF01000061.1_cds_WP_001074785.1_2272	29.434	265	329
WP_000646251.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	25.148	338	329
WP_000646251.1	lcl|NZ_AFLF01000123.1_cds_WP_000487322.1_1313	27.077	325	329
WP_000774262.1	lcl|NZ_AFLF01000123.1_cds_WP_000774262.1_1363	99.625	267	267
WP_000774262.1	lcl|NZ_AFLF01000123.1_cds_WP_000859505.1_1314	26.639	244	267
WP_000774262.1	lcl|NZ_AFLF01000123.1_cds_WP_000800438.1_1333	25.328	229	267
WP_000774262.1	lcl|NZ_AFLF01000123.1_cds_WP_000842260.1_1284	26.316	190	267
WP_000774262.1	lcl|NZ_AFLF01000031.1_cds_WP_000667727.1_3043	31.818	110	267
WP_000774262.1	lcl|NZ_AFLF01000139.1_cds_WP_000805357.1_991	33.645	107	267
WP_000602734.1	lcl|NZ_AFLF01000123.1_cds_WP_000612797.1_1362	97.839	509	509
WP_000602734.1	lcl|NZ_AFLF01000145.1_cds_WP_000291591.1_814	26.911	327	509
WP_000602734.1	lcl|NZ_AFLF01000145.1_cds_WP_000364507.1_813	31.111	90	509
WP_000602734.1	lcl|NZ_AFLF01000123.1_cds_WP_000612797.1_1362	97.839	509	509
WP_000602734.1	lcl|NZ_AFLF01000145.1_cds_WP_000291591.1_814	26.911	327	509
WP_000602734.1	lcl|NZ_AFLF01000145.1_cds_WP_000364507.1_813	31.111	90	509
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	99.697	330	330
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	26.692	266	330
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	28.990	307	330
WP_004766696.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	25.735	272	330
WP_004766696.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	26.812	276	330
WP_004766696.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	28.395	243	330
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.724	333	330
WP_004766696.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	28.854	253	330
WP_004766696.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	25.681	257	330
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	26.740	273	330
WP_004766696.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	25.305	328	330
WP_004766691.1	lcl|NZ_AFLF01000123.1_cds_WP_001198107.1_1360	98.907	366	366
WP_004766691.1	lcl|NZ_AFLF01000123.1_cds_WP_000608295.1_1359	40.000	365	366
WP_004766691.1	lcl|NZ_AFLF01000123.1_cds_WP_000575178.1_1291	34.540	359	366
WP_004766691.1	lcl|NZ_AFLF01000073.1_cds_WP_001281953.1_2071	27.704	379	366
WP_004766691.1	lcl|NZ_AFLF01000123.1_cds_WP_000346036.1_1330	28.090	356	366
WP_004766691.1	lcl|NZ_AFLF01000123.1_cds_WP_000582222.1_1349	31.389	360	366
