WP_004753574.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002725873.1_2694	89.535	86	106
WP_004766657.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	92.357	314	314
WP_004766657.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	24.534	322	314
WP_004766657.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	25.651	269	314
WP_004766657.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	23.592	284	314
WP_004766657.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	21.387	173	314
WP_004766657.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	27.094	203	314
WP_262052077.1	lcl|NZ_JADDWJ010000005.1_cds_WP_026054882.1_2696	85.753	365	365
WP_000884059.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733646.1_2697	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWJ010000003.1_cds_WP_002721790.1_1941	36.301	146	185
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	98.480	329	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740024.1_2789	31.343	335	329
WP_000646251.1	lcl|NZ_JADDWJ010000017.1_cds_WP_002722638.1_631	29.841	315	329
WP_000646251.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	31.190	311	329
WP_000646251.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002743770.1_1590	27.273	341	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733638.1_2735	27.586	348	329
WP_000646251.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728316.1_3049	28.182	330	329
WP_000646251.1	lcl|NZ_JADDWJ010000076.1_cds_WP_002741146.1_3110	29.167	312	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733546.1_2764	25.373	268	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740721.1_2701	28.990	307	329
WP_000646251.1	lcl|NZ_JADDWJ010000007.1_cds_WP_002732331.1_3137	25.959	339	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002744551.1_2729	28.889	270	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733579.1_2695	27.309	249	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733698.1_2772	26.642	274	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_016749081.1_2727	23.659	317	329
WP_000646251.1	lcl|NZ_JADDWJ010000060.1_cds_WP_002740236.1_2798	26.592	267	329
WP_000646251.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002721725.1_2362	25.223	337	329
WP_000646251.1	lcl|NZ_JADDWJ010000004.1_cds_WP_002739935.1_2450	27.711	249	329
WP_000646251.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733757.1_2762	31.034	174	329
WP_000774262.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733627.1_2699	92.884	267	267
WP_000774262.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002738295.1_2761	24.701	251	267
WP_000774262.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740926.1_2740	25.541	231	267
WP_000774262.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002727921.1_2790	26.455	189	267
WP_000774262.1	lcl|NZ_JADDWJ010000024.1_cds_WP_002729040.1_1165	33.636	110	267
WP_000774262.1	lcl|NZ_JADDWJ010000030.1_cds_WP_002729513.1_1591	26.455	189	267
WP_000774262.1	lcl|NZ_JADDWJ010000002.1_cds_WP_002766579.1_1452	26.344	186	267
WP_000602734.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740779.1_2700	96.660	509	509
WP_000602734.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728536.1_73	27.103	321	509
WP_000602734.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728534.1_72	31.111	90	509
WP_000602734.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740779.1_2700	96.660	509	509
WP_000602734.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728536.1_73	27.103	321	509
WP_000602734.1	lcl|NZ_JADDWJ010000010.1_cds_WP_002728534.1_72	31.111	90	509
WP_004766696.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002740721.1_2701	94.848	330	330
WP_004766696.1	lcl|NZ_JADDWJ010000006.1_cds_WP_002728309.1_3052	26.740	273	330
WP_004766696.1	lcl|NZ_JADDWJ010000005.1_cds_WP_002733534.1_2698	29.316	307	330
