WP_004753574.1	lcl|NZ_JASEXO010000008.1_cds_WP_004462903.1_1412	93.023	86	106
WP_004766657.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	91.290	310	314
WP_004766657.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	24.458	323	314
WP_004766657.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	22.662	278	314
WP_004766657.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	25.000	332	314
WP_004766657.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	22.749	211	314
WP_004766657.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	25.967	181	314
WP_000884059.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460143.1_813	35.616	146	185
WP_000884059.1	lcl|NZ_JASEXO010000030.1_cds_WP_004475196.1_2831	35.028	177	185
WP_000646251.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	31.776	321	329
WP_000646251.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	32.797	311	329
WP_000646251.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	31.045	335	329
WP_000646251.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	29.206	315	329
WP_000646251.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	30.164	305	329
WP_000646251.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	29.193	322	329
WP_000646251.1	lcl|NZ_JASEXO010000002.1_cds_WP_004467290.1_636	28.571	322	329
WP_000646251.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	26.861	309	329
WP_000646251.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	25.507	345	329
WP_000646251.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	26.296	270	329
WP_000646251.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967035.1_2525	27.099	262	329
WP_000646251.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465101.1_2810	25.993	277	329
WP_000646251.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.773	331	329
WP_000646251.1	lcl|NZ_JASEXO010000001.1_cds_WP_061205801.1_94	26.923	286	329
WP_000774262.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465114.1_2813	26.293	232	267
WP_000774262.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966753.1_1190	30.808	198	267
WP_000774262.1	lcl|NZ_JASEXO010000031.1_cds_WP_004475142.1_2846	26.316	190	267
WP_000774262.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966774.1_1224	26.943	193	267
WP_000774262.1	lcl|NZ_JASEXO010000002.1_cds_WP_016754360.1_604	27.957	186	267
WP_000602734.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	33.333	90	509
WP_000602734.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	33.333	90	509
WP_004766696.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	26.007	273	330
WP_004766696.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	23.636	275	330
WP_004766696.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	28.261	276	330
WP_004766696.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	26.347	334	330
WP_004766696.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	25.969	258	330
WP_004766696.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.691	243	330
WP_004766696.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	28.287	251	330
WP_004766696.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	24.460	139	330
WP_004766696.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	24.620	329	330
WP_004766696.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967035.1_2525	28.462	130	330
WP_004766691.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	32.861	353	366
WP_004766691.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	33.851	322	366
WP_004766691.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	28.457	376	366
WP_004766691.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	30.769	390	366
WP_004766691.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	30.362	359	366
WP_004766691.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	37.864	206	366
WP_004766691.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	30.645	186	366
WP_004766642.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	35.714	350	367
WP_004766642.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	33.245	379	367
WP_004766642.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	31.452	372	367
WP_004766642.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	30.079	379	367
WP_004766642.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	32.872	289	367
WP_004766642.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	28.249	354	367
WP_004766642.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	25.852	352	367
WP_002740998.1	lcl|NZ_JASEXO010000063.1_cds_WP_004472620.1_3421	46.091	243	265
WP_016761674.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	37.966	295	310
WP_016761674.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	24.434	221	310
WP_016761674.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	37.966	295	310
WP_016761674.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	24.434	221	310
WP_001088861.1	lcl|NZ_JASEXO010000033.1_cds_WP_004462309.1_2895	41.270	63	144
WP_000517243.1	lcl|NZ_JASEXO010000025.1_cds_WP_004472978.1_2691	30.769	104	221
WP_000611591.1	lcl|NZ_JASEXO010000001.1_cds_WP_004471088.1_315	26.531	147	175
WP_004766685.1	lcl|NZ_JASEXO010000055.1_cds_WP_004466153.1_3326	22.422	223	406
WP_004766685.1	lcl|NZ_JASEXO010000025.1_cds_WP_004462595.1_2692	25.683	183	406
WP_000980525.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465314.1_1392	39.216	102	241
WP_000980525.1	lcl|NZ_JASEXO010000047.1_cds_WP_004462302.1_3220	32.673	101	241
WP_000980525.1	lcl|NZ_JASEXO010000034.1_cds_WP_004464211.1_2934	25.490	255	241
WP_000980525.1	lcl|NZ_JASEXO010000001.1_cds_WP_004467201.1_252	33.333	93	241
WP_000980525.1	lcl|NZ_JASEXO010000012.1_cds_WP_004457569.1_1833	29.775	178	241
WP_000980525.1	lcl|NZ_JASEXO010000004.1_cds_WP_026053271.1_1010	31.757	148	241
WP_000206940.1	lcl|NZ_JASEXO010000003.1_cds_QMM87_RS04305_857	81.250	112	349
WP_000206940.1	lcl|NZ_JASEXO010000003.1_cds_QMM87_RS04305_857	80.357	112	349
WP_000206940.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12915_2580	97.222	36	349
WP_000206940.1	lcl|NZ_JASEXO010000003.1_cds_QMM87_RS04305_857	81.250	112	349
WP_000206940.1	lcl|NZ_JASEXO010000003.1_cds_QMM87_RS04305_857	80.357	112	349
WP_000206940.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12915_2580	97.222	36	349
