WP_004753574.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	94.186	86	106
WP_004766657.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	96.497	314	314
WP_004766657.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	46.988	83	314
WP_004766657.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	25.076	331	314
WP_004766657.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	26.022	269	314
WP_004766657.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	23.024	291	314
WP_004766657.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	23.118	186	314
WP_262052077.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	97.534	365	365
WP_000884059.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	100.000	185	185
WP_000884059.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	40.000	140	185
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	99.392	329	329
WP_000646251.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	32.063	315	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	31.045	335	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	31.677	322	329
WP_000646251.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	31.803	305	329
WP_000646251.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	30.183	328	329
WP_000646251.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	29.730	333	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	24.415	299	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	28.990	307	329
WP_000646251.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	29.329	283	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000475904.1_923	27.372	274	329
WP_000646251.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	25.705	319	329
WP_000646251.1	lcl|NZ_AOVM01000016.1_cds_WP_001074785.1_235	29.434	265	329
