WP_004753574.1	lcl|NZ_MUKL01000007.1_cds_WP_000340715.1_3635	94.186	86	106
WP_004766657.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	96.497	314	314
WP_004766657.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	25.076	331	314
WP_004766657.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	26.394	269	314
WP_004766657.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	27.829	327	314
WP_004766657.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	23.024	291	314
WP_004766657.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	23.118	186	314
WP_262052077.1	lcl|NZ_MUKL01000007.1_cds_WP_000604524.1_3637	97.534	365	365
WP_000884059.1	lcl|NZ_MUKL01000007.1_cds_WP_000884059.1_3638	100.000	185	185
WP_000884059.1	lcl|NZ_MUKL01000004.1_cds_WP_000351733.1_2931	40.000	140	185
WP_000646251.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	99.088	329	329
WP_000646251.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	32.063	315	329
WP_000646251.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	31.045	335	329
WP_000646251.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	31.988	322	329
WP_000646251.1	lcl|NZ_MUKL01000005.1_cds_WP_002064390.1_3184	31.475	305	329
WP_000646251.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	30.183	328	329
WP_000646251.1	lcl|NZ_MUKL01000005.1_cds_WP_000709511.1_3174	29.730	333	329
WP_000646251.1	lcl|NZ_MUKL01000008.1_cds_WP_000601375.1_3706	24.415	299	329
WP_000646251.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	28.990	307	329
WP_000646251.1	lcl|NZ_MUKL01000005.1_cds_WP_000688698.1_3205	29.329	283	329
WP_000646251.1	lcl|NZ_MUKL01000008.1_cds_WP_000475897.1_3714	27.372	274	329
WP_000646251.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	25.705	319	329
WP_000646251.1	lcl|NZ_MUKL01000028.1_cds_WP_001074779.1_1793	29.057	265	329
WP_000646251.1	lcl|NZ_MUKL01000014.1_cds_WP_001003563.1_524	26.378	254	329
WP_000646251.1	lcl|NZ_MUKL01000008.1_cds_WP_000487319.1_3704	27.385	325	329
WP_000774262.1	lcl|NZ_MUKL01000007.1_cds_WP_000774259.1_3640	98.127	267	267
WP_000774262.1	lcl|NZ_MUKL01000008.1_cds_WP_000859505.1_3703	26.639	244	267
WP_000774262.1	lcl|NZ_MUKL01000008.1_cds_WP_000800439.1_3684	25.328	229	267
WP_000774262.1	lcl|NZ_MUKL01000008.1_cds_WP_000842260.1_3732	26.316	190	267
WP_000774262.1	lcl|NZ_MUKL01000005.1_cds_WP_000667727.1_3227	31.818	110	267
WP_000774262.1	lcl|NZ_MUKL01000013.1_cds_WP_000805357.1_443	33.645	107	267
WP_000602734.1	lcl|NZ_MUKL01000007.1_cds_WP_000612799.1_3641	99.018	509	509
WP_000602734.1	lcl|NZ_MUKL01000017.1_cds_WP_000291581.1_788	26.911	327	509
WP_000602734.1	lcl|NZ_MUKL01000017.1_cds_WP_000364504.1_789	31.111	90	509
WP_000602734.1	lcl|NZ_MUKL01000007.1_cds_WP_000612799.1_3641	99.018	509	509
WP_000602734.1	lcl|NZ_MUKL01000017.1_cds_WP_000291581.1_788	26.911	327	509
WP_000602734.1	lcl|NZ_MUKL01000017.1_cds_WP_000364504.1_789	31.111	90	509
WP_004766696.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	99.697	330	330
WP_004766696.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	30.739	257	330
WP_004766696.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	27.068	266	330
WP_004766696.1	lcl|NZ_MUKL01000005.1_cds_WP_002064390.1_3184	26.103	272	330
WP_004766696.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	27.899	276	330
WP_004766696.1	lcl|NZ_MUKL01000014.1_cds_WP_001003563.1_524	27.572	243	330
WP_004766696.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	23.724	333	330
WP_004766696.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	28.854	253	330
WP_004766696.1	lcl|NZ_MUKL01000005.1_cds_WP_000688698.1_3205	24.903	257	330
WP_004766696.1	lcl|NZ_MUKL01000008.1_cds_WP_000601375.1_3706	26.740	273	330
WP_004766696.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	25.305	328	330
WP_004766691.1	lcl|NZ_MUKL01000007.1_cds_WP_001198107.1_3643	98.907	366	366
WP_004766691.1	lcl|NZ_MUKL01000007.1_cds_WP_000608291.1_3644	39.726	365	366
WP_004766691.1	lcl|NZ_MUKL01000008.1_cds_WP_000575181.1_3725	33.983	359	366
WP_004766691.1	lcl|NZ_MUKL01000005.1_cds_WP_001281953.1_3221	27.704	379	366
WP_004766691.1	lcl|NZ_MUKL01000008.1_cds_WP_000346041.1_3687	28.090	356	366
WP_004766691.1	lcl|NZ_MUKL01000012.1_cds_WP_000538755.1_334	29.692	357	366
WP_004766691.1	lcl|NZ_MUKL01000008.1_cds_WP_000947841.1_3680	26.667	345	366
WP_004766691.1	lcl|NZ_MUKL01000058.1_cds_WP_001982414.1_3156	31.579	190	366
WP_004766642.1	lcl|NZ_MUKL01000007.1_cds_WP_000608291.1_3644	95.640	367	367
WP_004766642.1	lcl|NZ_MUKL01000007.1_cds_WP_001198107.1_3643	39.178	365	367
WP_004766642.1	lcl|NZ_MUKL01000008.1_cds_WP_000575181.1_3725	36.043	369	367
WP_004766642.1	lcl|NZ_MUKL01000012.1_cds_WP_000538755.1_334	31.016	374	367
WP_004766642.1	lcl|NZ_MUKL01000005.1_cds_WP_001281953.1_3221	30.688	378	367
WP_004766642.1	lcl|NZ_MUKL01000008.1_cds_WP_000346041.1_3687	24.933	373	367
WP_004766642.1	lcl|NZ_MUKL01000008.1_cds_WP_000947841.1_3680	25.843	356	367
WP_004766642.1	lcl|NZ_MUKL01000058.1_cds_WP_001982414.1_3156	24.432	352	367
WP_004766692.1	lcl|NZ_MUKL01000007.1_cds_WP_000689739.1_3645	91.912	544	544
WP_004766692.1	lcl|NZ_MUKL01000007.1_cds_WP_000689739.1_3645	91.912	544	544
WP_002740998.1	lcl|NZ_MUKL01000007.1_cds_WP_000342716.1_3646	94.717	265	265
WP_002740998.1	lcl|NZ_MUKL01000035.1_cds_WP_001002662.1_2264	46.091	243	265
WP_016761674.1	lcl|NZ_MUKL01000007.1_cds_WP_001246623.1_3647	94.516	310	310
WP_016761674.1	lcl|NZ_MUKL01000010.1_cds_WP_000501205.1_40	36.842	304	310
WP_016761674.1	lcl|NZ_MUKL01000039.1_cds_WP_001183714.1_2439	28.938	273	310
WP_016761674.1	lcl|NZ_MUKL01000047.1_cds_WP_000279890.1_2830	22.901	262	310
WP_016761674.1	lcl|NZ_MUKL01000007.1_cds_WP_001246623.1_3647	94.516	310	310
WP_016761674.1	lcl|NZ_MUKL01000010.1_cds_WP_000501205.1_40	36.842	304	310
WP_016761674.1	lcl|NZ_MUKL01000039.1_cds_WP_001183714.1_2439	28.938	273	310
WP_016761674.1	lcl|NZ_MUKL01000047.1_cds_WP_000279890.1_2830	22.901	262	310
WP_000479982.1	lcl|NZ_MUKL01000007.1_cds_WP_000479984.1_3648	99.242	264	264
WP_000715956.1	lcl|NZ_MUKL01000007.1_cds_WP_000715958.1_3649	98.473	131	131
WP_001088861.1	lcl|NZ_MUKL01000007.1_cds_WP_001088861.1_3650	100.000	144	144
WP_001088861.1	lcl|NZ_MUKL01000030.1_cds_WP_002100450.1_2045	44.643	56	144
WP_000517243.1	lcl|NZ_MUKL01000007.1_cds_WP_000517242.1_3651	99.548	221	221
WP_000517243.1	lcl|NZ_MUKL01000002.1_cds_WP_001082179.1_1924	28.205	78	221
WP_000517243.1	lcl|NZ_MUKL01000010.1_cds_WP_001069832.1_20	28.440	109	221
WP_000611591.1	lcl|NZ_MUKL01000002.1_cds_WP_001206947.1_1916	29.655	145	175
WP_004766685.1	lcl|NZ_MUKL01000001.1_cds_WP_000402849.1_1066	23.182	220	406
WP_004766685.1	lcl|NZ_MUKL01000010.1_cds_WP_000347676.1_19	25.000	208	406
WP_004766685.1	lcl|NZ_MUKL01000002.1_cds_WP_001082179.1_1924	24.074	162	406
WP_004766685.1	lcl|NZ_MUKL01000008.1_cds_WP_000661931.1_3700	24.638	138	406
WP_000980525.1	lcl|NZ_MUKL01000001.1_cds_WP_000653652.1_1014	26.984	252	241
WP_000980525.1	lcl|NZ_MUKL01000002.1_cds_WP_000998676.1_1980	26.471	238	241
WP_000980525.1	lcl|NZ_MUKL01000030.1_cds_WP_000566240.1_2042	32.673	101	241
WP_000980525.1	lcl|NZ_MUKL01000025.1_cds_WP_000043153.1_1599	30.857	175	241
WP_000980525.1	lcl|NZ_MUKL01000030.1_cds_WP_001968389.1_2070	25.847	236	241
WP_000980525.1	lcl|NZ_MUKL01000028.1_cds_WP_000194179.1_1774	25.792	221	241
WP_000405259.1	lcl|NZ_MUKL01000007.1_cds_WP_000406134.1_3657	79.839	372	371
WP_000206940.1	lcl|NZ_MUKL01000016.1_cds_B0T34_RS11505_756	93.333	255	349
WP_000206940.1	lcl|NZ_MUKL01000016.1_cds_B0T34_RS11505_756	80.315	127	349
WP_000206940.1	lcl|NZ_MUKL01000027.1_cds_WP_002115792.1_1732	80.000	20	349
WP_000206940.1	lcl|NZ_MUKL01000027.1_cds_WP_002115811.1_1681	90.000	20	349
WP_000206940.1	lcl|NZ_MUKL01000016.1_cds_B0T34_RS11505_756	93.333	255	349
WP_000206940.1	lcl|NZ_MUKL01000016.1_cds_B0T34_RS11505_756	80.315	127	349
WP_000206940.1	lcl|NZ_MUKL01000027.1_cds_WP_002115792.1_1732	80.000	20	349
WP_000206940.1	lcl|NZ_MUKL01000027.1_cds_WP_002115811.1_1681	90.000	20	349
WP_000481873.1	lcl|NZ_MUKL01000008.1_cds_WP_000275679.1_3672	29.839	372	413
WP_001011328.1	lcl|NZ_MUKL01000008.1_cds_WP_000275679.1_3672	30.698	215	516
WP_002106376.1	lcl|NZ_MUKL01000022.1_cds_WP_000172209.1_1387	34.933	375	596
WP_002106376.1	lcl|NZ_MUKL01000012.1_cds_WP_000667646.1_358	35.907	259	596
WP_002106376.1	lcl|NZ_MUKL01000008.1_cds_WP_000834719.1_3673	29.211	380	596
WP_002106376.1	lcl|NZ_MUKL01000002.1_cds_WP_000828456.1_1862	35.341	249	596
WP_002106376.1	lcl|NZ_MUKL01000001.1_cds_WP_000510772.1_1214	32.500	240	596
WP_002106376.1	lcl|NZ_MUKL01000014.1_cds_WP_001052496.1_545	24.898	245	596
WP_002106376.1	lcl|NZ_MUKL01000004.1_cds_WP_000666544.1_2952	29.675	246	596
WP_002106376.1	lcl|NZ_MUKL01000001.1_cds_WP_001161019.1_1114	30.415	217	596
WP_002106376.1	lcl|NZ_MUKL01000022.1_cds_WP_002071818.1_1373	27.111	225	596
WP_002106376.1	lcl|NZ_MUKL01000017.1_cds_WP_000047473.1_794	26.126	222	596
WP_002106376.1	lcl|NZ_MUKL01000038.1_cds_WP_001982953.1_2396	28.972	214	596
WP_002106376.1	lcl|NZ_MUKL01000007.1_cds_WP_000603361.1_3526	27.803	223	596
WP_002106376.1	lcl|NZ_MUKL01000006.1_cds_WP_000184524.1_3435	29.231	195	596
WP_002106376.1	lcl|NZ_MUKL01000014.1_cds_WP_000619183.1_500	29.412	238	596
WP_002106376.1	lcl|NZ_MUKL01000034.1_cds_WP_000590871.1_2210	26.126	222	596
WP_002106376.1	lcl|NZ_MUKL01000011.1_cds_WP_000052667.1_250	28.319	226	596
WP_002106376.1	lcl|NZ_MUKL01000022.1_cds_WP_000626143.1_1392	25.893	224	596
WP_002106376.1	lcl|NZ_MUKL01000012.1_cds_WP_001141155.1_268	24.775	222	596
WP_002106376.1	lcl|NZ_MUKL01000010.1_cds_WP_001049213.1_115	24.664	223	596
WP_002106376.1	lcl|NZ_MUKL01000010.1_cds_WP_001049213.1_115	29.310	174	596
WP_002106376.1	lcl|NZ_MUKL01000004.1_cds_WP_000433117.1_2900	24.444	225	596
WP_002106376.1	lcl|NZ_MUKL01000007.1_cds_WP_000054169.1_3543	19.903	206	596
WP_002106376.1	lcl|NZ_MUKL01000014.1_cds_WP_000218834.1_499	22.634	243	596
WP_002106376.1	lcl|NZ_MUKL01000008.1_cds_WP_000651462.1_3774	22.441	254	596
WP_002106376.1	lcl|NZ_MUKL01000004.1_cds_WP_001089503.1_2932	23.556	225	596
WP_002106376.1	lcl|NZ_MUKL01000037.1_cds_WP_000481721.1_2350	22.831	219	596
WP_002106376.1	lcl|NZ_MUKL01000037.1_cds_WP_000481721.1_2350	23.265	245	596
WP_002106376.1	lcl|NZ_MUKL01000022.1_cds_WP_000172209.1_1387	34.933	375	596
WP_002106376.1	lcl|NZ_MUKL01000012.1_cds_WP_000667646.1_358	35.907	259	596
WP_002106376.1	lcl|NZ_MUKL01000008.1_cds_WP_000834719.1_3673	29.211	380	596
WP_002106376.1	lcl|NZ_MUKL01000002.1_cds_WP_000828456.1_1862	35.341	249	596
WP_002106376.1	lcl|NZ_MUKL01000001.1_cds_WP_000510772.1_1214	32.500	240	596
WP_002106376.1	lcl|NZ_MUKL01000014.1_cds_WP_001052496.1_545	24.898	245	596
WP_002106376.1	lcl|NZ_MUKL01000004.1_cds_WP_000666544.1_2952	29.675	246	596
WP_002106376.1	lcl|NZ_MUKL01000001.1_cds_WP_001161019.1_1114	30.415	217	596
WP_002106376.1	lcl|NZ_MUKL01000022.1_cds_WP_002071818.1_1373	27.111	225	596
WP_002106376.1	lcl|NZ_MUKL01000017.1_cds_WP_000047473.1_794	26.126	222	596
WP_002106376.1	lcl|NZ_MUKL01000038.1_cds_WP_001982953.1_2396	28.972	214	596
WP_002106376.1	lcl|NZ_MUKL01000007.1_cds_WP_000603361.1_3526	27.803	223	596
WP_002106376.1	lcl|NZ_MUKL01000006.1_cds_WP_000184524.1_3435	29.231	195	596
