WP_004753574.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352101.1_2688	62.821	78	106
WP_004766657.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	81.290	310	314
WP_004766657.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	27.244	312	314
WP_004766657.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	24.233	326	314
WP_004766657.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	21.264	174	314
WP_004766657.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	23.567	314	314
WP_000884059.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351247.1_1856	33.621	116	185
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	31.210	314	329
WP_000646251.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	28.529	340	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	28.990	307	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350726.1_1114	27.027	333	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	29.236	301	329
WP_000646251.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	26.937	271	329
WP_000646251.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352100.1_2689	26.019	319	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350671.1_1049	28.405	257	329
WP_000646251.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352071.1_2722	26.104	249	329
WP_000646251.1	lcl|NZ_JAMQPL010000012.1_cds_WP_265353373.1_282	26.667	180	329
WP_000646251.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351852.1_2434	26.840	231	329
WP_000646251.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352040.1_2753	25.379	264	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350327.1_657	28.655	171	329
WP_000646251.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350679.1_1057	22.383	277	329
WP_000646251.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352209.1_2717	32.432	111	329
WP_000774262.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352074.1_2719	26.316	209	267
WP_000774262.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352008.1_2814	23.755	261	267
WP_000774262.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350644.1_1021	38.261	115	267
WP_000774262.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350781.1_1175	25.434	173	267
WP_000774262.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351841.1_2422	26.943	193	267
WP_000602734.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351228.1_1878	25.776	322	509
WP_000602734.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351227.1_1879	30.000	110	509
WP_000602734.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351228.1_1878	25.776	322	509
WP_000602734.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351227.1_1879	30.000	110	509
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350875.1_1281	24.820	278	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350671.1_1049	29.167	264	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350373.1_711	26.812	276	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350398.1_738	25.688	327	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350679.1_1057	25.660	265	330
WP_004766696.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352082.1_2710	25.974	231	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350736.1_1126	27.647	170	330
WP_004766696.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351842.1_2423	22.742	299	330
WP_004766696.1	lcl|NZ_JAMQPL010000012.1_cds_WP_265353373.1_282	26.984	126	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350327.1_657	25.121	207	330
WP_004766696.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350726.1_1114	28.000	150	330
WP_004766696.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352209.1_2717	25.893	336	330
WP_004766691.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352096.1_2693	32.597	362	366
WP_004766691.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350976.1_986	29.521	376	366
WP_004766691.1	lcl|NZ_JAMQPL010000007.1_cds_WP_265352689.1_3554	28.895	353	366
WP_004766691.1	lcl|NZ_JAMQPL010000010.1_cds_WP_265353155.1_87	22.353	340	366
WP_004766642.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352096.1_2693	31.707	369	367
WP_004766642.1	lcl|NZ_JAMQPL010000007.1_cds_WP_265352689.1_3554	29.412	374	367
WP_004766642.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350976.1_986	29.101	378	367
WP_004766642.1	lcl|NZ_JAMQPL010000010.1_cds_WP_265353155.1_87	26.685	356	367
WP_004766642.1	lcl|NZ_JAMQPL010000005.1_cds_WP_265352439.1_2873	33.019	106	367
WP_002740998.1	lcl|NZ_JAMQPL010000010.1_cds_WP_265353203.1_36	42.798	243	265
WP_016761674.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350158.1_473	36.452	310	310
WP_016761674.1	lcl|NZ_JAMQPL010000005.1_cds_WP_265352377.1_2946	29.032	310	310
WP_016761674.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351305.1_1790	22.053	263	310
WP_016761674.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350158.1_473	36.452	310	310
WP_016761674.1	lcl|NZ_JAMQPL010000005.1_cds_WP_265352377.1_2946	29.032	310	310
WP_016761674.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351305.1_1790	22.053	263	310
WP_001088861.1	lcl|NZ_JAMQPL010000005.1_cds_WP_265352395.1_2920	39.683	63	144
WP_000517243.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351322.1_1769	30.328	122	221
WP_000611591.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350567.1_925	31.944	144	175
WP_004766685.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351578.1_1457	25.943	212	406
WP_004766685.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352092.1_2697	22.747	233	406
WP_000980525.1	lcl|NZ_JAMQPL010000002.1_cds_WP_265351319.1_1773	24.696	247	241
WP_000980525.1	lcl|NZ_JAMQPL010000005.1_cds_WP_265352334.1_2991	23.904	251	241
WP_000980525.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350600.1_965	23.431	239	241
WP_000980525.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351678.1_2240	31.579	95	241
WP_000980525.1	lcl|NZ_JAMQPL010000005.1_cds_WP_135740697.1_2926	29.670	91	241
WP_000980525.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350626.1_996	31.148	122	241
WP_000980525.1	lcl|NZ_JAMQPL010000010.1_cds_WP_265353224.1_14	24.615	195	241
WP_000206940.1	lcl|NZ_JAMQPL010000014.1_cds_WP_265353445.1_374	40.312	320	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351921.1_2508	40.836	311	349
WP_000206940.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350113.1_423	40.514	311	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351907.1_2494	22.115	312	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351860.1_2443	22.115	312	349
WP_000206940.1	lcl|NZ_JAMQPL010000014.1_cds_WP_265353445.1_374	40.312	320	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351921.1_2508	40.836	311	349
WP_000206940.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350113.1_423	40.514	311	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351907.1_2494	22.115	312	349
WP_000206940.1	lcl|NZ_JAMQPL010000003.1_cds_WP_265351860.1_2443	22.115	312	349
WP_002106376.1	lcl|NZ_JAMQPL010000004.1_cds_WP_265352098.1_2691	44.637	578	596
WP_002106376.1	lcl|NZ_JAMQPL010000001.1_cds_WP_265350631.1_1005	37.795	254	596
