WP_004753574.1	lcl|NZ_AHNW02000048.1_cds_WP_000340715.1_2810	94.186	86	106
WP_004766657.1	lcl|NZ_AHNW02000048.1_cds_WP_000410268.1_2809	96.452	310	314
WP_004766657.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	25.076	331	314
WP_004766657.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	22.662	278	314
WP_004766657.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	26.022	269	314
WP_004766657.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	23.368	291	314
WP_004766657.1	lcl|NZ_AHNW02000048.1_cds_WP_000567886.1_2757	22.749	211	314
WP_262052077.1	lcl|NZ_AHNW02000154.1_cds_WP_029782943.1_191	99.432	176	365
WP_000884059.1	lcl|NZ_AHNW02000154.1_cds_WP_000884059.1_190	100.000	185	185
WP_000884059.1	lcl|NZ_AHNW02000018.1_cds_WP_000351733.1_3929	40.000	140	185
WP_000884059.1	lcl|NZ_AHNW02000048.1_cds_WP_001047906.1_2778	33.898	177	185
WP_000646251.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	99.392	329	329
WP_000646251.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	32.063	315	329
WP_000646251.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	30.530	321	329
WP_000646251.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	31.343	335	329
WP_000646251.1	lcl|NZ_AHNW02000052.1_cds_WP_025184291.1_2674	31.803	305	329
WP_000646251.1	lcl|NZ_AHNW02000030.1_cds_WP_000649924.1_3652	30.183	328	329
WP_000646251.1	lcl|NZ_AHNW02000048.1_cds_WP_000567886.1_2757	29.180	305	329
WP_000646251.1	lcl|NZ_AHNW02000052.1_cds_WP_000709513.1_2683	30.030	333	329
WP_000646251.1	lcl|NZ_AHNW02000052.1_cds_WP_000688693.1_2654	29.329	283	329
WP_000646251.1	lcl|NZ_AHNW02000154.1_cds_WP_001067557.1_186	28.990	307	329
WP_000646251.1	lcl|NZ_AHNW02000069.1_cds_WP_000475901.1_2015	27.372	274	329
WP_000646251.1	lcl|NZ_AHNW02000048.1_cds_WP_000410268.1_2809	25.680	331	329
WP_000646251.1	lcl|NZ_AHNW02000048.1_cds_WP_000475907.1_2754	26.667	240	329
WP_000646251.1	lcl|NZ_AHNW02000033.1_cds_WP_001074779.1_3396	29.057	265	329
WP_000646251.1	lcl|NZ_AHNW02000030.1_cds_WP_001003557.1_3609	25.000	332	329
WP_000646251.1	lcl|NZ_AHNW02000010.1_cds_WP_000378097.1_4078	24.419	172	329
WP_000774262.1	lcl|NZ_AHNW02000154.1_cds_WP_000774259.1_188	98.127	267	267
WP_000774262.1	lcl|NZ_AHNW02000048.1_cds_WP_000043899.1_2758	25.610	246	267
WP_000774262.1	lcl|NZ_AHNW02000141.1_cds_WP_000842260.1_520	26.316	190	267
WP_000774262.1	lcl|NZ_AHNW02000052.1_cds_WP_000667727.1_2632	31.818	110	267
WP_000774262.1	lcl|NZ_AHNW02000095.1_cds_WP_000805357.1_1564	33.645	107	267
WP_000602734.1	lcl|NZ_AHNW02000154.1_cds_WP_000612798.1_187	99.411	509	509
WP_000602734.1	lcl|NZ_AHNW02000033.1_cds_WP_000291579.1_3472	26.911	327	509
WP_000602734.1	lcl|NZ_AHNW02000033.1_cds_WP_000364507.1_3471	31.111	90	509
WP_000602734.1	lcl|NZ_AHNW02000154.1_cds_WP_000612798.1_187	99.411	509	509
WP_000602734.1	lcl|NZ_AHNW02000033.1_cds_WP_000291579.1_3472	26.911	327	509
WP_000602734.1	lcl|NZ_AHNW02000033.1_cds_WP_000364507.1_3471	31.111	90	509
WP_004766696.1	lcl|NZ_AHNW02000154.1_cds_WP_001067557.1_186	99.697	330	330
WP_004766696.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	23.273	275	330
WP_004766696.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	30.739	257	330
WP_004766696.1	lcl|NZ_AHNW02000052.1_cds_WP_025184291.1_2674	25.735	272	330
WP_004766696.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	26.812	276	330
WP_004766696.1	lcl|NZ_AHNW02000030.1_cds_WP_001003557.1_3609	28.395	243	330
WP_004766696.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	23.423	333	330
WP_004766696.1	lcl|NZ_AHNW02000030.1_cds_WP_000649924.1_3652	28.854	253	330
WP_004766696.1	lcl|NZ_AHNW02000052.1_cds_WP_000688693.1_2654	25.292	257	330
WP_004766691.1	lcl|NZ_AHNW02000154.1_cds_WP_001198107.1_185	98.907	366	366
WP_004766691.1	lcl|NZ_AHNW02000154.1_cds_WP_000608294.1_184	39.726	365	366
WP_004766691.1	lcl|NZ_AHNW02000148.1_cds_WP_000575181.1_468	33.983	359	366
WP_004766691.1	lcl|NZ_AHNW02000048.1_cds_WP_000041235.1_2799	34.161	322	366
WP_004766691.1	lcl|NZ_AHNW02000010.1_cds_WP_000172659.1_4077	32.461	382	366
WP_004766691.1	lcl|NZ_AHNW02000052.1_cds_WP_001281953.1_2638	27.704	379	366
WP_004766691.1	lcl|NZ_AHNW02000048.1_cds_WP_002099944.1_2784	30.513	390	366
WP_004766691.1	lcl|NZ_AHNW02000007.1_cds_WP_000228801.1_4175	32.143	336	366
WP_004766691.1	lcl|NZ_AHNW02000048.1_cds_WP_001117631.1_2802	37.864	206	366
WP_004766691.1	lcl|NZ_AHNW02000064.1_cds_WP_000538754.1_2257	29.692	357	366
WP_004766691.1	lcl|NZ_AHNW02000038.1_cds_WP_001982414.1_3112	31.579	190	366
WP_004766691.1	lcl|NZ_AHNW02000085.1_cds_WP_025184309.1_1854	30.952	84	366
WP_004766642.1	lcl|NZ_AHNW02000154.1_cds_WP_000608294.1_184	95.913	367	367
WP_004766642.1	lcl|NZ_AHNW02000154.1_cds_WP_001198107.1_185	39.178	365	367
WP_004766642.1	lcl|NZ_AHNW02000148.1_cds_WP_000575181.1_468	36.043	369	367
WP_004766642.1	lcl|NZ_AHNW02000010.1_cds_WP_000172659.1_4077	32.240	366	367
WP_004766642.1	lcl|NZ_AHNW02000048.1_cds_WP_002099944.1_2784	31.452	372	367
WP_004766642.1	lcl|NZ_AHNW02000064.1_cds_WP_000538754.1_2257	31.016	374	367
WP_004766642.1	lcl|NZ_AHNW02000007.1_cds_WP_000228801.1_4175	33.787	367	367
WP_004766642.1	lcl|NZ_AHNW02000052.1_cds_WP_001281953.1_2638	30.688	378	367
WP_004766642.1	lcl|NZ_AHNW02000048.1_cds_WP_000041235.1_2799	33.218	289	367
WP_004766642.1	lcl|NZ_AHNW02000048.1_cds_WP_001117631.1_2802	27.874	348	367
WP_004766642.1	lcl|NZ_AHNW02000038.1_cds_WP_001982414.1_3112	24.432	352	367
WP_004766642.1	lcl|NZ_AHNW02000085.1_cds_WP_025184309.1_1854	40.476	84	367
WP_004766692.1	lcl|NZ_AHNW02000154.1_cds_WP_000689740.1_183	92.096	544	544
WP_004766692.1	lcl|NZ_AHNW02000027.1_cds_WP_000584316.1_3764	32.468	77	544
WP_004766692.1	lcl|NZ_AHNW02000154.1_cds_WP_000689740.1_183	92.096	544	544
WP_004766692.1	lcl|NZ_AHNW02000027.1_cds_WP_000584316.1_3764	32.468	77	544
WP_002740998.1	lcl|NZ_AHNW02000154.1_cds_WP_000342716.1_182	94.717	265	265
WP_002740998.1	lcl|NZ_AHNW02000152.1_cds_WP_001002662.1_211	46.091	243	265
WP_016761674.1	lcl|NZ_AHNW02000154.1_cds_WP_001245635.1_181	94.194	310	310
WP_016761674.1	lcl|NZ_AHNW02000140.1_cds_WP_000501205.1_631	36.842	304	310
WP_016761674.1	lcl|NZ_AHNW02000167.1_cds_WP_001183716.1_90	28.938	273	310
WP_016761674.1	lcl|NZ_AHNW02000003.1_cds_WP_000279890.1_4231	22.901	262	310
WP_016761674.1	lcl|NZ_AHNW02000154.1_cds_WP_001245635.1_181	94.194	310	310
WP_016761674.1	lcl|NZ_AHNW02000140.1_cds_WP_000501205.1_631	36.842	304	310
WP_016761674.1	lcl|NZ_AHNW02000167.1_cds_WP_001183716.1_90	28.938	273	310
WP_016761674.1	lcl|NZ_AHNW02000003.1_cds_WP_000279890.1_4231	22.901	262	310
WP_000479982.1	lcl|NZ_AHNW02000154.1_cds_WP_000479980.1_180	99.621	264	264
WP_000715956.1	lcl|NZ_AHNW02000154.1_cds_WP_000715958.1_179	98.473	131	131
WP_001088861.1	lcl|NZ_AHNW02000154.1_cds_LEP1GSC110_RS30000_178	88.618	123	144
WP_001088861.1	lcl|NZ_AHNW02000154.1_cds_LEP1GSC110_RS30000_178	62.162	74	144
WP_001088861.1	lcl|NZ_AHNW02000001.1_cds_WP_002100450.1_4407	44.643	56	144
WP_000517243.1	lcl|NZ_AHNW02000154.1_cds_WP_000517242.1_177	99.548	221	221
WP_000517243.1	lcl|NZ_AHNW02000115.1_cds_WP_001082181.1_1107	28.205	78	221
WP_000517243.1	lcl|NZ_AHNW02000048.1_cds_WP_001075145.1_2793	32.432	111	221
WP_000517243.1	lcl|NZ_AHNW02000140.1_cds_WP_001069827.1_651	28.440	109	221
WP_000611591.1	lcl|NZ_AHNW02000007.1_cds_WP_000564977.1_4173	54.598	174	175
WP_000611591.1	lcl|NZ_AHNW02000123.1_cds_WP_001206947.1_959	29.655	145	175
WP_004766685.1	lcl|NZ_AHNW02000007.1_cds_LEP1GSC110_RS10560_4174	63.288	365	406
WP_004766685.1	lcl|NZ_AHNW02000007.1_cds_LEP1GSC110_RS10560_4174	63.636	44	406
WP_004766685.1	lcl|NZ_AHNW02000007.1_cds_LEP1GSC110_RS36600_4172	28.358	134	406
WP_004766685.1	lcl|NZ_AHNW02000007.1_cds_LEP1GSC110_RS36600_4172	32.353	68	406
WP_004766685.1	lcl|NZ_AHNW02000033.1_cds_WP_000402849.1_3331	23.182	220	406
WP_004766685.1	lcl|NZ_AHNW02000140.1_cds_WP_000347685.1_652	25.000	208	406
WP_004766685.1	lcl|NZ_AHNW02000115.1_cds_WP_001082181.1_1107	24.074	162	406
WP_000980525.1	lcl|NZ_AHNW02000048.1_cds_WP_000601342.1_2789	38.235	102	241
WP_000980525.1	lcl|NZ_AHNW02000108.1_cds_WP_000653652.1_1314	26.984	252	241
WP_000980525.1	lcl|NZ_AHNW02000115.1_cds_WP_000998676.1_1219	26.471	238	241
WP_000980525.1	lcl|NZ_AHNW02000056.1_cds_WP_000412931.1_2579	34.737	95	241
WP_000980525.1	lcl|NZ_AHNW02000001.1_cds_WP_000566240.1_4410	32.673	101	241
WP_000980525.1	lcl|NZ_AHNW02000120.1_cds_WP_000043153.1_1046	30.857	175	241
WP_000980525.1	lcl|NZ_AHNW02000001.1_cds_WP_002100448.1_4382	25.847	236	241
WP_000980525.1	lcl|NZ_AHNW02000050.1_cds_WP_000750481.1_2743	26.104	249	241
WP_000980525.1	lcl|NZ_AHNW02000033.1_cds_WP_000194184.1_3377	25.339	221	241
WP_000206940.1	lcl|NZ_AHNW02000054.1_cds_LEP1GSC110_RS36115_2587	94.922	256	349
WP_000206940.1	lcl|NZ_AHNW02000054.1_cds_LEP1GSC110_RS36115_2587	98.990	99	349
WP_000206940.1	lcl|NZ_AHNW02000144.1_cds_LEP1GSC110_RS36395_490	83.000	200	349
WP_000206940.1	lcl|NZ_AHNW02000144.1_cds_LEP1GSC110_RS36395_490	93.056	72	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS35005_489	81.667	180	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS35005_489	92.683	82	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	72.932	133	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	55.429	175	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	85.714	21	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	92.727	55	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	50.000	64	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	47.368	38	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	36.111	108	349
WP_000206940.1	lcl|NZ_AHNW02000054.1_cds_LEP1GSC110_RS36115_2587	94.922	256	349
WP_000206940.1	lcl|NZ_AHNW02000054.1_cds_LEP1GSC110_RS36115_2587	98.990	99	349
WP_000206940.1	lcl|NZ_AHNW02000144.1_cds_LEP1GSC110_RS36395_490	83.000	200	349
WP_000206940.1	lcl|NZ_AHNW02000144.1_cds_LEP1GSC110_RS36395_490	93.056	72	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS35005_489	81.667	180	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS35005_489	92.683	82	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	72.932	133	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	55.429	175	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	85.714	21	349
WP_000206940.1	lcl|NZ_AHNW02000043.1_cds_LEP1GSC110_RS36050_2972	92.727	55	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	50.000	64	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	47.368	38	349
WP_000206940.1	lcl|NZ_AHNW02000145.1_cds_LEP1GSC110_RS33925_488	36.111	108	349
WP_000481873.1	lcl|NZ_AHNW02000024.1_cds_LEP1GSC110_RS12485_3789	75.000	276	413
WP_000481873.1	lcl|NZ_AHNW02000024.1_cds_LEP1GSC110_RS12485_3789	63.559	118	413
WP_001011328.1	lcl|NZ_AHNW02000023.1_cds_WP_002131177.1_3791	61.951	205	516
WP_001011328.1	lcl|NZ_AHNW02000024.1_cds_LEP1GSC110_RS12485_3789	34.454	238	516
WP_002106376.1	lcl|NZ_AHNW02000010.1_cds_WP_002072224.1_4079	98.490	596	596
WP_002106376.1	lcl|NZ_AHNW02000112.1_cds_WP_000172203.1_1269	34.933	375	596
WP_002106376.1	lcl|NZ_AHNW02000064.1_cds_WP_000667646.1_2232	35.907	259	596
WP_002106376.1	lcl|NZ_AHNW02000030.1_cds_WP_000828456.1_3723	35.341	249	596
WP_002106376.1	lcl|NZ_AHNW02000048.1_cds_WP_000615263.1_2783	31.132	212	596
WP_002106376.1	lcl|NZ_AHNW02000057.1_cds_WP_000510770.1_2526	32.500	240	596
WP_002106376.1	lcl|NZ_AHNW02000030.1_cds_WP_001052496.1_3588	24.898	245	596
WP_002106376.1	lcl|NZ_AHNW02000091.1_cds_WP_000666552.1_1698	29.675	246	596
WP_002106376.1	lcl|NZ_AHNW02000033.1_cds_WP_001161019.1_3283	30.415	217	596
WP_002106376.1	lcl|NZ_AHNW02000112.1_cds_WP_002100161.1_1255	27.111	225	596
WP_002106376.1	lcl|NZ_AHNW02000033.1_cds_WP_000047473.1_3466	26.126	222	596
WP_002106376.1	lcl|NZ_AHNW02000152.1_cds_WP_001982953.1_262	28.972	214	596
WP_002106376.1	lcl|NZ_AHNW02000052.1_cds_WP_000619178.1_2725	29.832	238	596
WP_002106376.1	lcl|NZ_AHNW02000108.1_cds_WP_000603361.1_1304	27.803	223	596
WP_002106376.1	lcl|NZ_AHNW02000090.1_cds_WP_000184524.1_1758	29.231	195	596
WP_002106376.1	lcl|NZ_AHNW02000134.1_cds_WP_000590871.1_819	26.126	222	596
WP_002106376.1	lcl|NZ_AHNW02000065.1_cds_WP_000052667.1_2068	28.319	226	596
WP_002106376.1	lcl|NZ_AHNW02000064.1_cds_WP_000626143.1_2194	25.893	224	596
WP_002106376.1	lcl|NZ_AHNW02000006.1_cds_WP_001141155.1_4180	24.775	222	596
WP_002106376.1	lcl|NZ_AHNW02000089.1_cds_WP_001049211.1_1794	24.215	223	596
WP_002106376.1	lcl|NZ_AHNW02000089.1_cds_WP_001049211.1_1794	28.736	174	596
WP_002106376.1	lcl|NZ_AHNW02000018.1_cds_WP_000433117.1_3960	24.444	225	596
WP_002106376.1	lcl|NZ_AHNW02000052.1_cds_WP_000218831.1_2724	23.045	243	596
WP_002106376.1	lcl|NZ_AHNW02000108.1_cds_WP_000054169.1_1287	19.903	206	596
WP_002106376.1	lcl|NZ_AHNW02000141.1_cds_WP_000651462.1_564	22.441	254	596
