WP_004753574.1	lcl|NZ_RQFO01000004.1_cds_WP_135568908.1_115	62.821	78	106
WP_004766657.1	lcl|NZ_RQFO01000004.1_cds_WP_135568910.1_116	80.323	310	314
WP_004766657.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	26.198	313	314
WP_004766657.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	23.926	326	314
WP_004766657.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	21.839	174	314
WP_004766657.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	27.152	151	314
WP_004766657.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	22.611	314	314
WP_262052077.1	lcl|NZ_RQFO01000004.1_cds_WP_135568914.1_118	52.762	362	365
WP_000884059.1	lcl|NZ_RQFO01000004.1_cds_WP_135569690.1_573	31.515	165	185
WP_000646251.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	30.892	314	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	29.464	336	329
WP_000646251.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	29.642	307	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_261637304.1_160	30.323	310	329
WP_000646251.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	29.032	341	329
WP_000646251.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	28.939	311	329
WP_000646251.1	lcl|NZ_RQFO01000017.1_cds_WP_135572418.1_1805	27.027	333	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135568953.1_138	27.070	314	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135568977.1_150	26.296	270	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135568910.1_116	26.332	319	329
WP_000646251.1	lcl|NZ_RQFO01000017.1_cds_WP_135572557.1_1882	29.134	254	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135569009.1_167	26.506	249	329
WP_000646251.1	lcl|NZ_RQFO01000016.1_cds_WP_135573262.1_2370	28.520	277	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135568990.1_157	32.278	158	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135569093.1_210	24.715	263	329
WP_000646251.1	lcl|NZ_RQFO01000011.1_cds_WP_208652756.1_3132	26.840	231	329
WP_000646251.1	lcl|NZ_RQFO01000016.1_cds_WP_135573773.1_2088	27.778	180	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135569011.1_168	20.238	252	329
WP_000646251.1	lcl|NZ_RQFO01000017.1_cds_WP_135572540.1_1874	23.333	270	329
WP_000646251.1	lcl|NZ_RQFO01000004.1_cds_WP_135570383.1_968	25.185	270	329
WP_000774262.1	lcl|NZ_RQFO01000004.1_cds_WP_135568967.1_145	25.328	229	267
WP_000774262.1	lcl|NZ_RQFO01000004.1_cds_WP_135568994.1_159	26.415	212	267
WP_000774262.1	lcl|NZ_RQFO01000004.1_cds_WP_135569153.1_271	23.755	261	267
WP_000774262.1	lcl|NZ_RQFO01000017.1_cds_WP_135572287.1_1731	29.070	172	267
WP_000774262.1	lcl|NZ_RQFO01000004.1_cds_WP_135569065.1_196	24.103	195	267
WP_000774262.1	lcl|NZ_RQFO01000017.1_cds_WP_135572606.1_1910	35.135	111	267
WP_000774262.1	lcl|NZ_RQFO01000011.1_cds_WP_135568493.1_3144	24.623	199	267
WP_000602734.1	lcl|NZ_RQFO01000004.1_cds_WP_135570942.1_551	24.611	321	509
WP_000602734.1	lcl|NZ_RQFO01000004.1_cds_WP_135569650.1_550	30.909	110	509
WP_000602734.1	lcl|NZ_RQFO01000004.1_cds_WP_135570942.1_551	24.611	321	509
WP_000602734.1	lcl|NZ_RQFO01000004.1_cds_WP_135569650.1_550	30.909	110	509
WP_004766696.1	lcl|NZ_RQFO01000004.1_cds_WP_135568953.1_138	34.069	317	330
WP_004766696.1	lcl|NZ_RQFO01000017.1_cds_WP_135572098.1_1622	26.259	278	330
WP_004766696.1	lcl|NZ_RQFO01000017.1_cds_WP_135572557.1_1882	28.788	264	330
WP_004766696.1	lcl|NZ_RQFO01000004.1_cds_WP_135569063.1_195	24.695	328	330
WP_004766696.1	lcl|NZ_RQFO01000016.1_cds_WP_135573172.1_2424	27.536	276	330
WP_004766696.1	lcl|NZ_RQFO01000016.1_cds_WP_135573119.1_2451	25.974	308	330
WP_004766696.1	lcl|NZ_RQFO01000004.1_cds_WP_135568977.1_150	26.894	264	330
WP_004766696.1	lcl|NZ_RQFO01000017.1_cds_WP_135572540.1_1874	25.475	263	330
WP_004766696.1	lcl|NZ_RQFO01000017.1_cds_WP_135572403.1_1792	27.059	170	330
WP_004766696.1	lcl|NZ_RQFO01000011.1_cds_WP_135568492.1_3143	22.742	299	330
WP_004766696.1	lcl|NZ_RQFO01000016.1_cds_WP_135573773.1_2088	28.571	126	330
WP_004766696.1	lcl|NZ_RQFO01000016.1_cds_WP_135573262.1_2370	24.878	205	330
WP_004766696.1	lcl|NZ_RQFO01000017.1_cds_WP_135572418.1_1805	28.000	150	330
WP_004766691.1	lcl|NZ_RQFO01000004.1_cds_WP_135569029.1_177	32.857	350	366
WP_004766691.1	lcl|NZ_RQFO01000004.1_cds_WP_135568971.1_147	40.741	243	366
WP_004766691.1	lcl|NZ_RQFO01000004.1_cds_WP_135568916.1_120	32.591	359	366
WP_004766691.1	lcl|NZ_RQFO01000017.1_cds_WP_135572665.1_1946	29.659	381	366
WP_004766691.1	lcl|NZ_RQFO01000001.1_cds_WP_135570661.1_3441	28.895	353	366
WP_004766691.1	lcl|NZ_RQFO01000004.1_cds_WP_135568955.1_139	33.628	226	366
WP_004766691.1	lcl|NZ_RQFO01000017.1_cds_WP_135571537.1_1318	22.353	340	366
WP_004766642.1	lcl|NZ_RQFO01000004.1_cds_WP_135569029.1_177	36.986	365	367
WP_004766642.1	lcl|NZ_RQFO01000004.1_cds_WP_135568971.1_147	37.121	264	367
WP_004766642.1	lcl|NZ_RQFO01000004.1_cds_WP_135568916.1_120	30.874	366	367
WP_004766642.1	lcl|NZ_RQFO01000001.1_cds_WP_135570661.1_3441	30.205	341	367
WP_004766642.1	lcl|NZ_RQFO01000017.1_cds_WP_135572665.1_1946	29.101	378	367
WP_004766642.1	lcl|NZ_RQFO01000004.1_cds_WP_135568955.1_139	30.389	283	367
WP_004766642.1	lcl|NZ_RQFO01000017.1_cds_WP_135571537.1_1318	26.611	357	367
WP_002740998.1	lcl|NZ_RQFO01000017.1_cds_WP_135571635.1_1369	42.387	243	265
WP_016761674.1	lcl|NZ_RQFO01000016.1_cds_WP_135573606.1_2180	35.484	310	310
WP_016761674.1	lcl|NZ_RQFO01000009.1_cds_WP_135574747.1_2869	30.612	294	310
WP_016761674.1	lcl|NZ_RQFO01000004.1_cds_WP_135569801.1_639	22.917	240	310
WP_016761674.1	lcl|NZ_RQFO01000016.1_cds_WP_135573606.1_2180	35.484	310	310
WP_016761674.1	lcl|NZ_RQFO01000009.1_cds_WP_135574747.1_2869	30.612	294	310
WP_016761674.1	lcl|NZ_RQFO01000004.1_cds_WP_135569801.1_639	22.917	240	310
WP_001088861.1	lcl|NZ_RQFO01000009.1_cds_WP_135574702.1_2894	39.683	63	144
WP_000517243.1	lcl|NZ_RQFO01000017.1_cds_WP_135571721.1_1418	30.769	78	221
WP_000517243.1	lcl|NZ_RQFO01000004.1_cds_WP_135569838.1_661	29.897	97	221
WP_000517243.1	lcl|NZ_RQFO01000004.1_cds_WP_135569397.1_404	22.951	122	221
WP_000611591.1	lcl|NZ_RQFO01000016.1_cds_WP_135572765.1_2645	31.250	144	175
WP_004766685.1	lcl|NZ_RQFO01000004.1_cds_WP_135570339.1_944	24.336	226	406
WP_000980525.1	lcl|NZ_RQFO01000004.1_cds_WP_167481622.1_155	27.426	237	241
WP_000980525.1	lcl|NZ_RQFO01000004.1_cds_WP_135569831.1_657	24.206	252	241
WP_000980525.1	lcl|NZ_RQFO01000009.1_cds_WP_135574801.1_2822	24.303	251	241
WP_000980525.1	lcl|NZ_RQFO01000017.1_cds_WP_135572700.1_1967	23.431	239	241
WP_000980525.1	lcl|NZ_RQFO01000017.1_cds_WP_135573976.1_1386	25.258	194	241
WP_000980525.1	lcl|NZ_RQFO01000011.1_cds_WP_135568432.1_3073	31.579	95	241
WP_000980525.1	lcl|NZ_RQFO01000009.1_cds_WP_002974939.1_2888	29.670	91	241
WP_000980525.1	lcl|NZ_RQFO01000017.1_cds_WP_002972927.1_1935	31.707	123	241
WP_000980525.1	lcl|NZ_RQFO01000017.1_cds_WP_135572511.1_1860	25.000	256	241
WP_000206940.1	lcl|NZ_RQFO01000015.1_cds_WP_135582928.1_3700	35.632	87	349
WP_000206940.1	lcl|NZ_RQFO01000015.1_cds_WP_135582928.1_3700	35.632	87	349
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570908.1_119	45.026	573	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572631.1_1926	38.189	254	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571248.1_1164	31.282	390	596
WP_002106376.1	lcl|NZ_RQFO01000016.1_cds_WP_135572740.1_2662	35.965	228	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572089.1_1617	34.914	232	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572087.1_1615	33.047	233	596
WP_002106376.1	lcl|NZ_RQFO01000014.1_cds_WP_135574226.1_3236	27.964	329	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570427.1_992	30.093	216	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_100717123.1_545	25.217	230	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572125.1_1640	29.114	237	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135575063.1_2817	26.724	232	596
WP_002106376.1	lcl|NZ_RQFO01000020.1_cds_WP_135568586.1_3606	28.155	206	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572240.1_1705	26.840	231	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574912.1_2749	27.315	216	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569918.1_707	29.018	224	596
WP_002106376.1	lcl|NZ_RQFO01000016.1_cds_WP_135573486.1_2244	25.991	227	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574677.1_2909	29.018	224	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569135.1_262	26.027	219	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569264.1_332	27.928	222	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569183.1_288	25.225	222	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569688.1_572	27.014	211	596
WP_002106376.1	lcl|NZ_RQFO01000014.1_cds_WP_135574480.1_3385	28.796	191	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572051.1_1597	26.437	174	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	22.800	250	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	26.452	155	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571507.1_1300	28.384	229	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574693.1_2901	24.790	238	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569139.1_264	22.927	205	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570154.1_839	25.243	206	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574817.1_2805	23.500	200	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574817.1_2805	27.106	273	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571417.1_1250	25.234	214	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572127.1_1641	30.303	99	596
WP_002106376.1	lcl|NZ_RQFO01000001.1_cds_WP_135570851.1_3554	19.763	253	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570908.1_119	45.026	573	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572631.1_1926	38.189	254	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571248.1_1164	31.282	390	596
WP_002106376.1	lcl|NZ_RQFO01000016.1_cds_WP_135572740.1_2662	35.965	228	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572089.1_1617	34.914	232	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572087.1_1615	33.047	233	596
WP_002106376.1	lcl|NZ_RQFO01000014.1_cds_WP_135574226.1_3236	27.964	329	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570427.1_992	30.093	216	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_100717123.1_545	25.217	230	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572125.1_1640	29.114	237	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135575063.1_2817	26.724	232	596
WP_002106376.1	lcl|NZ_RQFO01000020.1_cds_WP_135568586.1_3606	28.155	206	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572240.1_1705	26.840	231	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574912.1_2749	27.315	216	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569918.1_707	29.018	224	596
WP_002106376.1	lcl|NZ_RQFO01000016.1_cds_WP_135573486.1_2244	25.991	227	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574677.1_2909	29.018	224	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569135.1_262	26.027	219	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569264.1_332	27.928	222	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569183.1_288	25.225	222	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569688.1_572	27.014	211	596
WP_002106376.1	lcl|NZ_RQFO01000014.1_cds_WP_135574480.1_3385	28.796	191	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572051.1_1597	26.437	174	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	22.800	250	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574914.1_2748	26.452	155	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571507.1_1300	28.384	229	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574693.1_2901	24.790	238	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135569139.1_264	22.927	205	596
WP_002106376.1	lcl|NZ_RQFO01000004.1_cds_WP_135570154.1_839	25.243	206	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574817.1_2805	23.500	200	596
WP_002106376.1	lcl|NZ_RQFO01000009.1_cds_WP_135574817.1_2805	27.106	273	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135571417.1_1250	25.234	214	596
WP_002106376.1	lcl|NZ_RQFO01000017.1_cds_WP_135572127.1_1641	30.303	99	596
WP_002106376.1	lcl|NZ_RQFO01000001.1_cds_WP_135570851.1_3554	19.763	253	596
WP_000378097.1	lcl|NZ_RQFO01000004.1_cds_WP_208652706.1_193	28.214	280	296
WP_004766731.1	lcl|NZ_RQFO01000004.1_cds_WP_135568916.1_120	63.077	390	392
WP_004766731.1	lcl|NZ_RQFO01000017.1_cds_WP_135572665.1_1946	36.410	390	392
WP_004766731.1	lcl|NZ_RQFO01000004.1_cds_WP_135568955.1_139	26.765	340	392
WP_004766731.1	lcl|NZ_RQFO01000004.1_cds_WP_135568971.1_147	33.191	235	392
WP_004766731.1	lcl|NZ_RQFO01000017.1_cds_WP_135571537.1_1318	25.858	379	392
WP_004766731.1	lcl|NZ_RQFO01000004.1_cds_WP_135569029.1_177	28.045	353	392
WP_004766731.1	lcl|NZ_RQFO01000001.1_cds_WP_135570661.1_3441	26.217	267	392
WP_002068380.1	lcl|NZ_RQFO01000017.1_cds_WP_135571195.1_1137	27.953	254	331
WP_002068380.1	lcl|NZ_RQFO01000004.1_cds_WP_135568959.1_141	26.113	337	331
WP_002068380.1	lcl|NZ_RQFO01000004.1_cds_WP_135568928.1_126	24.167	240	331
WP_000440092.1	lcl|NZ_RQFO01000017.1_cds_WP_135572390.1_1785	23.529	238	250
WP_002072235.1	lcl|NZ_RQFO01000004.1_cds_WP_135570455.1_1008	25.378	331	442
WP_002072235.1	lcl|NZ_RQFO01000017.1_cds_WP_135571452.1_1271	26.989	352	442
WP_002072235.1	lcl|NZ_RQFO01000009.1_cds_WP_135574808.1_2814	26.667	330	442
WP_002072235.1	lcl|NZ_RQFO01000014.1_cds_WP_135574309.1_3284	24.335	263	442
WP_002072235.1	lcl|NZ_RQFO01000017.1_cds_WP_135571287.1_1186	26.087	161	442
WP_000684878.1	lcl|NZ_RQFO01000011.1_cds_WP_135568452.1_3095	31.008	258	261
WP_002106372.1	lcl|NZ_RQFO01000004.1_cds_WP_135568920.1_122	47.826	276	331
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135568963.1_143	32.653	147	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135570940.1_537	30.233	215	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135568926.1_125	26.506	166	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135569958.1_730	32.031	128	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135568963.1_143	32.653	147	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135570940.1_537	30.233	215	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135568926.1_125	26.506	166	245
WP_232426365.1	lcl|NZ_RQFO01000004.1_cds_WP_135569958.1_730	32.031	128	245
WP_002106334.1	lcl|NZ_RQFO01000004.1_cds_WP_135568928.1_126	77.581	339	344
WP_002106334.1	lcl|NZ_RQFO01000004.1_cds_WP_135568959.1_141	34.756	328	344
WP_002106334.1	lcl|NZ_RQFO01000017.1_cds_WP_135571195.1_1137	33.218	289	344
WP_002106334.1	lcl|NZ_RQFO01000004.1_cds_WP_135568928.1_126	77.581	339	344
WP_002106334.1	lcl|NZ_RQFO01000004.1_cds_WP_135568959.1_141	34.756	328	344
WP_002106334.1	lcl|NZ_RQFO01000017.1_cds_WP_135571195.1_1137	33.218	289	344
WP_004766637.1	lcl|NZ_RQFO01000004.1_cds_WP_135569646.1_548	41.107	253	292
WP_004755403.1	lcl|NZ_RQFO01000004.1_cds_WP_135568967.1_145	29.825	114	139
WP_004755403.1	lcl|NZ_RQFO01000016.1_cds_WP_135572836.1_2603	30.476	105	139
WP_004766739.1	lcl|NZ_RQFO01000009.1_cds_WP_002974939.1_2888	31.120	241	264
WP_004766739.1	lcl|NZ_RQFO01000009.1_cds_WP_135574801.1_2822	34.137	249	264
WP_004766739.1	lcl|NZ_RQFO01000017.1_cds_WP_135572700.1_1967	32.016	253	264
WP_004766739.1	lcl|NZ_RQFO01000017.1_cds_WP_002972927.1_1935	29.317	249	264
