WP_004753574.1	lcl|NZ_MCRM02000002.1_cds_WP_020988694.1_1940	63.529	85	106
WP_004766657.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	64.516	310	314
WP_004766657.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	24.458	323	314
WP_004766657.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	25.466	322	314
WP_004766657.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	25.786	318	314
WP_004766657.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	23.602	322	314
WP_262052077.1	lcl|NZ_MCRM02000002.1_cds_WP_020988641.1_1942	27.397	365	365
WP_000884059.1	lcl|NZ_MCRM02000002.1_cds_WP_010418377.1_1943	70.166	181	185
WP_000884059.1	lcl|NZ_MCRM02000002.1_cds_WP_010419900.1_2025	35.714	140	185
WP_000646251.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	85.015	327	329
WP_000646251.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	32.278	316	329
WP_000646251.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	30.094	319	329
WP_000646251.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	32.817	323	329
WP_000646251.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	26.168	321	329
WP_000646251.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	30.417	240	329
WP_000646251.1	lcl|NZ_MCRM02000020.1_cds_WP_010415568.1_784	26.284	331	329
WP_000646251.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.000	250	329
WP_000646251.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	24.194	310	329
WP_000646251.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	27.273	242	329
WP_000646251.1	lcl|NZ_MCRM02000010.1_cds_WP_010419048.1_217	26.070	257	329
WP_000646251.1	lcl|NZ_MCRM02000005.1_cds_WP_020988794.1_3539	26.971	241	329
WP_000646251.1	lcl|NZ_MCRM02000001.1_cds_WP_039935273.1_1078	24.865	185	329
WP_000646251.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	25.514	243	329
WP_000646251.1	lcl|NZ_MCRM02000005.1_cds_WP_020988622.1_3548	28.873	142	329
WP_000646251.1	lcl|NZ_MCRM02000010.1_cds_WP_010419199.1_154	32.584	89	329
WP_000774262.1	lcl|NZ_MCRM02000002.1_cds_WP_020988679.1_1945	65.625	256	267
WP_000774262.1	lcl|NZ_MCRM02000005.1_cds_WP_010418471.1_3549	22.672	247	267
WP_000774262.1	lcl|NZ_MCRM02000021.1_cds_WP_020989036.1_1298	25.620	242	267
WP_000774262.1	lcl|NZ_MCRM02000009.1_cds_WP_010414863.1_3970	29.670	91	267
WP_000602734.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	74.409	508	509
WP_000602734.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.012	332	509
WP_000602734.1	lcl|NZ_MCRM02000002.1_cds_WP_010418386.1_1946	74.409	508	509
WP_000602734.1	lcl|NZ_MCRM02000003.1_cds_WP_020988238.1_3040	28.012	332	509
WP_004766696.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	82.121	330	330
WP_004766696.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	30.351	313	330
WP_004766696.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	25.000	272	330
WP_004766696.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	27.338	278	330
WP_004766696.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	28.889	315	330
WP_004766696.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	28.333	240	330
