WP_004753574.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000340715.1_819	94.186	86	106
WP_004766657.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	96.497	314	314
WP_004766657.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000093099.1_840	46.988	83	314
WP_004766657.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	25.076	331	314
WP_004766657.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	26.022	269	314
WP_004766657.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	23.024	291	314
WP_004766657.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	23.118	186	314
WP_262052077.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000604524.1_821	97.534	365	365
WP_000884059.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000884059.1_822	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCK010000003.1_cds_WP_000351733.1_547	40.000	140	185
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	99.392	329	329
WP_000646251.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	32.063	315	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	31.045	335	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	31.677	322	329
WP_000646251.1	lcl|NZ_JAGGCK010000048.1_cds_WP_001984071.1_3451	31.803	305	329
WP_000646251.1	lcl|NZ_JAGGCK010000009.1_cds_WP_000649925.1_1475	30.183	328	329
WP_000646251.1	lcl|NZ_JAGGCK010000060.1_cds_WP_000709511.1_3655	29.730	333	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000601375.1_876	24.415	299	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001067557.1_826	28.990	307	329
WP_000646251.1	lcl|NZ_JAGGCK010000044.1_cds_WP_000688695.1_3373	29.329	283	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000475904.1_885	27.372	274	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	25.705	319	329
WP_000646251.1	lcl|NZ_JAGGCK010000008.1_cds_WP_001074785.1_1309	29.434	265	329
WP_000646251.1	lcl|NZ_JAGGCK010000019.1_cds_WP_001003555.1_2415	25.148	338	329
WP_000646251.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000487322.1_874	27.077	325	329
WP_000774262.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000774262.1_824	99.625	267	267
WP_000774262.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000859505.1_873	26.639	244	267
WP_000774262.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000800438.1_854	25.328	229	267
WP_000774262.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000842260.1_903	26.316	190	267
WP_000774262.1	lcl|NZ_JAGGCK010000025.1_cds_WP_000667727.1_2726	31.818	110	267
WP_000774262.1	lcl|NZ_JAGGCK010000021.1_cds_WP_000805357.1_2525	33.645	107	267
WP_000602734.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000612797.1_825	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCK010000008.1_cds_WP_000291591.1_1385	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCK010000008.1_cds_WP_000364507.1_1384	31.111	90	509
WP_000602734.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000612797.1_825	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCK010000008.1_cds_WP_000291591.1_1385	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCK010000008.1_cds_WP_000364507.1_1384	31.111	90	509
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001067557.1_826	99.697	330	330
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000600889.1_849	26.692	266	330
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000646250.1_823	28.990	307	330
WP_004766696.1	lcl|NZ_JAGGCK010000048.1_cds_WP_001984071.1_3451	25.735	272	330
WP_004766696.1	lcl|NZ_JAGGCK010000007.1_cds_WP_000744700.1_1199	26.812	276	330
WP_004766696.1	lcl|NZ_JAGGCK010000019.1_cds_WP_001003555.1_2415	28.395	243	330
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000723090.1_902	23.724	333	330
WP_004766696.1	lcl|NZ_JAGGCK010000009.1_cds_WP_000649925.1_1475	28.854	253	330
WP_004766696.1	lcl|NZ_JAGGCK010000044.1_cds_WP_000688695.1_3373	25.681	257	330
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000601375.1_876	26.740	273	330
WP_004766696.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000410273.1_820	25.305	328	330
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001198107.1_827	98.907	366	366
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000608295.1_828	40.000	365	366
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000575178.1_896	34.540	359	366
WP_004766691.1	lcl|NZ_JAGGCK010000044.1_cds_WP_001281953.1_3387	27.704	379	366
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000346036.1_857	28.090	356	366
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582222.1_838	31.389	360	366
WP_004766691.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000538752.1_1000	29.412	357	366
WP_004766691.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000947844.1_850	26.667	345	366
WP_004766691.1	lcl|NZ_JAGGCK010000031.1_cds_WP_001982414.1_3000	31.579	190	366
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000608295.1_828	95.640	367	367
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001198107.1_827	39.178	365	367
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000575178.1_896	36.314	369	367
WP_004766642.1	lcl|NZ_JAGGCK010000006.1_cds_WP_000538752.1_1000	31.016	374	367
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000582222.1_838	36.000	325	367
WP_004766642.1	lcl|NZ_JAGGCK010000044.1_cds_WP_001281953.1_3387	30.688	378	367
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000346036.1_857	24.665	373	367
WP_004766642.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000947844.1_850	26.124	356	367
WP_004766642.1	lcl|NZ_JAGGCK010000031.1_cds_WP_001982414.1_3000	24.432	352	367
WP_004766692.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000689743.1_829	91.912	544	544
WP_004766692.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000689743.1_829	91.912	544	544
WP_002740998.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000342713.1_830	94.340	265	265
WP_002740998.1	lcl|NZ_JAGGCK010000055.1_cds_WP_001002663.1_3582	46.091	243	265
WP_016761674.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001246618.1_831	92.903	310	310
WP_016761674.1	lcl|NZ_JAGGCK010000035.1_cds_WP_000501205.1_3117	36.842	304	310
WP_016761674.1	lcl|NZ_JAGGCK010000034.1_cds_WP_001183723.1_3078	28.938	273	310
WP_016761674.1	lcl|NZ_JAGGCK010000015.1_cds_WP_000279894.1_2101	23.282	262	310
WP_016761674.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001246618.1_831	92.903	310	310
WP_016761674.1	lcl|NZ_JAGGCK010000035.1_cds_WP_000501205.1_3117	36.842	304	310
WP_016761674.1	lcl|NZ_JAGGCK010000034.1_cds_WP_001183723.1_3078	28.938	273	310
WP_016761674.1	lcl|NZ_JAGGCK010000015.1_cds_WP_000279894.1_2101	23.282	262	310
WP_000479982.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000479982.1_832	100.000	264	264
WP_000715956.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000715958.1_833	98.473	131	131
WP_001088861.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001088866.1_834	98.611	144	144
WP_001088861.1	lcl|NZ_JAGGCK010000001.1_cds_WP_002069656.1_139	42.857	56	144
WP_000517243.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000517242.1_835	99.548	221	221
WP_000517243.1	lcl|NZ_JAGGCK010000007.1_cds_WP_001082180.1_1170	28.205	78	221
WP_000517243.1	lcl|NZ_JAGGCK010000011.1_cds_WP_001069834.1_1688	28.440	109	221
WP_000611591.1	lcl|NZ_JAGGCK010000005.1_cds_WP_000611594.1_836	99.429	175	175
WP_000611591.1	lcl|NZ_JAGGCK010000007.1_cds_WP_001206947.1_1163	29.655	145	175
WP_004766685.1	lcl|NZ_JAGGCK010000005.1_cds_WP_001015422.1_837	98.496	399	406
