WP_004753574.1	lcl|NZ_AFJN02000018.1_cds_WP_004462903.1_2121	93.023	86	106
WP_004766657.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	91.290	310	314
WP_004766657.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	24.691	324	314
WP_004766657.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	22.662	278	314
WP_004766657.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	25.000	332	314
WP_004766657.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	22.749	211	314
WP_004766657.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	23.592	284	314
WP_000884059.1	lcl|NZ_AFJN02000005.1_cds_WP_004460143.1_3276	35.616	146	185
WP_000884059.1	lcl|NZ_AFJN02000018.1_cds_WP_004465162.1_2155	34.463	177	185
WP_000646251.1	lcl|NZ_AFJN02000018.1_cds_WP_004464967.1_2172	31.776	321	329
WP_000646251.1	lcl|NZ_AFJN02000018.1_cds_WP_004465060.1_2193	31.343	335	329
WP_000646251.1	lcl|NZ_AFJN02000038.1_cds_WP_004461234.1_467	32.797	311	329
WP_000646251.1	lcl|NZ_AFJN02000032.1_cds_WP_004461583.1_766	29.524	315	329
WP_000646251.1	lcl|NZ_AFJN02000018.1_cds_WP_004465002.1_2174	30.164	305	329
WP_000646251.1	lcl|NZ_AFJN02000043.1_cds_WP_004472946.1_199	28.882	322	329
WP_000646251.1	lcl|NZ_AFJN02000038.1_cds_WP_004467290.1_470	28.571	322	329
WP_000646251.1	lcl|NZ_AFJN02000030.1_cds_WP_004466638.1_1138	26.861	309	329
WP_000646251.1	lcl|NZ_AFJN02000021.1_cds_WP_032914955.1_1988	25.507	345	329
WP_000646251.1	lcl|NZ_AFJN02000018.1_cds_WP_004464977.1_2122	26.296	270	329
WP_000646251.1	lcl|NZ_AFJN02000013.1_cds_WP_004464543.1_2755	27.099	262	329
WP_000646251.1	lcl|NZ_AFJN02000018.1_cds_WP_004465101.1_2176	25.993	277	329
