WP_004753574.1	lcl|NZ_AFLK01000117.1_cds_WP_000340715.1_1953	94.186	86	106
WP_004766657.1	lcl|NZ_AFLK01000117.1_cds_WP_000410273.1_1952	96.497	314	314
WP_004766657.1	lcl|NZ_AFLK01000012.1_cds_WP_000093099.1_3658	46.988	83	314
WP_004766657.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	25.076	331	314
WP_004766657.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	26.022	269	314
WP_004766657.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	23.024	291	314
WP_004766657.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	23.118	186	314
WP_262052077.1	lcl|NZ_AFLK01000117.1_cds_WP_000604524.1_1951	97.534	365	365
WP_000884059.1	lcl|NZ_AFLK01000117.1_cds_WP_000884059.1_1950	100.000	185	185
WP_000884059.1	lcl|NZ_AFLK01000049.1_cds_WP_000351733.1_3183	40.000	140	185
WP_000646251.1	lcl|NZ_AFLK01000117.1_cds_WP_000646250.1_1949	99.392	329	329
WP_000646251.1	lcl|NZ_AFLK01000032.1_cds_WP_000744700.1_3573	32.063	315	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000723090.1_1538	31.045	335	329
WP_000646251.1	lcl|NZ_AFLK01000012.1_cds_WP_000600889.1_3667	31.677	322	329
WP_000646251.1	lcl|NZ_AFLK01000170.1_cds_WP_001984071.1_1410	31.803	305	329
WP_000646251.1	lcl|NZ_AFLK01000081.1_cds_WP_000649925.1_2458	30.183	328	329
WP_000646251.1	lcl|NZ_AFLK01000082.1_cds_WP_000709511.1_2424	29.730	333	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000601375.1_1512	24.415	299	329
WP_000646251.1	lcl|NZ_AFLK01000117.1_cds_WP_001067557.1_1946	28.990	307	329
WP_000646251.1	lcl|NZ_AFLK01000188.1_cds_WP_000688695.1_1132	29.329	283	329
WP_000646251.1	lcl|NZ_AFLK01000163.1_cds_WP_000475904.1_1521	27.372	274	329
