WP_004753574.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	91.860	86	106
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	90.415	313	314
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	67.500	40	314
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	73.333	30	314
WP_004766657.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	25.309	324	314
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	25.000	316	314
WP_004766657.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	23.793	290	314
WP_004766657.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	24.925	333	314
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	23.118	186	314
WP_004766657.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	26.126	222	314
WP_004766657.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	20.231	173	314
WP_004766657.1	lcl|NZ_JQRN01000018.1_cds_WP_061222761.1_728	21.472	326	314
WP_262052077.1	lcl|NZ_JQRN01000018.1_cds_WP_061222786.1_759	84.932	365	365
WP_000884059.1	lcl|NZ_JQRN01000018.1_cds_WP_061222785.1_758	96.757	185	185
WP_000884059.1	lcl|NZ_JQRN01000140.1_cds_WP_061224509.1_3003	34.932	146	185
WP_000646251.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	94.225	329	329
WP_000646251.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	31.751	337	329
WP_000646251.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	30.476	315	329
WP_000646251.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	31.348	319	329
WP_000646251.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	31.833	311	329
WP_000646251.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	27.273	341	329
