WP_004753574.1	lcl|NZ_JASEXL010000024.1_cds_WP_004462903.1_2581	93.023	86	106
WP_004766657.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	91.083	314	314
WP_004766657.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	24.691	324	314
WP_004766657.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	25.000	332	314
WP_004766657.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	23.592	284	314
WP_004766657.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	20.652	276	314
WP_000884059.1	lcl|NZ_JASEXL010000001.1_cds_WP_004460143.1_21	35.616	146	185
WP_000646251.1	lcl|NZ_JASEXL010000024.1_cds_WP_282965821.1_2585	31.214	346	329
WP_000646251.1	lcl|NZ_JASEXL010000063.1_cds_WP_004465060.1_3377	31.343	335	329
WP_000646251.1	lcl|NZ_JASEXL010000004.1_cds_WP_004461234.1_853	32.797	311	329
WP_000646251.1	lcl|NZ_JASEXL010000002.1_cds_WP_004461583.1_458	29.524	315	329
WP_000646251.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205813.1_2603	30.769	299	329
WP_000646251.1	lcl|NZ_JASEXL010000002.1_cds_WP_004472946.1_575	28.882	322	329
WP_000646251.1	lcl|NZ_JASEXL010000004.1_cds_WP_004467290.1_850	28.571	322	329
WP_000646251.1	lcl|NZ_JASEXL010000019.1_cds_WP_004466638.1_2257	26.861	309	329
WP_000646251.1	lcl|NZ_JASEXL010000029.1_cds_WP_061205836.1_2783	25.000	268	329
WP_000646251.1	lcl|NZ_JASEXL010000003.1_cds_WP_032920871.1_621	25.217	345	329
WP_000646251.1	lcl|NZ_JASEXL010000024.1_cds_WP_061205762.1_2582	26.296	270	329
WP_000646251.1	lcl|NZ_JASEXL010000001.1_cds_WP_004464543.1_256	27.099	262	329
WP_000646251.1	lcl|NZ_JASEXL010000029.1_cds_WP_004479697.1_2775	25.630	238	329
