WP_004753574.1	lcl|NZ_JADDXA010000021.1_cds_WP_002725873.1_1021	89.535	86	106
WP_004766657.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	92.258	310	314
WP_004766657.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	24.224	322	314
WP_004766657.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	23.050	282	314
WP_004766657.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	24.551	167	314
WP_004766657.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	23.239	284	314
WP_004766657.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	21.387	173	314
WP_004766657.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	27.094	203	314
WP_000884059.1	lcl|NZ_JADDXA010000001.1_cds_WP_002750963.1_866	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669938.1_1053	33.898	177	185
WP_000646251.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	30.841	321	329
WP_000646251.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	31.642	335	329
WP_000646251.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	30.476	315	329
WP_000646251.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	31.511	311	329
WP_000646251.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669957.1_2462	28.852	305	329
WP_000646251.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	27.273	341	329
WP_000646251.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	30.032	313	329
WP_000646251.1	lcl|NZ_JADDXA010000035.1_cds_WP_002754065.1_1649	28.182	330	329
WP_000646251.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	24.852	338	329
WP_000646251.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	27.711	249	329
WP_000646251.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.592	267	329
WP_000646251.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669959.1_2460	25.993	277	329
WP_000646251.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.629	337	329
WP_000774262.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669956.1_2463	27.391	230	267
WP_000774262.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669974.1_2611	26.455	189	267
WP_000774262.1	lcl|NZ_JADDXA010000034.1_cds_WP_011670832.1_1609	33.636	110	267
WP_000774262.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670812.1_3306	26.984	189	267
WP_000774262.1	lcl|NZ_JADDXA010000087.1_cds_WP_002766579.1_3183	26.344	186	267
WP_000602734.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	509
WP_000602734.1	lcl|NZ_JADDXA010000017.1_cds_WP_011670269.1_638	27.103	321	509
WP_000602734.1	lcl|NZ_JADDXA010000017.1_cds_WP_002751286.1_639	31.111	90	509
WP_004766696.1	lcl|NZ_JADDXA010000035.1_cds_WP_011670961.1_1652	27.106	273	330
WP_004766696.1	lcl|NZ_JADDXA010000058.1_cds_WP_011669955.1_2464	24.000	275	330
WP_004766696.1	lcl|NZ_JADDXA010000071.1_cds_WP_011671202.1_2890	27.798	277	330
WP_004766696.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669973.1_2612	26.498	317	330
WP_004766696.1	lcl|NZ_JADDXA010000020.1_cds_WP_011671143.1_968	27.044	318	330
WP_004766696.1	lcl|NZ_JADDXA010000003.1_cds_WP_011671074.1_1851	26.457	223	330
WP_004766696.1	lcl|NZ_JADDXA010000056.1_cds_WP_011669202.1_2416	24.898	245	330
WP_004766696.1	lcl|NZ_JADDXA010000092.1_cds_WP_011670813.1_3307	25.352	142	330
WP_004766696.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669917.1_1022	24.316	329	330
WP_004766696.1	lcl|NZ_JADDXA010000012.1_cds_WP_017859386.1_290	26.337	243	330
WP_004766696.1	lcl|NZ_JADDXA010000016.1_cds_WP_011671364.1_590	25.781	128	330
WP_004766691.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	33.428	353	366
WP_004766691.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	28.042	378	366
WP_004766691.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	40.359	223	366
WP_004766691.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	30.769	390	366
WP_004766691.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	37.864	206	366
WP_004766691.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	29.248	359	366
WP_004766691.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	30.270	185	366
WP_004766642.1	lcl|NZ_JADDXA010000060.1_cds_WP_011669968.1_2618	36.043	369	367
WP_004766642.1	lcl|NZ_JADDXA010000002.1_cds_WP_002753888.1_1463	34.037	379	367
WP_004766642.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669932.1_1047	31.720	372	367
WP_004766642.1	lcl|NZ_JADDXA010000073.1_cds_WP_002753028.1_2918	30.319	376	367
WP_004766642.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669926.1_1032	33.219	292	367
WP_004766642.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669923.1_1029	27.874	348	367
WP_004766642.1	lcl|NZ_JADDXA010000003.1_cds_WP_002750680.1_1852	25.000	352	367
WP_002740998.1	lcl|NZ_JADDXA010000089.1_cds_WP_011669455.1_3208	46.091	243	265
WP_016761674.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	38.487	304	310
WP_016761674.1	lcl|NZ_JADDXA010000044.1_cds_WP_011669757.1_2009	27.241	290	310
WP_016761674.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670034.1_815	24.887	221	310
WP_016761674.1	lcl|NZ_JADDXA010000080.1_cds_WP_011670400.1_3104	38.487	304	310
WP_016761674.1	lcl|NZ_JADDXA010000044.1_cds_WP_011669757.1_2009	27.241	290	310
WP_016761674.1	lcl|NZ_JADDXA010000001.1_cds_WP_011670034.1_815	24.887	221	310
WP_001088861.1	lcl|NZ_JADDXA010000068.1_cds_WP_026054147.1_2765	39.683	63	144
WP_000517243.1	lcl|NZ_JADDXA010000021.1_cds_WP_004779550.1_1038	33.333	111	221
WP_000517243.1	lcl|NZ_JADDXA010000045.1_cds_WP_011671228.1_2064	26.923	78	221
WP_000517243.1	lcl|NZ_JADDXA010000033.1_cds_WP_011669877.1_1584	28.037	107	221
WP_000611591.1	lcl|NZ_JADDXA010000045.1_cds_IP949_RS11685_2070	32.353	102	175
WP_004766685.1	lcl|NZ_JADDXA010000093.1_cds_WP_011669711.1_3324	25.339	221	406
WP_004766685.1	lcl|NZ_JADDXA010000033.1_cds_WP_011669876.1_1585	21.774	248	406
WP_000980525.1	lcl|NZ_JADDXA010000021.1_cds_WP_011669930.1_1042	27.823	248	241
WP_000980525.1	lcl|NZ_JADDXA010000010.1_cds_WP_011670621.1_81	26.984	252	241
WP_000980525.1	lcl|NZ_JADDXA010000068.1_cds_WP_011669763.1_2768	32.673	101	241
