WP_004753574.1	lcl|NZ_JASEXC010000054.1_cds_WP_004462903.1_3177	93.023	86	106
WP_004766657.1	lcl|NZ_JASEXC010000054.1_cds_WP_004472299.1_3176	91.290	310	314
WP_004766657.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	24.691	324	314
WP_004766657.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	26.022	269	314
WP_004766657.1	lcl|NZ_JASEXC010000013.1_cds_WP_008396039.1_1604	25.000	332	314
WP_004766657.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	22.553	235	314
WP_004766657.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	23.239	284	314
WP_004766657.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	21.387	173	314
WP_262052077.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993438.1_3175	83.288	365	365
WP_000884059.1	lcl|NZ_JASEXC010000054.1_cds_WP_016755108.1_3174	95.135	185	185
WP_000884059.1	lcl|NZ_JASEXC010000030.1_cds_WP_004460143.1_2542	35.616	146	185
WP_000646251.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	94.207	328	329
WP_000646251.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	30.721	319	329
WP_000646251.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	31.343	335	329
WP_000646251.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	32.692	312	329
WP_000646251.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	29.524	315	329
WP_000646251.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	27.083	336	329
WP_000646251.1	lcl|NZ_JASEXC010000013.1_cds_WP_008396039.1_1604	29.193	322	329
WP_000646251.1	lcl|NZ_JASEXC010000012.1_cds_WP_004467290.1_1529	28.571	322	329
WP_000646251.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951346.1_3170	31.128	257	329
WP_000646251.1	lcl|NZ_JASEXC010000065.1_cds_WP_008394668.1_3337	25.000	268	329
WP_000646251.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993549.1_3540	29.278	263	329
WP_000646251.1	lcl|NZ_JASEXC010000008.1_cds_WP_282992990.1_1076	25.217	345	329
WP_000646251.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993553.1_3538	26.141	241	329
WP_000646251.1	lcl|NZ_JASEXC010000054.1_cds_WP_004472299.1_3176	26.296	270	329
WP_000646251.1	lcl|NZ_JASEXC010000019.1_cds_WP_004464543.1_1945	27.099	262	329
WP_000646251.1	lcl|NZ_JASEXC010000081.1_cds_WP_004479697.1_3511	25.630	238	329
WP_000646251.1	lcl|NZ_JASEXC010000002.1_cds_WP_282992860.1_209	24.773	331	329
WP_000646251.1	lcl|NZ_JASEXC010000008.1_cds_WP_008395681.1_1127	27.273	286	329
WP_000646251.1	lcl|NZ_JASEXC010000065.1_cds_WP_004479573.1_3339	30.460	174	329
WP_000774262.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993436.1_3172	89.139	267	267
WP_000774262.1	lcl|NZ_JASEXC010000082.1_cds_QMN02_RS17540_3518	26.407	231	267
WP_000774262.1	lcl|NZ_JASEXC010000065.1_cds_WP_269026283.1_3340	25.962	208	267
WP_000774262.1	lcl|NZ_JASEXC010000006.1_cds_WP_134788358.1_450	36.441	118	267
WP_000774262.1	lcl|NZ_JASEXC010000029.1_cds_WP_004475142.1_2482	26.316	190	267
WP_000774262.1	lcl|NZ_JASEXC010000006.1_cds_WP_075918647.1_482	26.943	193	267
WP_000774262.1	lcl|NZ_JASEXC010000072.1_cds_WP_016754360.1_2437	27.957	186	267
WP_000602734.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993435.1_3171	88.212	509	509
WP_000602734.1	lcl|NZ_JASEXC010000038.1_cds_WP_004473482.1_2815	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXC010000038.1_cds_WP_004460640.1_2816	33.333	90	509
WP_000602734.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993435.1_3171	88.212	509	509
WP_000602734.1	lcl|NZ_JASEXC010000038.1_cds_WP_004473482.1_2815	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXC010000038.1_cds_WP_004460640.1_2816	33.333	90	509
WP_004766696.1	lcl|NZ_JASEXC010000054.1_cds_WP_046951346.1_3170	92.727	330	330
WP_004766696.1	lcl|NZ_JASEXC010000054.1_cds_WP_282993437.1_3173	29.642	307	330
WP_004766696.1	lcl|NZ_JASEXC010000012.1_cds_WP_046690057.1_1532	26.007	273	330
WP_004766696.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993552.1_3544	28.302	265	330
WP_004766696.1	lcl|NZ_JASEXC010000002.1_cds_WP_008393339.1_302	27.899	276	330
WP_004766696.1	lcl|NZ_JASEXC010000029.1_cds_WP_008394652.1_2481	25.749	334	330
WP_004766696.1	lcl|NZ_JASEXC010000085.1_cds_WP_282993553.1_3538	30.412	194	330
WP_004766696.1	lcl|NZ_JASEXC010000008.1_cds_WP_282992990.1_1076	25.969	258	330
WP_004766696.1	lcl|NZ_JASEXC010000002.1_cds_WP_282992860.1_209	25.514	243	330
WP_004766696.1	lcl|NZ_JASEXC010000013.1_cds_WP_008396039.1_1604	28.458	253	330
WP_004766696.1	lcl|NZ_JASEXC010000065.1_cds_WP_008394668.1_3337	25.185	270	330
WP_004766696.1	lcl|NZ_JASEXC010000006.1_cds_WP_004468319.1_481	24.460	139	330
