WP_004753574.1	lcl|NZ_AKXD02000024.1_cds_WP_004753574.1_1513	100.000	86	106
WP_004766657.1	lcl|NZ_AKXD02000024.1_cds_WP_004782132.1_1512	96.154	312	314
WP_004766657.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	24.759	311	314
WP_004766657.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	25.076	331	314
WP_004766657.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	22.887	284	314
WP_004766657.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	20.290	276	314
WP_000884059.1	lcl|NZ_AKXD02000046.1_cds_WP_004752075.1_223	40.714	140	185
WP_000646251.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	31.014	345	329
WP_000646251.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	31.429	315	329
WP_000646251.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	31.457	302	329
WP_000646251.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	30.746	335	329
WP_000646251.1	lcl|NZ_AKXD02000047.1_cds_WP_004751543.1_180	31.494	308	329
WP_000646251.1	lcl|NZ_AKXD02000014.1_cds_WP_004755135.1_2544	30.816	331	329
WP_000646251.1	lcl|NZ_AKXD02000047.1_cds_WP_004751412.1_168	30.154	325	329
WP_000646251.1	lcl|NZ_AKXD02000014.1_cds_WP_004781102.1_2394	27.729	339	329
WP_000646251.1	lcl|NZ_AKXD02000024.1_cds_WP_004782132.1_1512	26.119	268	329
WP_000646251.1	lcl|NZ_AKXD02000024.1_cds_WP_004782127.1_1468	24.855	346	329
WP_000646251.1	lcl|NZ_AKXD02000014.1_cds_WP_004768084.1_2823	26.230	244	329
WP_000646251.1	lcl|NZ_AKXD02000001.1_cds_WP_004751780.1_3533	29.213	267	329
WP_000646251.1	lcl|NZ_AKXD02000003.1_cds_WP_004750263.1_3219	25.573	262	329
WP_000646251.1	lcl|NZ_AKXD02000024.1_cds_WP_000048849.1_1489	25.306	245	329
WP_000646251.1	lcl|NZ_AKXD02000018.1_cds_WP_004781356.1_2155	27.984	243	329
WP_000774262.1	lcl|NZ_AKXD02000024.1_cds_WP_000432841.1_1494	30.252	238	267
WP_000774262.1	lcl|NZ_AKXD02000021.1_cds_WP_004781743.1_1801	25.926	189	267
WP_000774262.1	lcl|NZ_AKXD02000014.1_cds_WP_004781013.1_2373	32.456	114	267
WP_000774262.1	lcl|NZ_AKXD02000024.1_cds_WP_000869621.1_1469	22.358	246	267
WP_000774262.1	lcl|NZ_AKXD02000019.1_cds_WP_004758210.1_2037	37.209	86	267
WP_000602734.1	lcl|NZ_AKXD02000001.1_cds_WP_004780398.1_3461	27.660	329	509
WP_000602734.1	lcl|NZ_AKXD02000001.1_cds_WP_004752264.1_3462	31.111	90	509
WP_000602734.1	lcl|NZ_AKXD02000001.1_cds_WP_004780398.1_3461	27.660	329	509
WP_000602734.1	lcl|NZ_AKXD02000001.1_cds_WP_004752264.1_3462	31.111	90	509
WP_004766696.1	lcl|NZ_AKXD02000047.1_cds_WP_004751543.1_180	26.568	271	330
WP_004766696.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	24.164	269	330
WP_004766696.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	24.355	349	330
WP_004766696.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	26.812	276	330
WP_004766696.1	lcl|NZ_AKXD02000014.1_cds_WP_004768084.1_2823	27.273	242	330
WP_004766696.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	25.000	256	330
WP_004766696.1	lcl|NZ_AKXD02000024.1_cds_WP_000048849.1_1489	30.469	128	330
WP_004766696.1	lcl|NZ_AKXD02000014.1_cds_WP_004755135.1_2544	28.854	253	330
WP_004766696.1	lcl|NZ_AKXD02000014.1_cds_WP_004781102.1_2394	23.448	290	330
WP_004766696.1	lcl|NZ_AKXD02000024.1_cds_WP_004782124.1_1466	24.803	254	330
WP_004766696.1	lcl|NZ_AKXD02000024.1_cds_WP_004782132.1_1512	25.305	328	330
WP_004766696.1	lcl|NZ_AKXD02000003.1_cds_WP_004750263.1_3219	23.370	184	330
WP_004766691.1	lcl|NZ_AKXD02000021.1_cds_WP_004781782.1_1808	33.811	349	366
WP_004766691.1	lcl|NZ_AKXD02000024.1_cds_WP_025177922.1_1487	32.637	383	366
WP_004766691.1	lcl|NZ_AKXD02000014.1_cds_WP_004754030.1_2379	28.232	379	366
WP_004766691.1	lcl|NZ_AKXD02000037.1_cds_WP_004752829.1_742	29.972	357	366
WP_004766691.1	lcl|NZ_AKXD02000024.1_cds_WP_004782096.1_1498	26.997	363	366
WP_004766691.1	lcl|NZ_AKXD02000019.1_cds_WP_004771239.1_2110	32.105	190	366
WP_004766642.1	lcl|NZ_AKXD02000021.1_cds_WP_004781782.1_1808	35.714	364	367
WP_004766642.1	lcl|NZ_AKXD02000037.1_cds_WP_004752829.1_742	31.183	372	367
WP_004766642.1	lcl|NZ_AKXD02000024.1_cds_WP_025177922.1_1487	32.410	361	367
WP_004766642.1	lcl|NZ_AKXD02000014.1_cds_WP_004754030.1_2379	30.688	378	367
WP_004766642.1	lcl|NZ_AKXD02000024.1_cds_WP_004782096.1_1498	27.164	335	367
WP_004766642.1	lcl|NZ_AKXD02000019.1_cds_WP_004771239.1_2110	24.148	352	367
WP_002740998.1	lcl|NZ_AKXD02000027.1_cds_WP_004782220.1_1405	46.914	243	265
WP_016761674.1	lcl|NZ_AKXD02000022.1_cds_WP_004751322.1_1610	37.171	304	310
WP_016761674.1	lcl|NZ_AKXD02000016.1_cds_WP_004754016.1_2292	26.645	304	310
WP_016761674.1	lcl|NZ_AKXD02000001.1_cds_WP_004752420.1_3556	22.901	262	310
WP_016761674.1	lcl|NZ_AKXD02000022.1_cds_WP_004751322.1_1610	37.171	304	310
WP_016761674.1	lcl|NZ_AKXD02000016.1_cds_WP_004754016.1_2292	26.645	304	310
WP_016761674.1	lcl|NZ_AKXD02000001.1_cds_WP_004752420.1_3556	22.901	262	310
WP_001088861.1	lcl|NZ_AKXD02000032.1_cds_WP_004756253.1_1187	44.643	56	144
WP_000517243.1	lcl|NZ_AKXD02000014.1_cds_WP_004781222.1_2667	26.923	78	221
WP_000517243.1	lcl|NZ_AKXD02000022.1_cds_WP_004751308.1_1588	29.703	101	221
WP_000611591.1	lcl|NZ_AKXD02000014.1_cds_WP_004781198.1_2661	30.612	147	175
WP_004766685.1	lcl|NZ_AKXD02000024.1_cds_WP_000445586.1_1471	29.798	396	406
WP_004766685.1	lcl|NZ_AKXD02000040.1_cds_WP_004759313.1_666	22.831	219	406
WP_004766685.1	lcl|NZ_AKXD02000022.1_cds_WP_004751353.1_1587	23.077	208	406
WP_000980525.1	lcl|NZ_AKXD02000040.1_cds_WP_004782934.1_616	27.059	255	241
WP_000980525.1	lcl|NZ_AKXD02000003.1_cds_WP_004764470.1_3270	32.673	101	241
WP_000980525.1	lcl|NZ_AKXD02000014.1_cds_WP_004756809.1_2723	26.050	238	241
WP_000980525.1	lcl|NZ_AKXD02000037.1_cds_WP_004753174.1_823	30.857	175	241
WP_000980525.1	lcl|NZ_AKXD02000043.1_cds_WP_004767413.1_429	27.119	236	241
WP_000980525.1	lcl|NZ_AKXD02000023.1_cds_WP_004782059.1_1567	25.792	221	241
WP_000980525.1	lcl|NZ_AKXD02000003.1_cds_WP_004757350.1_3259	21.229	179	241
WP_002106376.1	lcl|NZ_AKXD02000024.1_cds_WP_000361605.1_1509	52.196	592	596
WP_002106376.1	lcl|NZ_AKXD02000018.1_cds_WP_004754744.1_2173	33.512	373	596
WP_002106376.1	lcl|NZ_AKXD02000033.1_cds_WP_004752998.1_1040	35.271	258	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004768876.1_2610	35.081	248	596
WP_002106376.1	lcl|NZ_AKXD02000020.1_cds_WP_004750725.1_1970	33.617	235	596
WP_002106376.1	lcl|NZ_AKXD02000046.1_cds_WP_004752570.1_244	30.081	246	596
WP_002106376.1	lcl|NZ_AKXD02000032.1_cds_WP_004754327.1_1133	28.638	213	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004759288.1_709	30.415	217	596
WP_002106376.1	lcl|NZ_AKXD02000009.1_cds_LEP1GSC018_RS221410_3031	30.165	242	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004781177.1_2810	23.673	245	596
WP_002106376.1	lcl|NZ_AKXD02000001.1_cds_WP_016749953.1_3467	26.126	222	596
WP_002106376.1	lcl|NZ_AKXD02000017.1_cds_WP_004753899.1_2180	29.744	195	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004753839.1_607	27.803	223	596
WP_002106376.1	lcl|NZ_AKXD02000030.1_cds_WP_004755898.1_1326	27.570	214	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004754310.1_2511	28.761	226	596
WP_002106376.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	25.114	219	596
WP_002106376.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	25.893	224	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	24.664	223	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	29.885	174	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004759106.1_1752	27.273	209	596
WP_002106376.1	lcl|NZ_AKXD02000001.1_cds_WP_004752581.1_3592	24.444	225	596
WP_002106376.1	lcl|NZ_AKXD02000037.1_cds_WP_004753339.1_804	23.729	236	596
WP_002106376.1	lcl|NZ_AKXD02000009.1_cds_WP_004751619.1_3030	23.333	240	596
WP_002106376.1	lcl|NZ_AKXD02000048.1_cds_WP_004783440.1_164	21.654	254	596
WP_002106376.1	lcl|NZ_AKXD02000046.1_cds_WP_004752322.1_224	27.363	201	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004783025.1_589	20.388	206	596
WP_002106376.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	23.148	216	596
WP_002106376.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	22.541	244	596
WP_002106376.1	lcl|NZ_AKXD02000024.1_cds_WP_000361605.1_1509	52.196	592	596
WP_002106376.1	lcl|NZ_AKXD02000018.1_cds_WP_004754744.1_2173	33.512	373	596
WP_002106376.1	lcl|NZ_AKXD02000033.1_cds_WP_004752998.1_1040	35.271	258	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004768876.1_2610	35.081	248	596
WP_002106376.1	lcl|NZ_AKXD02000020.1_cds_WP_004750725.1_1970	33.617	235	596
WP_002106376.1	lcl|NZ_AKXD02000046.1_cds_WP_004752570.1_244	30.081	246	596
WP_002106376.1	lcl|NZ_AKXD02000032.1_cds_WP_004754327.1_1133	28.638	213	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004759288.1_709	30.415	217	596
WP_002106376.1	lcl|NZ_AKXD02000009.1_cds_LEP1GSC018_RS221410_3031	30.165	242	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004781177.1_2810	23.673	245	596
WP_002106376.1	lcl|NZ_AKXD02000001.1_cds_WP_016749953.1_3467	26.126	222	596
WP_002106376.1	lcl|NZ_AKXD02000017.1_cds_WP_004753899.1_2180	29.744	195	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004753839.1_607	27.803	223	596
WP_002106376.1	lcl|NZ_AKXD02000030.1_cds_WP_004755898.1_1326	27.570	214	596
WP_002106376.1	lcl|NZ_AKXD02000014.1_cds_WP_004754310.1_2511	28.761	226	596
WP_002106376.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	25.114	219	596
WP_002106376.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	25.893	224	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	24.664	223	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	29.885	174	596
WP_002106376.1	lcl|NZ_AKXD02000022.1_cds_WP_004759106.1_1752	27.273	209	596
WP_002106376.1	lcl|NZ_AKXD02000001.1_cds_WP_004752581.1_3592	24.444	225	596
WP_002106376.1	lcl|NZ_AKXD02000037.1_cds_WP_004753339.1_804	23.729	236	596
WP_002106376.1	lcl|NZ_AKXD02000009.1_cds_WP_004751619.1_3030	23.333	240	596
WP_002106376.1	lcl|NZ_AKXD02000048.1_cds_WP_004783440.1_164	21.654	254	596
WP_002106376.1	lcl|NZ_AKXD02000046.1_cds_WP_004752322.1_224	27.363	201	596
WP_002106376.1	lcl|NZ_AKXD02000040.1_cds_WP_004783025.1_589	20.388	206	596
WP_002106376.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	23.148	216	596
WP_002106376.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	22.541	244	596
WP_000378097.1	lcl|NZ_AKXD02000021.1_cds_WP_004758290.1_1803	26.689	296	296
WP_000378097.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	44.737	38	296
WP_004766731.1	lcl|NZ_AKXD02000024.1_cds_WP_025177922.1_1487	81.606	386	392
WP_004766731.1	lcl|NZ_AKXD02000014.1_cds_WP_004754030.1_2379	32.992	391	392
WP_004766731.1	lcl|NZ_AKXD02000024.1_cds_WP_004782096.1_1498	30.471	361	392
WP_004766731.1	lcl|NZ_AKXD02000019.1_cds_WP_004771239.1_2110	26.053	380	392
WP_004766731.1	lcl|NZ_AKXD02000021.1_cds_WP_004781782.1_1808	25.138	362	392
WP_004766731.1	lcl|NZ_AKXD02000037.1_cds_WP_004752829.1_742	26.243	362	392
