WP_004753574.1	lcl|NZ_AHOS02000009.1_cds_WP_002725873.1_2257	89.535	86	106
WP_004766657.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	92.581	310	314
WP_004766657.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	24.534	322	314
WP_004766657.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	21.107	289	314
WP_004766657.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	23.592	284	314
WP_004766657.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	20.192	312	314
WP_004766657.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	21.387	173	314
WP_004766657.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	27.094	203	314
WP_000884059.1	lcl|NZ_AHOS02000017.1_cds_WP_002721790.1_1813	36.301	146	185
WP_000884059.1	lcl|NZ_AHOS02000009.1_cds_WP_002759930.1_2291	33.898	177	185
WP_000646251.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	30.218	321	329
WP_000646251.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	30.746	335	329
WP_000646251.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	29.841	315	329
WP_000646251.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	31.190	311	329
WP_000646251.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	27.273	341	329
WP_000646251.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	28.387	310	329
WP_000646251.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	29.712	313	329
WP_000646251.1	lcl|NZ_AHOS02000039.1_cds_WP_002728316.1_294	28.182	330	329
WP_000646251.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	25.959	339	329
WP_000646251.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	27.309	249	329
WP_000646251.1	lcl|NZ_AHOS02000009.1_cds_WP_002759862.1_2312	26.277	274	329
WP_000646251.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	26.592	267	329
WP_000646251.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	25.223	337	329
WP_000646251.1	lcl|NZ_AHOS02000002.1_cds_WP_002728696.1_2925	27.309	249	329
