WP_004753574.1	lcl|NZ_AHQM01000563.1_cds_WP_000340715.1_528	94.186	86	106
WP_004766657.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	96.497	314	314
WP_004766657.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	25.076	331	314
WP_004766657.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	26.394	269	314
WP_004766657.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	23.024	291	314
WP_004766657.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	23.118	186	314
WP_262052077.1	lcl|NZ_AHQM01000563.1_cds_WP_000604524.1_526	97.534	365	365
WP_000884059.1	lcl|NZ_AHQM01000563.1_cds_WP_000884059.1_525	100.000	185	185
WP_000884059.1	lcl|NZ_AHQM01000299.1_cds_WP_000351733.1_2018	40.000	140	185
WP_000646251.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	99.392	329	329
WP_000646251.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	32.063	315	329
WP_000646251.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	31.045	335	329
WP_000646251.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	31.677	322	329
WP_000646251.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	31.803	305	329
WP_000646251.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	30.183	328	329
WP_000646251.1	lcl|NZ_AHQM01000304.1_cds_WP_000709511.1_1935	29.730	333	329
WP_000646251.1	lcl|NZ_AHQM01000024.1_cds_WP_000601375.1_4043	24.415	299	329
WP_000646251.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	28.990	307	329
WP_000646251.1	lcl|NZ_AHQM01000593.1_cds_WP_000688697.1_265	29.329	283	329
WP_000646251.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	29.259	270	329
WP_000646251.1	lcl|NZ_AHQM01000024.1_cds_WP_000475901.1_4035	27.372	274	329
WP_000646251.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	25.705	319	329
WP_000646251.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	24.800	250	329
WP_000646251.1	lcl|NZ_AHQM01000019.1_cds_WP_001074786.1_4109	29.434	265	329
WP_000646251.1	lcl|NZ_AHQM01000157.1_cds_WP_001003557.1_2930	25.000	332	329
WP_000646251.1	lcl|NZ_AHQM01000024.1_cds_WP_000487322.1_4045	27.077	325	329
WP_000774262.1	lcl|NZ_AHQM01000563.1_cds_WP_000774260.1_523	99.251	267	267
WP_000774262.1	lcl|NZ_AHQM01000024.1_cds_WP_000859505.1_4046	26.639	244	267
WP_000774262.1	lcl|NZ_AHQM01000021.1_cds_WP_000800438.1_4079	25.328	229	267
