WP_004753574.1	lcl|NZ_NPEC01000001.1_cds_WP_035983633.1_1258	62.821	78	106
WP_004766657.1	lcl|NZ_NPEC01000001.1_cds_WP_100734686.1_1255	80.645	310	314
WP_004766657.1	lcl|NZ_NPEC01000002.1_cds_WP_100718697.1_1671	25.786	318	314
WP_004766657.1	lcl|NZ_NPEC01000002.1_cds_WP_100718677.1_1643	27.389	314	314
WP_004766657.1	lcl|NZ_NPEC01000001.1_cds_WP_100734687.1_1256	22.936	218	314
WP_004766657.1	lcl|NZ_NPEC01000006.1_cds_WP_004788049.1_3156	21.965	173	314
WP_000884059.1	lcl|NZ_NPEC01000001.1_cds_WP_004788859.1_847	33.065	124	185
WP_000646251.1	lcl|NZ_NPEC01000002.1_cds_WP_100718697.1_1671	30.573	314	329
WP_000646251.1	lcl|NZ_NPEC01000003.1_cds_WP_100719192.1_2160	30.323	310	329
WP_000646251.1	lcl|NZ_NPEC01000001.1_cds_WP_100734687.1_1256	26.901	342	329
WP_000646251.1	lcl|NZ_NPEC01000006.1_cds_WP_004788049.1_3156	28.739	341	329
WP_000646251.1	lcl|NZ_NPEC01000002.1_cds_WP_100718677.1_1643	27.157	313	329
WP_000646251.1	lcl|NZ_NPEC01000003.1_cds_WP_004787140.1_2351	26.168	321	329
WP_000646251.1	lcl|NZ_NPEC01000003.1_cds_WP_100735299.1_2424	31.496	254	329
WP_000646251.1	lcl|NZ_NPEC01000001.1_cds_WP_100734686.1_1255	24.843	318	329
WP_000646251.1	lcl|NZ_NPEC01000006.1_cds_WP_207763527.1_3145	26.840	231	329
WP_000646251.1	lcl|NZ_NPEC01000001.1_cds_WP_100734655.1_1203	26.217	267	329
WP_000646251.1	lcl|NZ_NPEC01000002.1_cds_WP_100734935.1_1724	28.112	249	329
WP_000646251.1	lcl|NZ_NPEC01000002.1_cds_WP_100735066.1_2002	25.824	182	329
WP_000646251.1	lcl|NZ_NPEC01000001.1_cds_WP_100716954.1_1254	24.691	243	329
WP_000646251.1	lcl|NZ_NPEC01000003.1_cds_WP_100735294.1_2416	24.096	249	329
WP_000774262.1	lcl|NZ_NPEC01000001.1_cds_WP_020777677.1_1142	23.755	261	267
WP_000774262.1	lcl|NZ_NPEC01000001.1_cds_WP_100716951.1_1257	26.289	194	267
WP_000774262.1	lcl|NZ_NPEC01000003.1_cds_WP_100735224.1_2271	26.901	171	267
WP_000774262.1	lcl|NZ_NPEC01000006.1_cds_WP_100735693.1_3157	26.943	193	267
WP_000602734.1	lcl|NZ_NPEC01000001.1_cds_WP_100734512.1_869	23.529	323	509
WP_000602734.1	lcl|NZ_NPEC01000001.1_cds_WP_100734513.1_870	30.909	110	509
WP_000602734.1	lcl|NZ_NPEC01000001.1_cds_WP_100734512.1_869	23.529	323	509
WP_000602734.1	lcl|NZ_NPEC01000001.1_cds_WP_100734513.1_870	30.909	110	509
WP_004766696.1	lcl|NZ_NPEC01000003.1_cds_WP_100719192.1_2160	24.820	278	330
WP_004766696.1	lcl|NZ_NPEC01000002.1_cds_WP_100718697.1_1671	27.899	276	330
WP_004766696.1	lcl|NZ_NPEC01000002.1_cds_WP_100718677.1_1643	25.982	331	330
WP_004766696.1	lcl|NZ_NPEC01000003.1_cds_WP_100735299.1_2424	30.472	233	330
WP_004766696.1	lcl|NZ_NPEC01000003.1_cds_WP_100735294.1_2416	25.681	257	330
WP_004766696.1	lcl|NZ_NPEC01000001.1_cds_WP_100716954.1_1254	31.250	128	330
WP_004766696.1	lcl|NZ_NPEC01000001.1_cds_WP_100734687.1_1256	24.151	265	330
WP_004766696.1	lcl|NZ_NPEC01000002.1_cds_WP_100735066.1_2002	31.210	157	330
WP_004766696.1	lcl|NZ_NPEC01000006.1_cds_WP_004788049.1_3156	23.077	299	330
WP_004766696.1	lcl|NZ_NPEC01000002.1_cds_WP_100734935.1_1724	25.604	207	330
WP_004766696.1	lcl|NZ_NPEC01000003.1_cds_WP_004787140.1_2351	28.000	150	330
WP_004766691.1	lcl|NZ_NPEC01000001.1_cds_WP_100717004.1_1230	33.989	356	366
WP_004766691.1	lcl|NZ_NPEC01000008.1_cds_WP_004785484.1_3628	28.346	381	366
WP_004766691.1	lcl|NZ_NPEC01000001.1_cds_WP_100716963.1_1242	31.285	358	366
WP_004766691.1	lcl|NZ_NPEC01000001.1_cds_WP_207763559.1_1253	30.105	382	366
WP_004766691.1	lcl|NZ_NPEC01000001.1_cds_WP_100734244.1_291	28.612	353	366
WP_004766691.1	lcl|NZ_NPEC01000007.1_cds_WP_100719471.1_3441	26.425	193	366
WP_004766642.1	lcl|NZ_NPEC01000001.1_cds_WP_100717004.1_1230	35.854	357	367
WP_004766642.1	lcl|NZ_NPEC01000001.1_cds_WP_207763559.1_1253	31.899	395	367
WP_004766642.1	lcl|NZ_NPEC01000001.1_cds_WP_100716963.1_1242	31.481	378	367
WP_004766642.1	lcl|NZ_NPEC01000001.1_cds_WP_100734244.1_291	29.144	374	367
WP_004766642.1	lcl|NZ_NPEC01000008.1_cds_WP_004785484.1_3628	28.042	378	367
WP_004766642.1	lcl|NZ_NPEC01000007.1_cds_WP_100719471.1_3441	26.050	357	367
WP_004766642.1	lcl|NZ_NPEC01000005.1_cds_WP_100717135.1_2819	30.702	114	367
WP_002740998.1	lcl|NZ_NPEC01000007.1_cds_WP_100718239.1_3495	42.798	243	265
