WP_004753574.1	lcl|NZ_RQHA01000002.1_cds_WP_135576183.1_3291	64.103	78	106
WP_004766657.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	79.355	310	314
WP_004766657.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	23.148	324	314
WP_004766657.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	22.674	172	314
WP_004766657.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	22.543	173	314
WP_004766657.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	24.540	163	314
WP_000884059.1	lcl|NZ_RQHA01000002.1_cds_WP_135576144.1_3271	30.921	152	185
WP_000884059.1	lcl|NZ_RQHA01000001.1_cds_WP_135575519.1_2101	31.176	170	185
WP_000646251.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.619	307	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	31.210	314	329
WP_000646251.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	31.562	320	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	29.618	314	329
WP_000646251.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	29.118	340	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	27.950	322	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	28.754	313	329
WP_000646251.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	26.667	270	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	27.778	252	329
WP_000646251.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	25.633	316	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	26.493	268	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	28.916	249	329
WP_000646251.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	24.351	308	329
WP_000646251.1	lcl|NZ_RQHA01000001.1_cds_WP_135575131.1_1750	25.843	267	329
WP_000646251.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	25.424	177	329
WP_000774262.1	lcl|NZ_RQHA01000001.1_cds_WP_012388903.1_1811	23.372	261	267
WP_000774262.1	lcl|NZ_RQHA01000002.1_cds_WP_135576163.1_3281	25.263	190	267
WP_000774262.1	lcl|NZ_RQHA01000002.1_cds_WP_135576148.1_3274	29.756	205	267
WP_000774262.1	lcl|NZ_RQHA01000004.1_cds_WP_135577319.1_689	28.387	155	267
WP_000774262.1	lcl|NZ_RQHA01000004.1_cds_WP_012387270.1_845	27.011	174	267
WP_000774262.1	lcl|NZ_RQHA01000012.1_cds_WP_135579761.1_2529	27.979	193	267
WP_000602734.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	23.853	327	509
WP_000602734.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	33.898	59	509
WP_000602734.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	23.853	327	509
WP_000602734.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	33.898	59	509
WP_004766696.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.625	320	330
WP_004766696.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	26.199	271	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	29.870	231	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	23.022	278	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	27.437	277	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	25.633	316	330
WP_004766696.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	27.313	227	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	25.581	258	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	24.771	218	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	26.341	205	330
WP_004766696.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	22.742	299	330
WP_004766696.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	28.000	150	330
WP_004766696.1	lcl|NZ_RQHA01000002.1_cds_WP_267899526.1_3253	31.068	103	330
WP_004766691.1	lcl|NZ_RQHA01000002.1_cds_WP_135576106.1_3250	35.465	344	366
WP_004766691.1	lcl|NZ_RQHA01000004.1_cds_WP_135577278.1_653	28.385	384	366
