WP_004753574.1	lcl|NZ_AOVO01000023.1_cds_WP_000340715.1_360	94.186	86	106
WP_004766657.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	96.497	314	314
WP_004766657.1	lcl|NZ_AOVO01000023.1_cds_WP_000093099.1_381	46.988	83	314
WP_004766657.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	25.076	331	314
WP_004766657.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	26.022	269	314
WP_004766657.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.024	291	314
WP_004766657.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	23.118	186	314
WP_262052077.1	lcl|NZ_AOVO01000023.1_cds_WP_000604524.1_362	97.534	365	365
WP_000884059.1	lcl|NZ_AOVO01000023.1_cds_WP_000884059.1_363	100.000	185	185
WP_000884059.1	lcl|NZ_AOVO01000143.1_cds_WP_000351733.1_3350	40.000	140	185
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	99.392	329	329
WP_000646251.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	32.063	315	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	31.045	335	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	31.677	322	329
WP_000646251.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	31.803	305	329
WP_000646251.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	30.183	328	329
WP_000646251.1	lcl|NZ_AOVO01000033.1_cds_WP_000709511.1_699	29.730	333	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	24.415	299	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	28.990	307	329
WP_000646251.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	29.329	283	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000475904.1_426	27.372	274	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	25.705	319	329
WP_000646251.1	lcl|NZ_AOVO01000053.1_cds_WP_001074785.1_1258	29.434	265	329
WP_000646251.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	25.148	338	329
WP_000646251.1	lcl|NZ_AOVO01000023.1_cds_WP_000487322.1_415	27.077	325	329
WP_000774262.1	lcl|NZ_AOVO01000023.1_cds_WP_000774262.1_365	99.625	267	267
WP_000774262.1	lcl|NZ_AOVO01000023.1_cds_WP_000859505.1_414	26.639	244	267
WP_000774262.1	lcl|NZ_AOVO01000023.1_cds_WP_000800438.1_395	25.328	229	267
WP_000774262.1	lcl|NZ_AOVO01000023.1_cds_WP_000842260.1_444	26.316	190	267
WP_000774262.1	lcl|NZ_AOVO01000067.1_cds_WP_000667727.1_1398	31.818	110	267
WP_000774262.1	lcl|NZ_AOVO01000107.1_cds_WP_000805357.1_2397	33.645	107	267
WP_000602734.1	lcl|NZ_AOVO01000023.1_cds_WP_000612797.1_366	97.839	509	509
WP_000602734.1	lcl|NZ_AOVO01000025.1_cds_WP_000291591.1_522	26.911	327	509
WP_000602734.1	lcl|NZ_AOVO01000025.1_cds_WP_000364507.1_523	31.111	90	509
WP_000602734.1	lcl|NZ_AOVO01000023.1_cds_WP_000612797.1_366	97.839	509	509
WP_000602734.1	lcl|NZ_AOVO01000025.1_cds_WP_000291591.1_522	26.911	327	509
WP_000602734.1	lcl|NZ_AOVO01000025.1_cds_WP_000364507.1_523	31.111	90	509
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	99.697	330	330
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	26.692	266	330
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	28.990	307	330
WP_004766696.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	25.735	272	330
WP_004766696.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	26.812	276	330
WP_004766696.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	28.395	243	330
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.724	333	330
WP_004766696.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	28.854	253	330
WP_004766696.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	25.681	257	330
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	26.740	273	330
WP_004766696.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	25.305	328	330
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_001198107.1_368	98.907	366	366
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_000608295.1_369	40.000	365	366
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_000575178.1_437	34.540	359	366
WP_004766691.1	lcl|NZ_AOVO01000141.1_cds_WP_001281953.1_3282	27.704	379	366
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_000346036.1_398	28.090	356	366
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_000582222.1_379	31.389	360	366
WP_004766691.1	lcl|NZ_AOVO01000046.1_cds_WP_000538752.1_1001	29.412	357	366
WP_004766691.1	lcl|NZ_AOVO01000023.1_cds_WP_000947844.1_391	26.667	345	366
WP_004766691.1	lcl|NZ_AOVO01000024.1_cds_WP_001982414.1_508	31.579	190	366
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_000608295.1_369	95.640	367	367
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_001198107.1_368	39.178	365	367
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_000575178.1_437	36.314	369	367
WP_004766642.1	lcl|NZ_AOVO01000046.1_cds_WP_000538752.1_1001	31.016	374	367
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_000582222.1_379	36.000	325	367
WP_004766642.1	lcl|NZ_AOVO01000141.1_cds_WP_001281953.1_3282	30.688	378	367
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_000346036.1_398	24.665	373	367
WP_004766642.1	lcl|NZ_AOVO01000023.1_cds_WP_000947844.1_391	26.124	356	367
WP_004766642.1	lcl|NZ_AOVO01000024.1_cds_WP_001982414.1_508	24.432	352	367
WP_004766692.1	lcl|NZ_AOVO01000023.1_cds_WP_000689743.1_370	91.912	544	544
WP_004766692.1	lcl|NZ_AOVO01000023.1_cds_WP_000689743.1_370	91.912	544	544
WP_002740998.1	lcl|NZ_AOVO01000023.1_cds_WP_000342713.1_371	94.340	265	265
WP_002740998.1	lcl|NZ_AOVO01000028.1_cds_WP_001002663.1_603	46.091	243	265
WP_016761674.1	lcl|NZ_AOVO01000023.1_cds_WP_001246618.1_372	92.903	310	310
WP_016761674.1	lcl|NZ_AOVO01000019.1_cds_WP_000501205.1_220	36.842	304	310
WP_016761674.1	lcl|NZ_AOVO01000112.1_cds_WP_001183723.1_2507	28.938	273	310
WP_016761674.1	lcl|NZ_AOVO01000022.1_cds_WP_000279894.1_335	23.282	262	310
WP_016761674.1	lcl|NZ_AOVO01000023.1_cds_WP_001246618.1_372	92.903	310	310
WP_016761674.1	lcl|NZ_AOVO01000019.1_cds_WP_000501205.1_220	36.842	304	310
WP_016761674.1	lcl|NZ_AOVO01000112.1_cds_WP_001183723.1_2507	28.938	273	310
WP_016761674.1	lcl|NZ_AOVO01000022.1_cds_WP_000279894.1_335	23.282	262	310
WP_000479982.1	lcl|NZ_AOVO01000023.1_cds_WP_000479982.1_373	100.000	264	264
WP_000715956.1	lcl|NZ_AOVO01000023.1_cds_WP_000715958.1_374	98.473	131	131
WP_001088861.1	lcl|NZ_AOVO01000023.1_cds_WP_001088866.1_375	98.611	144	144
WP_001088861.1	lcl|NZ_AOVO01000049.1_cds_WP_002069656.1_1100	42.857	56	144
WP_000517243.1	lcl|NZ_AOVO01000023.1_cds_WP_000517242.1_376	99.548	221	221
WP_000517243.1	lcl|NZ_AOVO01000145.1_cds_WP_001082180.1_3580	28.205	78	221
WP_000517243.1	lcl|NZ_AOVO01000097.1_cds_WP_001069834.1_2177	28.440	109	221
WP_000611591.1	lcl|NZ_AOVO01000023.1_cds_WP_000611594.1_377	99.429	175	175
WP_000611591.1	lcl|NZ_AOVO01000145.1_cds_WP_001206947.1_3587	29.655	145	175
WP_004766685.1	lcl|NZ_AOVO01000023.1_cds_WP_001015422.1_378	98.496	399	406
WP_004766685.1	lcl|NZ_AOVO01000136.1_cds_WP_000402845.1_3205	23.182	220	406
WP_004766685.1	lcl|NZ_AOVO01000097.1_cds_WP_000347681.1_2176	25.000	208	406
WP_004766685.1	lcl|NZ_AOVO01000023.1_cds_WP_000661932.1_411	24.088	137	406
WP_004766685.1	lcl|NZ_AOVO01000145.1_cds_WP_001082180.1_3580	24.074	162	406
WP_000980525.1	lcl|NZ_AOVO01000031.1_cds_WP_000653653.1_654	26.984	252	241
WP_000980525.1	lcl|NZ_AOVO01000145.1_cds_WP_000998676.1_3525	26.471	238	241
WP_000980525.1	lcl|NZ_AOVO01000049.1_cds_WP_000566240.1_1097	32.673	101	241
WP_000980525.1	lcl|NZ_AOVO01000077.1_cds_WP_000043153.1_1659	30.857	175	241
WP_000980525.1	lcl|NZ_AOVO01000049.1_cds_WP_001968389.1_1125	25.847	236	241
WP_000980525.1	lcl|NZ_AOVO01000053.1_cds_WP_000194186.1_1239	25.339	221	241
WP_000481873.1	lcl|NZ_AOVO01000023.1_cds_WP_001106774.1_383	30.790	367	413
WP_002106376.1	lcl|NZ_AOVO01000113.1_cds_WP_000172202.1_2520	34.933	375	596
WP_002106376.1	lcl|NZ_AOVO01000046.1_cds_WP_000667646.1_1026	35.907	259	596
WP_002106376.1	lcl|NZ_AOVO01000023.1_cds_WP_000834715.1_384	29.211	380	596
WP_002106376.1	lcl|NZ_AOVO01000146.1_cds_WP_000828455.1_3640	35.341	249	596
WP_002106376.1	lcl|NZ_AOVO01000091.1_cds_WP_000510777.1_2004	32.083	240	596
WP_002106376.1	lcl|NZ_AOVO01000143.1_cds_WP_000666552.1_3371	29.675	246	596
WP_002106376.1	lcl|NZ_AOVO01000136.1_cds_WP_001161019.1_3156	30.415	217	596
WP_002106376.1	lcl|NZ_AOVO01000131.1_cds_WP_000942282.1_3038	27.556	225	596
WP_002106376.1	lcl|NZ_AOVO01000081.1_cds_WP_001052498.1_1728	24.082	245	596
WP_002106376.1	lcl|NZ_AOVO01000025.1_cds_WP_000047473.1_528	26.126	222	596
