WP_004753574.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	94.186	86	106
WP_004766657.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	96.497	314	314
WP_004766657.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	46.988	83	314
WP_004766657.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	25.076	331	314
WP_004766657.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	26.022	269	314
WP_004766657.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	23.024	291	314
WP_004766657.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	23.118	186	314
WP_262052077.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	97.534	365	365
WP_000884059.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	100.000	185	185
WP_000884059.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	40.000	140	185
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	99.392	329	329
WP_000646251.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	32.063	315	329
WP_000646251.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	31.045	335	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	31.677	322	329
WP_000646251.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	31.803	305	329
WP_000646251.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	30.183	328	329
WP_000646251.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	29.730	333	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	24.415	299	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	28.990	307	329
WP_000646251.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	29.329	283	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	27.372	274	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	25.705	319	329
WP_000646251.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	29.434	265	329
WP_000646251.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	25.148	338	329
WP_000646251.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	27.077	325	329
WP_000774262.1	lcl|NZ_AOVI01000120.1_cds_WP_000774262.1_2881	99.625	267	267
WP_000774262.1	lcl|NZ_AOVI01000120.1_cds_WP_000859505.1_2832	26.639	244	267
WP_000774262.1	lcl|NZ_AOVI01000120.1_cds_WP_002969399.1_2851	24.891	229	267
WP_000774262.1	lcl|NZ_AOVI01000064.1_cds_WP_000842260.1_1413	26.316	190	267
WP_000774262.1	lcl|NZ_AOVI01000123.1_cds_WP_000667727.1_2981	31.818	110	267
WP_000774262.1	lcl|NZ_AOVI01000058.1_cds_WP_000805357.1_1292	33.645	107	267
WP_000602734.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	97.839	509	509
WP_000602734.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	26.911	327	509
WP_000602734.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	31.111	90	509
