WP_004753574.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000340715.1_848	94.186	86	106
WP_004766657.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	96.497	314	314
WP_004766657.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000093099.1_869	46.988	83	314
WP_004766657.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	25.076	331	314
WP_004766657.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	26.022	269	314
WP_004766657.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	23.024	291	314
WP_004766657.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	23.118	186	314
WP_262052077.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000604524.1_850	97.534	365	365
WP_000884059.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000884059.1_851	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCG010000002.1_cds_WP_000351733.1_435	40.000	140	185
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	99.392	329	329
WP_000646251.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	32.063	315	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	31.045	335	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	31.677	322	329
WP_000646251.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001984071.1_2904	31.803	305	329
WP_000646251.1	lcl|NZ_JAGGCG010000009.1_cds_WP_000649925.1_1436	30.183	328	329
WP_000646251.1	lcl|NZ_JAGGCG010000060.1_cds_WP_000709511.1_3678	29.730	333	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000601375.1_905	24.415	299	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001067557.1_855	28.990	307	329
WP_000646251.1	lcl|NZ_JAGGCG010000029.1_cds_WP_000688695.1_2924	29.329	283	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000475904.1_914	27.372	274	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	25.705	319	329
WP_000646251.1	lcl|NZ_JAGGCG010000018.1_cds_WP_001074785.1_2258	29.434	265	329
WP_000646251.1	lcl|NZ_JAGGCG010000020.1_cds_WP_001003555.1_2420	25.148	338	329
WP_000646251.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000487322.1_903	27.077	325	329
WP_000774262.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000774262.1_853	99.625	267	267
WP_000774262.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000859505.1_902	26.639	244	267
WP_000774262.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000800438.1_883	25.328	229	267
WP_000774262.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000842260.1_932	26.316	190	267
WP_000774262.1	lcl|NZ_JAGGCG010000026.1_cds_WP_000667727.1_2795	31.818	110	267
WP_000774262.1	lcl|NZ_JAGGCG010000023.1_cds_WP_000805357.1_2617	33.645	107	267
WP_000602734.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000612797.1_854	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000291591.1_2483	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000364507.1_2482	31.111	90	509
WP_000602734.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000612797.1_854	97.839	509	509
WP_000602734.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000291591.1_2483	26.911	327	509
WP_000602734.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000364507.1_2482	31.111	90	509
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001067557.1_855	99.697	330	330
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	26.692	266	330
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	28.990	307	330
WP_004766696.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001984071.1_2904	25.735	272	330
WP_004766696.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	26.812	276	330
WP_004766696.1	lcl|NZ_JAGGCG010000020.1_cds_WP_001003555.1_2420	28.395	243	330
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	23.724	333	330
WP_004766696.1	lcl|NZ_JAGGCG010000009.1_cds_WP_000649925.1_1436	28.854	253	330
WP_004766696.1	lcl|NZ_JAGGCG010000029.1_cds_WP_000688695.1_2924	25.681	257	330
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000601375.1_905	26.740	273	330
WP_004766696.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	25.305	328	330
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001198107.1_856	98.907	366	366
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000608295.1_857	40.000	365	366
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000575178.1_925	34.540	359	366
WP_004766691.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001281953.1_2938	27.704	379	366
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000346036.1_886	28.090	356	366
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000582222.1_867	31.389	360	366
WP_004766691.1	lcl|NZ_JAGGCG010000004.1_cds_WP_000538752.1_701	29.412	357	366
WP_004766691.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000947844.1_879	26.667	345	366
WP_004766691.1	lcl|NZ_JAGGCG010000014.1_cds_WP_001982414.1_1931	31.579	190	366
WP_004766642.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000608295.1_857	95.640	367	367
