WP_004753574.1	lcl|NZ_NPDP01000034.1_cds_WP_040913380.1_2383	93.023	86	106
WP_004766657.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	90.127	314	314
WP_004766657.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	25.000	324	314
WP_004766657.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	23.592	284	314
WP_004766657.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	23.512	336	314
WP_004766657.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	21.387	173	314
WP_262052077.1	lcl|NZ_NPDP01000008.1_cds_WP_100755119.1_4064	32.353	102	365
WP_000884059.1	lcl|NZ_NPDP01000024.1_cds_WP_010574925.1_1650	38.356	146	185
WP_000646251.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	33.110	299	329
WP_000646251.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	33.333	306	329
WP_000646251.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	29.341	334	329
WP_000646251.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	30.476	315	329
WP_000646251.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	27.083	336	329
WP_000646251.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	28.302	318	329
WP_000646251.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	29.394	330	329
WP_000646251.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	24.194	310	329
WP_000646251.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	24.927	341	329
WP_000646251.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	25.526	333	329
WP_000646251.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	25.316	316	329
WP_000646251.1	lcl|NZ_NPDP01000009.1_cds_WP_100755145.1_4187	26.592	267	329
WP_000646251.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	24.773	331	329
WP_000646251.1	lcl|NZ_NPDP01000054.1_cds_WP_100756722.1_3380	25.969	258	329
WP_000646251.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	26.809	235	329
WP_000646251.1	lcl|NZ_NPDP01000030.1_cds_WP_100755924.1_2144	28.279	244	329
WP_000646251.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	23.868	243	329
WP_000646251.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	25.357	280	329
WP_000774262.1	lcl|NZ_NPDP01000034.1_cds_WP_010575214.1_2364	23.404	235	267
WP_000774262.1	lcl|NZ_NPDP01000067.1_cds_WP_010575195.1_3709	25.481	208	267
WP_000774262.1	lcl|NZ_NPDP01000017.1_cds_WP_100755538.1_983	26.455	189	267
WP_000774262.1	lcl|NZ_NPDP01000022.1_cds_WP_100755724.1_1498	33.636	110	267
WP_000774262.1	lcl|NZ_NPDP01000051.1_cds_WP_207765005.1_3290	26.020	196	267
WP_000774262.1	lcl|NZ_NPDP01000053.1_cds_WP_100756684.1_3341	32.990	97	267
WP_000602734.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	27.744	328	509
WP_000602734.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_000602734.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	27.744	328	509
WP_000602734.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_004766696.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	27.675	271	330
WP_004766696.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	27.509	269	330
WP_004766696.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	27.327	333	330
WP_004766696.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	27.899	276	330
WP_004766696.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	26.154	260	330
WP_004766696.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	31.496	127	330
WP_004766696.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	26.316	285	330
WP_004766696.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	26.160	237	330
WP_004766696.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	26.744	258	330
WP_004766696.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	25.000	260	330
WP_004766696.1	lcl|NZ_NPDP01000034.1_cds_WP_100736413.1_2356	28.082	146	330
WP_004766696.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	25.180	139	330
WP_004766696.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	25.000	328	330
WP_004766691.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	28.042	378	366
WP_004766691.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	31.006	358	366
WP_004766691.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	27.333	300	366
WP_004766691.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	30.811	185	366
WP_004766642.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	33.773	379	367
WP_004766642.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	31.383	376	367
WP_004766642.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	27.410	332	367
WP_004766642.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	24.148	352	367
WP_002740998.1	lcl|NZ_NPDP01000008.1_cds_WP_010575921.1_4034	45.267	243	265
WP_016761674.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	38.487	304	310
WP_016761674.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
WP_016761674.1	lcl|NZ_NPDP01000018.1_cds_WP_010574975.1_1103	25.564	133	310
WP_016761674.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	38.487	304	310
WP_016761674.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
