WP_004753574.1	lcl|NZ_JQPP01000016.1_cds_WP_000340715.1_656	94.186	86	106
WP_004766657.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	96.452	310	314
WP_004766657.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	25.076	331	314
WP_004766657.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	22.662	278	314
WP_004766657.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.368	291	314
WP_004766657.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	22.749	211	314
WP_000884059.1	lcl|NZ_JQPP01000072.1_cds_WP_000351733.1_1882	40.000	140	185
WP_000884059.1	lcl|NZ_JQPP01000016.1_cds_WP_001047905.1_624	33.898	177	185
WP_000646251.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	32.063	315	329
WP_000646251.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	30.530	321	329
WP_000646251.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	31.343	335	329
WP_000646251.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	31.803	305	329
WP_000646251.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	30.183	328	329
WP_000646251.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	29.508	305	329
WP_000646251.1	lcl|NZ_JQPP01000123.1_cds_WP_000709508.1_2724	29.730	333	329
WP_000646251.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	29.329	283	329
WP_000646251.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	26.048	334	329
WP_000646251.1	lcl|NZ_JQPP01000002.1_cds_WP_001074781.1_96	29.699	266	329
WP_000646251.1	lcl|NZ_JQPP01000016.1_cds_WP_000460023.1_603	25.632	277	329
WP_000646251.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	25.150	334	329
WP_000774262.1	lcl|NZ_JQPP01000016.1_cds_WP_000043898.1_606	25.610	246	267
WP_000774262.1	lcl|NZ_JQPP01000016.1_cds_WP_000842260.1_586	26.316	190	267
WP_000774262.1	lcl|NZ_JQPP01000037.1_cds_WP_000667727.1_1159	31.818	110	267
WP_000774262.1	lcl|NZ_JQPP01000099.1_cds_WP_000805357.1_2286	33.645	107	267
WP_000602734.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	26.911	327	509
WP_000602734.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	31.111	90	509
WP_000602734.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	26.911	327	509
WP_000602734.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	31.111	90	509
WP_004766696.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	23.273	275	330
WP_004766696.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	25.735	272	330
WP_004766696.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	26.812	276	330
WP_004766696.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	28.395	243	330
WP_004766696.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.423	333	330
WP_004766696.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	28.854	253	330
WP_004766696.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	25.681	257	330
WP_004766691.1	lcl|NZ_JQPP01000016.1_cds_WP_000575181.1_593	33.983	359	366
WP_004766691.1	lcl|NZ_JQPP01000016.1_cds_WP_000041233.1_645	33.851	322	366
WP_004766691.1	lcl|NZ_JQPP01000167.1_cds_WP_061251957.1_3241	27.704	379	366
