WP_004753574.1	lcl|NZ_JQRW01000164.1_cds_WP_002725873.1_3331	89.535	86	106
WP_004766657.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	92.357	314	314
WP_004766657.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	24.534	322	314
WP_004766657.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	23.592	284	314
WP_004766657.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	20.430	279	314
WP_004766657.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	21.387	173	314
WP_004766657.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	27.094	203	314
WP_000884059.1	lcl|NZ_JQRW01000021.1_cds_WP_002721790.1_574	36.301	146	185
WP_000646251.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	31.657	338	329
WP_000646251.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	30.746	335	329
WP_000646251.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	29.841	315	329
WP_000646251.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	30.435	299	329
WP_000646251.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	31.190	311	329
WP_000646251.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	27.273	341	329
WP_000646251.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	29.712	313	329
WP_000646251.1	lcl|NZ_JQRW01000054.1_cds_WP_002728316.1_1687	28.182	330	329
WP_000646251.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.373	268	329
WP_000646251.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	25.959	339	329
WP_000646251.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	27.309	249	329
WP_000646251.1	lcl|NZ_JQRW01000067.1_cds_WP_002733698.1_2078	26.642	274	329
WP_000646251.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.592	267	329
WP_000646251.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	25.223	337	329
WP_000646251.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	27.309	249	329
WP_000646251.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	31.034	174	329
WP_000774262.1	lcl|NZ_JQRW01000102.1_cds_WP_061298638.1_2699	23.404	235	267
WP_000774262.1	lcl|NZ_JQRW01000067.1_cds_WP_002738295.1_2089	24.701	251	267
WP_000774262.1	lcl|NZ_JQRW01000080.1_cds_WP_002727921.1_2415	26.455	189	267
WP_000774262.1	lcl|NZ_JQRW01000173.1_cds_WP_002729040.1_3346	33.636	110	267
WP_000774262.1	lcl|NZ_JQRW01000024.1_cds_WP_002729513.1_718	26.455	189	267
WP_000774262.1	lcl|NZ_JQRW01000086.1_cds_WP_002766579.1_2510	26.344	186	267
WP_000602734.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	27.103	321	509
WP_000602734.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_000602734.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	27.103	321	509
WP_000602734.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	509
WP_004766696.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	26.740	273	330
WP_004766696.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	25.735	272	330
WP_004766696.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	26.498	317	330
WP_004766696.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	27.425	299	330
WP_004766696.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	28.017	232	330
WP_004766696.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	26.183	317	330
WP_004766696.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	27.193	228	330
WP_004766696.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	24.898	245	330
WP_004766696.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.461	271	330
WP_004766696.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	25.352	142	330
WP_004766696.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	25.153	326	330
WP_004766696.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.337	243	330
WP_004766696.1	lcl|NZ_JQRW01000077.1_cds_WP_002739707.1_2291	25.781	128	330
WP_004766691.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	32.861	353	366
WP_004766691.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	28.042	378	366
WP_004766691.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	32.203	354	366
WP_004766691.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	30.194	361	366
WP_004766691.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	26.316	361	366
WP_004766691.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	30.270	185	366
WP_004766642.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	35.772	369	367
WP_004766642.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	34.121	381	367
WP_004766642.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	33.784	370	367
WP_004766642.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	30.319	376	367
