WP_004753574.1	lcl|NZ_JQOU01000004.1_cds_WP_000340715.1_24	94.186	86	106
WP_004766657.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	96.452	310	314
WP_004766657.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	25.076	331	314
WP_004766657.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	22.662	278	314
WP_004766657.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	23.024	291	314
WP_004766657.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	22.749	211	314
WP_000884059.1	lcl|NZ_JQOU01000030.1_cds_WP_000351733.1_733	40.000	140	185
WP_000884059.1	lcl|NZ_JQOU01000004.1_cds_WP_001047906.1_58	33.898	177	185
WP_000646251.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	32.063	315	329
WP_000646251.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	30.530	321	329
WP_000646251.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	31.045	335	329
WP_000646251.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	31.475	305	329
WP_000646251.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	30.183	328	329
WP_000646251.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	29.180	305	329
WP_000646251.1	lcl|NZ_JQOU01000148.1_cds_WP_000709508.1_2901	29.730	333	329
WP_000646251.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	29.329	283	329
WP_000646251.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	25.680	331	329
WP_000646251.1	lcl|NZ_JQOU01000004.1_cds_WP_002183330.1_84	26.667	240	329
WP_000646251.1	lcl|NZ_JQOU01000031.1_cds_WP_001074779.1_764	29.057	265	329
WP_000646251.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	24.699	332	329
WP_000774262.1	lcl|NZ_JQOU01000004.1_cds_WP_000043899.1_80	25.610	246	267
WP_000774262.1	lcl|NZ_JQOU01000004.1_cds_WP_000842260.1_103	26.316	190	267
WP_000774262.1	lcl|NZ_JQOU01000027.1_cds_WP_000667727.1_635	31.818	110	267
WP_000774262.1	lcl|NZ_JQOU01000055.1_cds_WP_000805357.1_1312	33.645	107	267
WP_000602734.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	26.911	327	509
WP_000602734.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	31.111	90	509
WP_000602734.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	26.911	327	509
WP_000602734.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	31.111	90	509
WP_004766696.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	23.273	275	330
WP_004766696.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	26.103	272	330
