WP_004753574.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594790.1_122	64.865	74	106
WP_004766657.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	82.581	310	314
WP_004766657.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	23.765	324	314
WP_004766657.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	22.615	283	314
WP_004766657.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	26.203	187	314
WP_004766657.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	22.543	173	314
WP_004766657.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	21.262	301	314
WP_000884059.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594725.1_155	31.606	193	185
WP_000884059.1	lcl|NZ_RQFQ01000004.1_cds_WP_135591902.1_567	31.783	129	185
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	31.894	301	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	30.820	305	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	30.255	314	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	31.803	305	329
WP_000646251.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	29.326	341	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	27.492	331	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725525.1_1941	27.950	322	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639720.1_2298	28.981	314	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	28.302	318	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639597.1_1991	27.490	251	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638514.1_168	22.097	267	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638512.1_165	34.194	155	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594683.1_179	26.154	260	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639589.1_1983	24.164	269	329
WP_000646251.1	lcl|NZ_RQFQ01000001.1_cds_WP_208730464.1_3246	24.595	309	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639750.1_2377	28.514	249	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638583.1_212	24.364	275	329
WP_000646251.1	lcl|NZ_RQFQ01000004.1_cds_WP_100720563.1_2669	26.257	179	329
WP_000774262.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594689.1_176	27.350	234	267
WP_000774262.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594704.1_167	27.885	208	267
WP_000774262.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638601.1_273	23.755	261	267
WP_000774262.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639544.1_1874	27.219	169	267
WP_000774262.1	lcl|NZ_RQFQ01000004.1_cds_WP_135604079.1_196	25.888	197	267
WP_000774262.1	lcl|NZ_RQFQ01000001.1_cds_WP_135637818.1_3258	28.866	194	267
WP_000602734.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638873.1_545	25.378	331	509
WP_000602734.1	lcl|NZ_RQFQ01000004.1_cds_WP_100717065.1_544	32.759	58	509
WP_000602734.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638873.1_545	25.378	331	509
WP_000602734.1	lcl|NZ_RQFQ01000004.1_cds_WP_100717065.1_544	32.759	58	509
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	24.101	278	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639597.1_1991	27.925	265	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	24.074	270	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	27.899	276	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639720.1_2298	25.786	318	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	24.458	323	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	23.485	264	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639589.1_1983	22.780	259	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639750.1_2377	25.118	211	330
WP_004766696.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	22.742	299	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_100720563.1_2669	26.033	242	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638514.1_168	25.758	132	330
WP_004766696.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	24.118	340	330
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_100716152.1_2054	29.948	384	366
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638486.1_149	30.337	356	366
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594781.1_126	30.362	359	366
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594763.1_135	31.006	358	366
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718929.1_1114	28.612	353	366
WP_004766691.1	lcl|NZ_RQFQ01000004.1_cds_WP_100715612.1_1451	23.958	288	366
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594781.1_126	36.571	350	367
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594763.1_135	31.161	353	367
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718929.1_1114	28.912	377	367
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_100716152.1_2054	28.836	378	367
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638486.1_149	23.873	377	367
WP_004766642.1	lcl|NZ_RQFQ01000004.1_cds_WP_100715612.1_1451	26.891	357	367
WP_004766642.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640153.1_2985	33.019	106	367
WP_002740998.1	lcl|NZ_RQFQ01000004.1_cds_WP_100715657.1_1505	42.798	243	265
WP_016761674.1	lcl|NZ_RQFQ01000004.1_cds_WP_135603758.1_2574	36.452	310	310
WP_016761674.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640120.1_2913	29.487	312	310
WP_016761674.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718541.1_630	22.053	263	310
WP_016761674.1	lcl|NZ_RQFQ01000004.1_cds_WP_135603758.1_2574	36.452	310	310
WP_016761674.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640120.1_2913	29.487	312	310
WP_016761674.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718541.1_630	22.053	263	310
WP_001088861.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640134.1_2938	34.862	109	144
WP_000517243.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638942.1_648	30.328	122	221
WP_000517243.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594060.1_1553	27.381	84	221
WP_000611591.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639650.1_2116	29.452	146	175
WP_004766685.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639074.1_927	22.026	227	406
WP_000980525.1	lcl|NZ_RQFQ01000004.1_cds_WP_100726665.1_644	25.101	247	241
WP_000980525.1	lcl|NZ_RQFQ01000001.1_cds_WP_135637979.1_3440	27.004	237	241
WP_000980525.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639631.1_2075	28.333	120	241
WP_000980525.1	lcl|NZ_RQFQ01000005.1_cds_WP_012389530.1_2932	29.204	113	241
WP_000980525.1	lcl|NZ_RQFQ01000004.1_cds_WP_004786786.1_2046	31.148	122	241
WP_000980525.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717658.1_2867	24.800	250	241
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_167881020.1_125	34.225	561	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639619.1_2037	32.970	367	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639265.1_1306	33.016	315	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725406.1_1759	34.538	249	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639642.1_2098	31.190	311	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639487.1_1757	33.921	227	596
WP_002106376.1	lcl|NZ_RQFQ01000002.1_cds_WP_135638075.1_3010	28.295	258	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639104.1_985	29.767	215	596
WP_002106376.1	lcl|NZ_RQFQ01000009.1_cds_WP_100726786.1_3522	28.070	228	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640101.1_2862	27.155	232	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100717123.1_539	25.217	230	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639981.1_1784	29.817	218	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100728022.1_325	28.378	222	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100718973.1_2953	28.708	209	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638964.1_690	27.679	224	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100721480.1_1849	26.484	219	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100727859.1_290	25.676	222	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639822.1_2514	29.646	226	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100727059.1_2784	23.600	250	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100727059.1_2784	26.452	155	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638593.1_264	26.840	231	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100718965.1_2945	29.224	219	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100726442.1_1434	27.511	229	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100726442.1_1434	25.134	187	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638891.1_566	25.214	234	596
WP_002106376.1	lcl|NZ_RQFQ01000002.1_cds_WP_135603492.1_3154	25.359	209	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639927.1_266	23.005	213	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639502.1_1785	24.793	242	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639026.1_828	22.927	205	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717642.1_2850	23.858	197	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717642.1_2850	27.037	270	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100716385.1_1225	22.957	257	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718385.1_1392	24.434	221	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_167881020.1_125	34.225	561	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639619.1_2037	32.970	367	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639265.1_1306	33.016	315	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725406.1_1759	34.538	249	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639642.1_2098	31.190	311	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639487.1_1757	33.921	227	596
WP_002106376.1	lcl|NZ_RQFQ01000002.1_cds_WP_135638075.1_3010	28.295	258	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639104.1_985	29.767	215	596
WP_002106376.1	lcl|NZ_RQFQ01000009.1_cds_WP_100726786.1_3522	28.070	228	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_135640101.1_2862	27.155	232	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100717123.1_539	25.217	230	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639981.1_1784	29.817	218	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100728022.1_325	28.378	222	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100718973.1_2953	28.708	209	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638964.1_690	27.679	224	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100721480.1_1849	26.484	219	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100727859.1_290	25.676	222	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639822.1_2514	29.646	226	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100727059.1_2784	23.600	250	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100727059.1_2784	26.452	155	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638593.1_264	26.840	231	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100718965.1_2945	29.224	219	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100726442.1_1434	27.511	229	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100726442.1_1434	25.134	187	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638891.1_566	25.214	234	596
WP_002106376.1	lcl|NZ_RQFQ01000002.1_cds_WP_135603492.1_3154	25.359	209	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639927.1_266	23.005	213	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639502.1_1785	24.793	242	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639026.1_828	22.927	205	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717642.1_2850	23.858	197	596
WP_002106376.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717642.1_2850	27.037	270	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100716385.1_1225	22.957	257	596
WP_002106376.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718385.1_1392	24.434	221	596
WP_000378097.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638556.1_197	30.942	223	296
WP_000378097.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638526.1_178	23.129	294	296
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594781.1_126	68.974	390	392
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_100716152.1_2054	36.923	390	392
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594763.1_135	30.337	356	392
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638486.1_149	25.789	380	392
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_100715612.1_1451	24.802	379	392
WP_004766731.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718929.1_1114	25.856	263	392
WP_000643164.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638462.1_127	39.446	289	300
WP_002068380.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639256.1_1279	30.453	243	331
WP_002068380.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594737.1_148	28.137	263	331
WP_002068380.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638469.1_131	23.868	243	331
WP_000440092.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594767.1_133	29.832	238	250
WP_000440092.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638463.1_128	27.488	211	250
WP_000440092.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639566.1_1922	25.833	240	250
WP_002072235.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638463.1_128	29.493	434	442
WP_002072235.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639112.1_999	25.595	336	442
WP_002072235.1	lcl|NZ_RQFQ01000004.1_cds_WP_100718369.1_1406	27.429	350	442
WP_002072235.1	lcl|NZ_RQFQ01000005.1_cds_WP_100717650.1_2859	25.826	333	442
WP_002072235.1	lcl|NZ_RQFQ01000002.1_cds_WP_135638123.1_3052	22.308	260	442
WP_000684878.1	lcl|NZ_RQFQ01000001.1_cds_WP_135637994.1_3462	28.571	259	261
