WP_004753574.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462903.1_2122	93.023	86	106
WP_004766657.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	91.290	310	314
WP_004766657.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	24.691	324	314
WP_004766657.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	22.662	278	314
WP_004766657.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	25.000	332	314
WP_004766657.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	24.551	167	314
WP_004766657.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	23.239	284	314
WP_004766657.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	21.387	173	314
WP_000884059.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460143.1_310	35.616	146	185
WP_000884059.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918475.1_2160	35.028	177	185
WP_000646251.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	31.776	321	329
WP_000646251.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	31.343	335	329
WP_000646251.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	32.797	311	329
WP_000646251.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	29.524	315	329
WP_000646251.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	30.164	305	329
WP_000646251.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	27.083	336	329
WP_000646251.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	28.882	322	329
WP_000646251.1	lcl|NZ_JASEXE010000013.1_cds_WP_004467290.1_1761	28.571	322	329
WP_000646251.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	24.928	345	329
WP_000646251.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	26.296	270	329
WP_000646251.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	27.099	262	329
WP_000646251.1	lcl|NZ_JASEXE010000018.1_cds_WP_004465101.1_2181	25.993	277	329
WP_000646251.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	24.773	331	329
WP_000646251.1	lcl|NZ_JASEXE010000017.1_cds_WP_004472818.1_2108	27.273	286	329
WP_000774262.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475169.1_2178	26.016	246	267
WP_000774262.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477560.1_2531	30.808	198	267
WP_000774262.1	lcl|NZ_JASEXE010000022.1_cds_WP_004475142.1_2455	26.316	190	267
WP_000774262.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477855.1_2564	26.943	193	267
WP_000774262.1	lcl|NZ_JASEXE010000013.1_cds_WP_016754360.1_1793	27.957	186	267
WP_000602734.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_000602734.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	27.385	325	509
WP_000602734.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_004766696.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	26.007	273	330
WP_004766696.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	23.636	275	330
WP_004766696.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	27.899	276	330
WP_004766696.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	25.749	334	330
WP_004766696.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	25.514	243	330
WP_004766696.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	26.154	260	330
WP_004766696.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	28.458	253	330
WP_004766696.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	24.460	139	330
WP_004766696.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	24.620	329	330
WP_004766696.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	28.462	130	330
WP_004766691.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	32.861	353	366
WP_004766691.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	34.472	322	366
WP_004766691.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	28.457	376	366
WP_004766691.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	30.513	390	366
WP_004766691.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	30.362	359	366
WP_004766691.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	37.864	206	366
WP_004766691.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	30.645	186	366
WP_004766642.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	35.714	350	367
WP_004766642.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	33.245	379	367
WP_004766642.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	31.183	372	367
WP_004766642.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	30.079	379	367
WP_004766642.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	33.564	289	367
WP_004766642.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	27.966	354	367
WP_004766642.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	25.852	352	367
WP_004766642.1	lcl|NZ_JASEXE010000002.1_cds_WP_032924150.1_345	34.831	89	367
WP_002740998.1	lcl|NZ_JASEXE010000060.1_cds_WP_046944142.1_3465	45.679	243	265
WP_016761674.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	38.305	295	310
WP_016761674.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	24.434	221	310
WP_016761674.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	38.305	295	310
WP_016761674.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	26.623	308	310
WP_016761674.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	24.434	221	310
WP_001088861.1	lcl|NZ_JASEXE010000022.1_cds_WP_004462309.1_2422	41.270	63	144
WP_000517243.1	lcl|NZ_JASEXE010000025.1_cds_WP_004472978.1_2599	30.769	104	221
WP_000517243.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963583.1_211	25.641	78	221
WP_000611591.1	lcl|NZ_JASEXE010000001.1_cds_WP_004471088.1_205	26.531	147	175
WP_004766685.1	lcl|NZ_JASEXE010000023.1_cds_WP_004475523.1_2487	23.318	223	406
WP_004766685.1	lcl|NZ_JASEXE010000025.1_cds_WP_282964057.1_2598	25.683	183	406
WP_000980525.1	lcl|NZ_JASEXE010000018.1_cds_WP_004465314.1_2149	39.216	102	241
WP_000980525.1	lcl|NZ_JASEXE010000023.1_cds_WP_004462302.1_2472	32.673	101	241
WP_000980525.1	lcl|NZ_JASEXE010000037.1_cds_WP_004468127.1_3129	25.490	255	241
WP_000980525.1	lcl|NZ_JASEXE010000014.1_cds_WP_046692820.1_1887	33.333	93	241
WP_000980525.1	lcl|NZ_JASEXE010000015.1_cds_WP_004457569.1_1933	29.775	178	241
WP_000980525.1	lcl|NZ_JASEXE010000007.1_cds_WP_026053765.1_1327	31.757	148	241
WP_000206940.1	lcl|NZ_JASEXE010000029.1_cds_QMM35_RS14140_2890	94.231	208	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	66.265	166	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	94.643	56	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	68.519	54	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	82.857	35	349
WP_000206940.1	lcl|NZ_JASEXE010000089.1_cds_QMM35_RS17900_3578	77.679	112	349
WP_000206940.1	lcl|NZ_JASEXE010000089.1_cds_QMM35_RS17900_3578	78.351	97	349
WP_000206940.1	lcl|NZ_JASEXE010000005.1_cds_WP_004459848.1_875	69.355	62	349
WP_000206940.1	lcl|NZ_JASEXE010000029.1_cds_QMM35_RS14140_2890	94.231	208	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	66.265	166	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	94.643	56	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	68.519	54	349
WP_000206940.1	lcl|NZ_JASEXE010000004.1_cds_QMM35_RS03685_732	82.857	35	349
WP_000206940.1	lcl|NZ_JASEXE010000089.1_cds_QMM35_RS17900_3578	77.679	112	349
WP_000206940.1	lcl|NZ_JASEXE010000089.1_cds_QMM35_RS17900_3578	78.351	97	349
WP_000206940.1	lcl|NZ_JASEXE010000005.1_cds_WP_004459848.1_875	69.355	62	349
WP_002106376.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	33.684	380	596
WP_002106376.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	34.884	258	596
WP_002106376.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	35.484	248	596
WP_002106376.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	27.826	230	596
WP_002106376.1	lcl|NZ_JASEXE010000004.1_cds_WP_004461439.1_763	32.189	233	596
WP_002106376.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464005.1_542	33.019	212	596
WP_002106376.1	lcl|NZ_JASEXE010000002.1_cds_WP_004473583.1_330	28.926	242	596
WP_002106376.1	lcl|NZ_JASEXE010000046.1_cds_WP_004473839.1_3285	25.620	242	596
WP_002106376.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464119.1_635	30.189	212	596
WP_002106376.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460645.1_1053	26.050	238	596
WP_002106376.1	lcl|NZ_JASEXE010000015.1_cds_WP_004480113.1_1951	28.054	221	596
WP_002106376.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	27.854	219	596
WP_002106376.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	25.161	155	596
WP_002106376.1	lcl|NZ_JASEXE010000004.1_cds_WP_004466161.1_807	27.354	223	596
WP_002106376.1	lcl|NZ_JASEXE010000057.1_cds_WP_004466497.1_2635	26.761	213	596
WP_002106376.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963591.1_168	26.939	245	596
WP_002106376.1	lcl|NZ_JASEXE010000005.1_cds_WP_004459763.1_944	28.761	226	596
WP_002106376.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	28.440	218	596
WP_002106376.1	lcl|NZ_JASEXE010000032.1_cds_WP_004494631.1_2958	29.703	202	596
WP_002106376.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460086.1_277	24.885	217	596
WP_002106376.1	lcl|NZ_JASEXE010000017.1_cds_WP_004459333.1_2115	26.126	222	596
WP_002106376.1	lcl|NZ_JASEXE010000027.1_cds_WP_004474610.1_2789	22.925	253	596
WP_002106376.1	lcl|NZ_JASEXE010000001.1_cds_WP_046951137.1_167	24.255	235	596
WP_002106376.1	lcl|NZ_JASEXE010000004.1_cds_WP_004474915.1_687	21.030	233	596
WP_002106376.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460145.1_311	25.000	224	596
WP_002106376.1	lcl|NZ_JASEXE010000001.1_cds_WP_061205227.1_3	23.423	222	596
WP_002106376.1	lcl|NZ_JASEXE010000001.1_cds_WP_061205227.1_3	21.951	246	596
WP_002106376.1	lcl|NZ_JASEXE010000030.1_cds_WP_004474842.1_2656	31.183	93	596
WP_002106376.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	33.684	380	596
WP_002106376.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	34.884	258	596
WP_002106376.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	35.484	248	596
WP_002106376.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	27.826	230	596
WP_002106376.1	lcl|NZ_JASEXE010000004.1_cds_WP_004461439.1_763	32.189	233	596
WP_002106376.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464005.1_542	33.019	212	596
WP_002106376.1	lcl|NZ_JASEXE010000002.1_cds_WP_004473583.1_330	28.926	242	596
WP_002106376.1	lcl|NZ_JASEXE010000046.1_cds_WP_004473839.1_3285	25.620	242	596
WP_002106376.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464119.1_635	30.189	212	596
WP_002106376.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460645.1_1053	26.050	238	596
WP_002106376.1	lcl|NZ_JASEXE010000015.1_cds_WP_004480113.1_1951	28.054	221	596
WP_002106376.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	27.854	219	596
WP_002106376.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	25.161	155	596
WP_002106376.1	lcl|NZ_JASEXE010000004.1_cds_WP_004466161.1_807	27.354	223	596
WP_002106376.1	lcl|NZ_JASEXE010000057.1_cds_WP_004466497.1_2635	26.761	213	596
