WP_004753574.1	lcl|NZ_AFLQ01000047.1_cds_WP_000340713.1_3445	98.837	86	106
WP_004766657.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	96.474	312	314
WP_004766657.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	24.759	311	314
WP_004766657.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	25.076	331	314
WP_004766657.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	23.368	291	314
WP_004766657.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	20.652	276	314
WP_000884059.1	lcl|NZ_AFLQ01000162.1_cds_WP_000351733.1_1446	40.000	140	185
WP_000646251.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	31.304	345	329
WP_000646251.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	32.063	315	329
WP_000646251.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	31.343	335	329
WP_000646251.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	31.457	302	329
WP_000646251.1	lcl|NZ_AFLQ01000074.1_cds_WP_001984071.1_2820	31.803	305	329
WP_000646251.1	lcl|NZ_AFLQ01000136.1_cds_WP_000649923.1_2017	30.183	328	329
WP_000646251.1	lcl|NZ_AFLQ01000326.1_cds_WP_000709511.1_21	29.730	333	329
WP_000646251.1	lcl|NZ_AFLQ01000074.1_cds_WP_000688695.1_2800	29.329	283	329
WP_000646251.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	26.394	269	329
WP_000646251.1	lcl|NZ_AFLQ01000047.1_cds_WP_000377753.1_3398	25.141	354	329
WP_000646251.1	lcl|NZ_AFLQ01000088.1_cds_WP_001074783.1_2612	28.679	265	329
WP_000646251.1	lcl|NZ_AFLQ01000149.1_cds_WP_001003558.1_1655	25.150	334	329
WP_000646251.1	lcl|NZ_AFLQ01000047.1_cds_WP_000048849.1_3421	25.306	245	329
WP_000774262.1	lcl|NZ_AFLQ01000047.1_cds_WP_000432840.1_3426	30.252	238	267
WP_000774262.1	lcl|NZ_AFLQ01000308.1_cds_WP_000842260.1_263	26.316	190	267
WP_000774262.1	lcl|NZ_AFLQ01000047.1_cds_WP_000869621.1_3399	22.358	246	267
WP_000774262.1	lcl|NZ_AFLQ01000170.1_cds_WP_000667727.1_1295	31.818	110	267
WP_000774262.1	lcl|NZ_AFLQ01000095.1_cds_WP_000805359.1_2367	34.579	107	267
WP_000602734.1	lcl|NZ_AFLQ01000145.1_cds_WP_000291586.1_1757	26.911	327	509
WP_000602734.1	lcl|NZ_AFLQ01000145.1_cds_WP_000364507.1_1756	31.111	90	509
WP_000602734.1	lcl|NZ_AFLQ01000145.1_cds_WP_000291586.1_1757	26.911	327	509
WP_000602734.1	lcl|NZ_AFLQ01000145.1_cds_WP_000364507.1_1756	31.111	90	509
WP_004766696.1	lcl|NZ_AFLQ01000074.1_cds_WP_001984071.1_2820	25.735	272	330
WP_004766696.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	24.164	269	330
WP_004766696.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	26.812	276	330
WP_004766696.1	lcl|NZ_AFLQ01000149.1_cds_WP_001003558.1_1655	28.395	243	330
WP_004766696.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	24.024	333	330
WP_004766696.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	25.000	256	330
WP_004766696.1	lcl|NZ_AFLQ01000047.1_cds_WP_000048849.1_3421	30.469	128	330
WP_004766696.1	lcl|NZ_AFLQ01000136.1_cds_WP_000649923.1_2017	28.854	253	330
WP_004766696.1	lcl|NZ_AFLQ01000074.1_cds_WP_000688695.1_2800	25.681	257	330
WP_004766696.1	lcl|NZ_AFLQ01000047.1_cds_WP_000697617.1_3396	25.984	254	330
WP_004766696.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	24.771	327	330
WP_004766691.1	lcl|NZ_AFLQ01000308.1_cds_WP_000575187.1_256	34.957	349	366
WP_004766691.1	lcl|NZ_AFLQ01000047.1_cds_WP_000738263.1_3417	32.637	383	366
WP_004766691.1	lcl|NZ_AFLQ01000270.1_cds_WP_001281957.1_354	27.177	379	366
WP_004766691.1	lcl|NZ_AFLQ01000047.1_cds_WP_001154829.1_3418	27.485	342	366
WP_004766691.1	lcl|NZ_AFLQ01000165.1_cds_WP_000538758.1_1371	29.412	357	366
WP_004766691.1	lcl|NZ_AFLQ01000047.1_cds_WP_001054317.1_3430	28.213	319	366
WP_004766691.1	lcl|NZ_AFLQ01000078.1_cds_WP_001982414.1_2761	31.579	190	366
WP_004766642.1	lcl|NZ_AFLQ01000308.1_cds_WP_000575187.1_256	35.989	364	367
WP_004766642.1	lcl|NZ_AFLQ01000165.1_cds_WP_000538758.1_1371	31.016	374	367
WP_004766642.1	lcl|NZ_AFLQ01000047.1_cds_WP_000738263.1_3417	32.687	361	367
WP_004766642.1	lcl|NZ_AFLQ01000047.1_cds_WP_001154829.1_3418	32.733	333	367
WP_004766642.1	lcl|NZ_AFLQ01000270.1_cds_WP_001281957.1_354	30.423	378	367
WP_004766642.1	lcl|NZ_AFLQ01000047.1_cds_WP_001054317.1_3430	27.164	335	367
WP_004766642.1	lcl|NZ_AFLQ01000078.1_cds_WP_001982414.1_2761	24.432	352	367
WP_002740998.1	lcl|NZ_AFLQ01000046.1_cds_WP_001002663.1_3463	46.091	243	265
WP_016761674.1	lcl|NZ_AFLQ01000193.1_cds_WP_000501205.1_945	36.842	304	310
WP_016761674.1	lcl|NZ_AFLQ01000110.1_cds_WP_001183723.1_2105	28.938	273	310
WP_016761674.1	lcl|NZ_AFLQ01000071.1_cds_WP_000279894.1_2856	23.282	262	310
WP_016761674.1	lcl|NZ_AFLQ01000193.1_cds_WP_000501205.1_945	36.842	304	310
WP_016761674.1	lcl|NZ_AFLQ01000110.1_cds_WP_001183723.1_2105	28.938	273	310
WP_016761674.1	lcl|NZ_AFLQ01000071.1_cds_WP_000279894.1_2856	23.282	262	310
WP_001088861.1	lcl|NZ_AFLQ01000175.1_cds_WP_002069656.1_1203	42.857	56	144
WP_001088861.1	lcl|NZ_AFLQ01000004.1_cds_WP_000739277.1_3917	43.137	51	144
WP_000517243.1	lcl|NZ_AFLQ01000051.1_cds_WP_001082178.1_3331	28.205	78	221
WP_000517243.1	lcl|NZ_AFLQ01000319.1_cds_WP_001069832.1_81	28.440	109	221
WP_000611591.1	lcl|NZ_AFLQ01000098.1_cds_WP_025176604.1_2270	29.655	145	175
WP_004766685.1	lcl|NZ_AFLQ01000047.1_cds_WP_000445586.1_3401	29.798	396	406
WP_004766685.1	lcl|NZ_AFLQ01000167.1_cds_WP_000402846.1_1326	23.182	220	406
WP_004766685.1	lcl|NZ_AFLQ01000319.1_cds_WP_000347683.1_80	25.000	208	406
WP_004766685.1	lcl|NZ_AFLQ01000051.1_cds_WP_001082178.1_3331	24.074	162	406
WP_000980525.1	lcl|NZ_AFLQ01000151.1_cds_WP_000653653.1_1605	26.984	252	241
WP_000980525.1	lcl|NZ_AFLQ01000314.1_cds_WP_000998674.1_134	26.050	238	241
WP_000980525.1	lcl|NZ_AFLQ01000175.1_cds_WP_000566240.1_1200	32.673	101	241
WP_000980525.1	lcl|NZ_AFLQ01000058.1_cds_WP_000043153.1_3114	30.857	175	241
WP_000980525.1	lcl|NZ_AFLQ01000175.1_cds_WP_001968389.1_1229	25.847	236	241
WP_000980525.1	lcl|NZ_AFLQ01000088.1_cds_WP_000194184.1_2593	25.339	221	241
WP_000206940.1	lcl|NZ_AFLQ01000108.1_cds_LEP2GSC192_RS1000000124145_2142	98.431	255	349
WP_000206940.1	lcl|NZ_AFLQ01000108.1_cds_LEP2GSC192_RS1000000124145_2142	97.115	104	349
WP_000206940.1	lcl|NZ_AFLQ01000093.1_cds_LEP2GSC192_RS0108665_2438	89.437	142	349
WP_000206940.1	lcl|NZ_AFLQ01000108.1_cds_LEP2GSC192_RS1000000124145_2142	98.431	255	349
WP_000206940.1	lcl|NZ_AFLQ01000108.1_cds_LEP2GSC192_RS1000000124145_2142	97.115	104	349
WP_000206940.1	lcl|NZ_AFLQ01000093.1_cds_LEP2GSC192_RS0108665_2438	89.437	142	349
