WP_004753574.1	lcl|NZ_AOWB01000127.1_cds_WP_000340715.1_3619	94.186	86	106
WP_004766657.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	96.497	314	314
WP_004766657.1	lcl|NZ_AOWB01000127.1_cds_WP_000093099.1_3640	46.988	83	314
WP_004766657.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	25.076	331	314
WP_004766657.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	26.022	269	314
WP_004766657.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	23.024	291	314
WP_004766657.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	23.118	186	314
WP_262052077.1	lcl|NZ_AOWB01000127.1_cds_WP_000604524.1_3621	97.534	365	365
WP_000884059.1	lcl|NZ_AOWB01000127.1_cds_WP_000884059.1_3622	100.000	185	185
WP_000884059.1	lcl|NZ_AOWB01000025.1_cds_WP_000351733.1_495	40.000	140	185
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	99.088	329	329
WP_000646251.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	32.063	315	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	31.045	335	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	31.677	322	329
WP_000646251.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	31.803	305	329
WP_000646251.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	30.183	328	329
WP_000646251.1	lcl|NZ_AOWB01000007.1_cds_WP_000709511.1_12	29.730	333	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	24.415	299	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	28.990	307	329
WP_000646251.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	29.329	283	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000475904.1_3685	27.372	274	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	25.705	319	329
WP_000646251.1	lcl|NZ_AOWB01000123.1_cds_WP_001074785.1_3374	29.434	265	329
WP_000646251.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	25.148	338	329
WP_000646251.1	lcl|NZ_AOWB01000127.1_cds_WP_000487322.1_3674	27.077	325	329
WP_000774262.1	lcl|NZ_AOWB01000127.1_cds_WP_000774262.1_3624	99.625	267	267
WP_000774262.1	lcl|NZ_AOWB01000127.1_cds_WP_000859505.1_3673	26.639	244	267
WP_000774262.1	lcl|NZ_AOWB01000127.1_cds_WP_000800438.1_3654	25.328	229	267
WP_000774262.1	lcl|NZ_AOWB01000127.1_cds_WP_000842260.1_3703	26.316	190	267
WP_000774262.1	lcl|NZ_AOWB01000091.1_cds_WP_000667727.1_2116	31.818	110	267
WP_000774262.1	lcl|NZ_AOWB01000098.1_cds_WP_000805357.1_2380	33.645	107	267
WP_000602734.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	97.839	509	509
WP_000602734.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	26.911	327	509
WP_000602734.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	509
WP_000602734.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	97.839	509	509
WP_000602734.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	26.911	327	509
WP_000602734.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	509
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	99.697	330	330
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	26.692	266	330
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	28.990	307	330
WP_004766696.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	25.735	272	330
WP_004766696.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	26.812	276	330
WP_004766696.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	28.395	243	330
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	23.724	333	330
WP_004766696.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	28.854	253	330
WP_004766696.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	25.681	257	330
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	26.740	273	330
WP_004766696.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	25.305	328	330
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_001198107.1_3627	98.907	366	366
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_000608295.1_3628	40.000	365	366
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_000575178.1_3696	34.540	359	366
WP_004766691.1	lcl|NZ_AOWB01000051.1_cds_WP_001281953.1_1072	27.704	379	366
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_000346036.1_3657	28.090	356	366
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_000582222.1_3638	31.389	360	366
WP_004766691.1	lcl|NZ_AOWB01000115.1_cds_WP_000538752.1_2887	29.412	357	366
WP_004766691.1	lcl|NZ_AOWB01000127.1_cds_WP_000947844.1_3650	26.667	345	366
WP_004766691.1	lcl|NZ_AOWB01000046.1_cds_WP_001982414.1_1011	31.579	190	366
WP_004766642.1	lcl|NZ_AOWB01000127.1_cds_WP_000608295.1_3628	95.640	367	367
WP_004766642.1	lcl|NZ_AOWB01000127.1_cds_WP_001198107.1_3627	39.178	365	367
WP_004766642.1	lcl|NZ_AOWB01000127.1_cds_WP_000575178.1_3696	36.314	369	367
WP_004766642.1	lcl|NZ_AOWB01000115.1_cds_WP_000538752.1_2887	31.016	374	367
WP_004766642.1	lcl|NZ_AOWB01000127.1_cds_WP_000582222.1_3638	36.000	325	367
WP_004766642.1	lcl|NZ_AOWB01000051.1_cds_WP_001281953.1_1072	30.688	378	367
