WP_004753574.1	lcl|NZ_JADDVM010000007.1_cds_WP_002725873.1_3172	89.535	86	106
WP_004766657.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	92.357	314	314
WP_004766657.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	24.534	322	314
WP_004766657.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	25.651	269	314
WP_004766657.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	23.592	284	314
WP_004766657.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	21.387	173	314
WP_004766657.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	27.094	203	314
WP_262052077.1	lcl|NZ_JADDVM010000007.1_cds_WP_026054882.1_3170	85.753	365	365
WP_000884059.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733646.1_3169	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721790.1_1926	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	31.190	311	329
WP_000646251.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733638.1_3131	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728316.1_3197	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733546.1_3102	25.373	268	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740721.1_3165	28.990	307	329
WP_000646251.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	25.959	339	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002744551.1_3137	28.889	270	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	27.309	249	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733698.1_3094	26.642	274	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	23.659	317	329
WP_000646251.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	26.592	267	329
WP_000646251.1	lcl|NZ_JADDVM010000005.1_cds_WP_002721725.1_2647	25.223	337	329
WP_000646251.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739935.1_2734	27.711	249	329
WP_000646251.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733757.1_3104	31.034	174	329
WP_000774262.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733627.1_3167	92.884	267	267
WP_000774262.1	lcl|NZ_JADDVM010000007.1_cds_WP_002738295.1_3105	24.701	251	267
WP_000774262.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740926.1_3126	25.541	231	267
WP_000774262.1	lcl|NZ_JADDVM010000007.1_cds_WP_002727921.1_3076	26.455	189	267
WP_000774262.1	lcl|NZ_JADDVM010000024.1_cds_WP_002729040.1_1175	33.636	110	267
WP_000774262.1	lcl|NZ_JADDVM010000014.1_cds_WP_002729513.1_441	26.455	189	267
WP_000774262.1	lcl|NZ_JADDVM010000002.1_cds_WP_002766579.1_1462	26.344	186	267
WP_000602734.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740779.1_3166	96.660	509	509
WP_000602734.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728536.1_2953	27.103	321	509
WP_000602734.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728534.1_2954	31.111	90	509
WP_000602734.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740779.1_3166	96.660	509	509
WP_000602734.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728536.1_2953	27.103	321	509
WP_000602734.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728534.1_2954	31.111	90	509
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740721.1_3165	94.848	330	330
WP_004766696.1	lcl|NZ_JADDVM010000008.1_cds_WP_002728309.1_3194	26.740	273	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733534.1_3168	29.316	307	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_016749081.1_3139	30.317	221	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740024.1_3077	26.498	317	330
WP_004766696.1	lcl|NZ_JADDVM010000018.1_cds_WP_002722638.1_668	27.425	299	330
WP_004766696.1	lcl|NZ_JADDVM010000009.1_cds_WP_002732331.1_3394	27.193	228	330
WP_004766696.1	lcl|NZ_JADDVM010000005.1_cds_WP_002721725.1_2647	24.898	245	330
WP_004766696.1	lcl|NZ_JADDVM010000074.1_cds_WP_002741146.1_3057	26.498	317	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733546.1_3102	25.461	271	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733638.1_3131	25.965	285	330
WP_004766696.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733579.1_3171	25.153	326	330
WP_004766696.1	lcl|NZ_JADDVM010000014.1_cds_WP_002743770.1_440	24.648	142	330
WP_004766696.1	lcl|NZ_JADDVM010000037.1_cds_WP_002739707.1_1834	25.781	128	330
WP_004766696.1	lcl|NZ_JADDVM010000057.1_cds_WP_002740236.1_2586	26.337	243	330
WP_004766691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740826.1_3164	95.902	366	366
WP_004766691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740861.1_3163	39.726	365	366
WP_004766691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733737.1_3143	33.898	354	366
WP_004766691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740294.1_3083	32.861	353	366
WP_004766691.1	lcl|NZ_JADDVM010000024.1_cds_WP_002728994.1_1181	28.042	378	366
WP_004766691.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738884.1_3243	30.194	361	366
WP_004766691.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733599.1_3130	25.770	357	366
WP_004766691.1	lcl|NZ_JADDVM010000009.1_cds_WP_002724641.1_3393	30.270	185	366
WP_004766642.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740861.1_3163	98.093	367	367
WP_004766642.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740826.1_3164	39.452	365	367
WP_004766642.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733737.1_3143	40.111	359	367
WP_004766642.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740294.1_3083	35.694	353	367
WP_004766642.1	lcl|NZ_JADDVM010000008.1_cds_WP_002738884.1_3243	33.858	381	367
WP_004766642.1	lcl|NZ_JADDVM010000024.1_cds_WP_002728994.1_1181	30.319	376	367
WP_004766642.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733599.1_3130	30.508	354	367
WP_004766642.1	lcl|NZ_JADDVM010000009.1_cds_WP_002724641.1_3393	25.000	352	367
WP_004766692.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740729.1_3162	99.081	544	544
WP_004766692.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740729.1_3162	99.081	544	544
WP_002740998.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740998.1_3161	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVM010000002.1_cds_WP_002742191.1_1431	45.679	243	265
WP_016761674.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853071.1_3160	99.355	310	310
WP_016761674.1	lcl|NZ_JADDVM010000035.1_cds_WP_002741402.1_1757	37.829	304	310
WP_016761674.1	lcl|NZ_JADDVM010000020.1_cds_WP_002727287.1_960	27.586	290	310
WP_016761674.1	lcl|NZ_JADDVM010000003.1_cds_WP_002727177.1_1976	24.887	221	310
WP_016761674.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853071.1_3160	99.355	310	310
WP_016761674.1	lcl|NZ_JADDVM010000035.1_cds_WP_002741402.1_1757	37.829	304	310
WP_016761674.1	lcl|NZ_JADDVM010000020.1_cds_WP_002727287.1_960	27.586	290	310
WP_016761674.1	lcl|NZ_JADDVM010000003.1_cds_WP_002727177.1_1976	24.887	221	310
WP_000479982.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740848.1_3159	93.182	264	264
WP_000715956.1	lcl|NZ_JADDVM010000007.1_cds_WP_032853450.1_3158	95.349	129	131
WP_001088861.1	lcl|NZ_JADDVM010000007.1_cds_WP_004777167.1_3157	98.611	144	144
WP_001088861.1	lcl|NZ_JADDVM010000020.1_cds_WP_026054147.1_969	39.683	63	144
WP_000517243.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740917.1_3156	95.023	221	221
WP_000517243.1	lcl|NZ_JADDVM010000018.1_cds_WP_011671435.1_697	26.923	78	221
WP_000517243.1	lcl|NZ_JADDVM010000039.1_cds_WP_002727076.1_1898	30.000	110	221
WP_000611591.1	lcl|NZ_JADDVM010000018.1_cds_WP_002727846.1_703	28.966	145	175
WP_004766685.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740977.1_3144	33.420	386	406
WP_004766685.1	lcl|NZ_JADDVM010000066.1_cds_WP_016749152.1_2857	25.000	220	406
WP_004766685.1	lcl|NZ_JADDVM010000039.1_cds_WP_002740458.1_1897	21.825	252	406
WP_000980525.1	lcl|NZ_JADDVM010000007.1_cds_WP_002733582.1_3108	27.731	238	241
WP_000980525.1	lcl|NZ_JADDVM010000004.1_cds_WP_002722691.1_2380	26.984	252	241
WP_000980525.1	lcl|NZ_JADDVM010000020.1_cds_WP_002728745.1_966	33.673	98	241
WP_000980525.1	lcl|NZ_JADDVM010000008.1_cds_WP_002735533.1_3230	28.235	255	241
WP_000980525.1	lcl|NZ_JADDVM010000022.1_cds_WP_002739054.1_1087	23.707	232	241
WP_000980525.1	lcl|NZ_JADDVM010000051.1_cds_WP_002722237.1_2479	30.702	114	241
WP_000405259.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740695.1_3148	78.167	371	371
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02335_2340	92.982	342	349
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02470_2368	92.271	207	349
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02470_2368	88.276	145	349
WP_000206940.1	lcl|NZ_JADDVM010000016.1_cds_WP_228003537.1_527	65.116	43	349
WP_000206940.1	lcl|NZ_JADDVM010000016.1_cds_WP_228003537.1_527	46.032	63	349
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02335_2340	92.982	342	349
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02470_2368	92.271	207	349
WP_000206940.1	lcl|NZ_JADDVM010000004.1_cds_IQA69_RS02470_2368	88.276	145	349
WP_000206940.1	lcl|NZ_JADDVM010000016.1_cds_WP_228003537.1_527	65.116	43	349
WP_000206940.1	lcl|NZ_JADDVM010000016.1_cds_WP_228003537.1_527	46.032	63	349
WP_000481873.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740804.1_3147	28.800	375	413
WP_001011328.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740804.1_3147	25.794	252	516
WP_002106376.1	lcl|NZ_JADDVM010000065.1_cds_WP_002742222.1_2840	32.976	373	596
WP_002106376.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740724.1_3146	34.348	230	596
WP_002106376.1	lcl|NZ_JADDVM010000001.1_cds_WP_002723347.1_759	37.447	235	596
WP_002106376.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS04360_3135	34.483	232	596
WP_002106376.1	lcl|NZ_JADDVM010000030.1_cds_WP_002741286.1_1611	35.484	248	596
WP_002106376.1	lcl|NZ_JADDVM010000004.1_cds_WP_002739451.1_2422	32.189	233	596
WP_002106376.1	lcl|NZ_JADDVM010000010.1_cds_WP_002726143.1_42	31.481	216	596
WP_002106376.1	lcl|NZ_JADDVM010000028.1_cds_WP_002729296.1_1345	29.339	242	596
WP_002106376.1	lcl|NZ_JADDVM010000006.1_cds_WP_002728388.1_2959	26.126	222	596
WP_002106376.1	lcl|NZ_JADDVM010000052.1_cds_WP_002738485.1_2494	31.068	206	596
WP_002106376.1	lcl|NZ_JADDVM010000004.1_cds_WP_002725984.1_2390	28.700	223	596
WP_002106376.1	lcl|NZ_JADDVM010000014.1_cds_WP_032853264.1_410	27.477	222	596
WP_002106376.1	lcl|NZ_JADDVM010000014.1_cds_WP_032853264.1_410	25.806	155	596
WP_002106376.1	lcl|NZ_JADDVM010000002.1_cds_WP_002734207.1_1504	28.000	225	596
WP_002106376.1	lcl|NZ_JADDVM010000011.1_cds_WP_002752475.1_158	27.230	213	596
WP_002106376.1	lcl|NZ_JADDVM010000006.1_cds_WP_032854486.1_2943	28.959	221	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002724285.1_2696	27.313	227	596
WP_002106376.1	lcl|NZ_JADDVM010000001.1_cds_WP_002735056.1_844	27.876	226	596
WP_002106376.1	lcl|NZ_JADDVM010000027.1_cds_WP_002733837.1_1296	30.151	199	596
WP_002106376.1	lcl|NZ_JADDVM010000027.1_cds_WP_002733837.1_1296	26.941	219	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002730493.1_2678	23.377	231	596
WP_002106376.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721914.1_1957	25.346	217	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002739909.1_2739	25.893	224	596
WP_002106376.1	lcl|NZ_JADDVM010000017.1_cds_WP_002733736.1_607	24.390	246	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002724311.1_2697	25.424	236	596
WP_002106376.1	lcl|NZ_JADDVM010000003.1_cds_WP_002721827.1_1925	24.034	233	596
WP_002106376.1	lcl|NZ_JADDVM010000011.1_cds_WP_002729758.1_149	32.967	91	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002734915.1_2748	23.556	225	596
WP_002106376.1	lcl|NZ_JADDVM010000005.1_cds_WP_002734915.1_2748	24.686	239	596
WP_002106376.1	lcl|NZ_JADDVM010000049.1_cds_WP_002739367.1_2313	20.465	215	596
WP_002106376.1	lcl|NZ_JADDVM010000011.1_cds_WP_002725125.1_146	20.603	199	596
WP_002106376.1	lcl|NZ_JADDVM010000065.1_cds_WP_002742222.1_2840	32.976	373	596
WP_002106376.1	lcl|NZ_JADDVM010000007.1_cds_WP_002740724.1_3146	34.348	230	596
WP_002106376.1	lcl|NZ_JADDVM010000001.1_cds_WP_002723347.1_759	37.447	235	596
WP_002106376.1	lcl|NZ_JADDVM010000007.1_cds_IQA69_RS04360_3135	34.483	232	596
WP_002106376.1	lcl|NZ_JADDVM010000030.1_cds_WP_002741286.1_1611	35.484	248	596
WP_002106376.1	lcl|NZ_JADDVM010000004.1_cds_WP_002739451.1_2422	32.189	233	596
WP_002106376.1	lcl|NZ_JADDVM010000010.1_cds_WP_002726143.1_42	31.481	216	596
