WP_004753574.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	94.186	86	106
WP_004766657.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	96.497	314	314
WP_004766657.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	46.988	83	314
WP_004766657.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	25.076	331	314
WP_004766657.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	26.022	269	314
WP_004766657.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.024	291	314
WP_004766657.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	23.118	186	314
WP_262052077.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	97.534	365	365
WP_000884059.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	100.000	185	185
WP_000884059.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	40.000	140	185
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	99.392	329	329
WP_000646251.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	32.063	315	329
WP_000646251.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	31.045	335	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	31.677	322	329
WP_000646251.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	31.803	305	329
WP_000646251.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.183	328	329
WP_000646251.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	29.730	333	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	24.415	299	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	28.990	307	329
WP_000646251.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	29.329	283	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	27.372	274	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	25.705	319	329
WP_000646251.1	lcl|NZ_AHQP01000390.1_cds_WP_001074785.1_54	29.434	265	329
WP_000646251.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	25.148	338	329
WP_000646251.1	lcl|NZ_AHQP01000102.1_cds_WP_000487322.1_2411	27.077	325	329
WP_000774262.1	lcl|NZ_AHQP01000102.1_cds_WP_000774262.1_2361	99.625	267	267
WP_000774262.1	lcl|NZ_AHQP01000102.1_cds_WP_000859505.1_2410	26.639	244	267
WP_000774262.1	lcl|NZ_AHQP01000102.1_cds_WP_000800438.1_2391	25.328	229	267
WP_000774262.1	lcl|NZ_AHQP01000367.1_cds_WP_000842260.1_204	26.316	190	267
WP_000774262.1	lcl|NZ_AHQP01000048.1_cds_WP_000667727.1_3350	31.818	110	267
WP_000774262.1	lcl|NZ_AHQP01000363.1_cds_WP_000805357.1_254	33.645	107	267
WP_000602734.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	97.839	509	509
WP_000602734.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.911	327	509
WP_000602734.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	509
WP_000602734.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	97.839	509	509
WP_000602734.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.911	327	509
WP_000602734.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	509
WP_004766696.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	99.697	330	330
WP_004766696.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	26.692	266	330
WP_004766696.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	28.990	307	330
WP_004766696.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	25.735	272	330
WP_004766696.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	26.812	276	330
WP_004766696.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	28.395	243	330
WP_004766696.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.724	333	330
WP_004766696.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	28.854	253	330
WP_004766696.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	25.681	257	330
WP_004766696.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	26.740	273	330
WP_004766696.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	25.305	328	330
WP_004766691.1	lcl|NZ_AHQP01000102.1_cds_WP_001198107.1_2364	98.907	366	366
WP_004766691.1	lcl|NZ_AHQP01000102.1_cds_WP_000608295.1_2365	40.000	365	366
WP_004766691.1	lcl|NZ_AHQP01000071.1_cds_WP_000575178.1_2806	34.540	359	366
WP_004766691.1	lcl|NZ_AHQP01000088.1_cds_WP_001281953.1_2504	27.704	379	366
WP_004766691.1	lcl|NZ_AHQP01000102.1_cds_WP_000346036.1_2394	28.090	356	366
WP_004766691.1	lcl|NZ_AHQP01000102.1_cds_WP_000582222.1_2375	31.389	360	366
