WP_004753574.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	93.023	86	106
WP_004766657.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	91.613	310	314
WP_004766657.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	24.691	324	314
WP_004766657.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.662	278	314
WP_004766657.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	25.000	332	314
WP_004766657.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	22.749	211	314
WP_004766657.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	23.345	287	314
WP_004766657.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	21.387	173	314
WP_000884059.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	35.616	146	185
WP_000884059.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.028	177	185
WP_000646251.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	31.776	321	329
WP_000646251.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	31.343	335	329
WP_000646251.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	32.797	311	329
WP_000646251.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	29.524	315	329
WP_000646251.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.164	305	329
WP_000646251.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.083	336	329
WP_000646251.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	29.193	322	329
WP_000646251.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	28.788	330	329
WP_000646251.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	25.507	345	329
WP_000646251.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	26.296	270	329
WP_000646251.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.099	262	329
WP_000646251.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	25.993	277	329
WP_000646251.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	24.773	331	329
WP_000646251.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.273	286	329
WP_000774262.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	26.016	246	267
WP_000774262.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	30.808	198	267
WP_000774262.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.316	190	267
WP_000774262.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	26.943	193	267
WP_000774262.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	27.957	186	267
WP_000602734.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	27.077	325	509
WP_000602734.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_000602734.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	27.077	325	509
WP_000602734.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_004766696.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	26.007	273	330
WP_004766696.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	23.636	275	330
