WP_004753574.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	62.821	78	106
WP_004766657.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	80.000	310	314
WP_004766657.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	25.786	318	314
WP_004766657.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	27.885	312	314
WP_004766657.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	21.320	197	314
WP_004766657.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	23.551	276	314
WP_004766657.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	22.699	326	314
WP_000884059.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	32.192	146	185
WP_000884059.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	32.121	165	185
WP_000646251.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	30.892	314	329
WP_000646251.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.972	321	329
WP_000646251.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	30.719	306	329
WP_000646251.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	28.739	341	329
WP_000646251.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.837	313	329
WP_000646251.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	25.857	321	329
WP_000646251.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.037	270	329
WP_000646251.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	24.843	318	329
WP_000646251.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.283	265	329
WP_000646251.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	29.268	246	329
WP_000646251.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	24.026	308	329
WP_000646251.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	27.624	181	329
WP_000646251.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	23.200	250	329
WP_000774262.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284686.1_3799	25.000	212	267
WP_000774262.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285418.1_936	22.989	261	267
WP_000774262.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286536.1_694	28.351	194	267
WP_000774262.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284679.1_3792	23.387	248	267
WP_000774262.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284866.1_2014	26.901	171	267
WP_000774262.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285257.1_3406	25.510	196	267
WP_000602734.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	23.364	321	509
WP_000602734.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	30.189	106	509
WP_000602734.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	23.364	321	509
WP_000602734.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	30.189	106	509
WP_004766696.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	27.243	301	330
WP_004766696.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	24.820	278	330
WP_004766696.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	27.536	276	330
WP_004766696.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	25.526	333	330
WP_004766696.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	26.154	260	330
WP_004766696.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	25.000	256	330
WP_004766696.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	23.220	323	330
WP_004766696.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	27.234	235	330
WP_004766696.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	28.000	150	330
WP_004766696.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	24.638	207	330
WP_004766691.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	34.783	345	366
WP_004766691.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	29.921	381	366
WP_004766691.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	29.132	357	366
WP_004766691.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	28.032	371	366
WP_004766691.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	22.255	337	366
WP_004766642.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	31.215	362	367
WP_004766642.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	27.926	376	367
WP_004766642.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	28.571	378	367
WP_004766642.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	29.254	335	367
WP_004766642.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	25.490	357	367
WP_004766642.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284060.1_3000	34.043	94	367
WP_002740998.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287242.1_253	41.975	243	265
WP_016761674.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	36.129	310	310
WP_016761674.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.836	305	310
WP_016761674.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	22.137	262	310
WP_016761674.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	36.129	310	310
WP_016761674.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.836	305	310
WP_016761674.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	22.137	262	310
WP_001088861.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284019.1_2953	33.645	107	144
WP_000517243.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284206.1_1322	30.469	128	221
WP_000517243.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	28.788	132	221
WP_000517243.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287287.1_304	30.769	78	221
WP_000611591.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286447.1_591	31.507	146	175
WP_004766685.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285181.1_1609	25.243	206	406
WP_000980525.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284669.1_3782	29.555	247	241
WP_000980525.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284203.1_1318	22.800	250	241
WP_000980525.1	lcl|NZ_JAFFPR010000032.1_cds_WP_205285745.1_3732	26.613	248	241
WP_000980525.1	lcl|NZ_JAFFPR010000050.1_cds_WP_039926390.1_633	24.686	239	241
WP_000980525.1	lcl|NZ_JAFFPR010000032.1_cds_WP_205285744.1_3731	23.077	247	241
WP_000980525.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287257.1_270	27.083	192	241
WP_000980525.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284981.1_2628	23.904	251	241
WP_000980525.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285218.1_1648	23.361	244	241
WP_000980525.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284014.1_2947	29.204	113	241
