WP_004753574.1	lcl|NZ_JQGS01000065.1_cds_WP_020985020.1_1512	89.535	86	106
WP_004766657.1	lcl|NZ_JQGS01000065.1_cds_WP_010578412.1_1513	90.446	314	314
WP_004766657.1	lcl|NZ_JQGS01000114.1_cds_WP_078124611.1_2447	25.617	324	314
WP_004766657.1	lcl|NZ_JQGS01000065.1_cds_WP_078124242.1_1516	26.217	267	314
WP_004766657.1	lcl|NZ_JQGS01000027.1_cds_WP_078123854.1_621	23.944	284	314
WP_004766657.1	lcl|NZ_JQGS01000119.1_cds_WP_010577591.1_2533	24.925	333	314
WP_004766657.1	lcl|NZ_JQGS01000013.1_cds_WP_020983205.1_299	26.126	222	314
WP_004766657.1	lcl|NZ_JQGS01000036.1_cds_WP_010576694.1_887	20.809	173	314
WP_262052077.1	lcl|NZ_JQGS01000065.1_cds_WP_020984893.1_1514	85.205	365	365
WP_000884059.1	lcl|NZ_JQGS01000065.1_cds_WP_010578411.1_1515	95.135	185	185
WP_000884059.1	lcl|NZ_JQGS01000102.1_cds_WP_010578083.1_2254	34.247	146	185
WP_000646251.1	lcl|NZ_JQGS01000065.1_cds_WP_078124242.1_1516	94.529	329	329
WP_000646251.1	lcl|NZ_JQGS01000027.1_cds_WP_078123854.1_621	31.751	337	329
WP_000646251.1	lcl|NZ_JQGS01000114.1_cds_WP_078124611.1_2447	30.476	315	329
WP_000646251.1	lcl|NZ_JQGS01000013.1_cds_WP_020983205.1_299	31.833	311	329
WP_000646251.1	lcl|NZ_JQGS01000036.1_cds_WP_010576694.1_887	27.761	335	329
WP_000646251.1	lcl|NZ_JQGS01000119.1_cds_WP_010577591.1_2533	30.449	312	329
WP_000646251.1	lcl|NZ_JQGS01000006.1_cds_WP_020985000.1_149	28.161	348	329
WP_000646251.1	lcl|NZ_JQGS01000013.1_cds_WP_039940969.1_302	28.571	322	329
WP_000646251.1	lcl|NZ_JQGS01000027.1_cds_WP_020984967.1_595	25.000	268	329
WP_000646251.1	lcl|NZ_JQGS01000065.1_cds_WP_010578407.1_1519	29.316	307	329
WP_000646251.1	lcl|NZ_JQGS01000051.1_cds_WP_010577666.1_1209	26.036	338	329
WP_000646251.1	lcl|NZ_JQGS01000006.1_cds_WP_020984848.1_144	29.259	270	329
WP_000646251.1	lcl|NZ_JQGS01000006.1_cds_WP_078123665.1_142	24.516	310	329
WP_000646251.1	lcl|NZ_JQGS01000065.1_cds_WP_010578412.1_1513	27.778	252	329
WP_000646251.1	lcl|NZ_JQGS01000126.1_cds_WP_078124672.1_2613	26.616	263	329
WP_000646251.1	lcl|NZ_JQGS01000027.1_cds_WP_020984891.1_604	24.790	238	329
WP_000646251.1	lcl|NZ_JQGS01000089.1_cds_WP_078124431.1_1961	24.471	331	329
WP_000646251.1	lcl|NZ_JQGS01000027.1_cds_WP_010578343.1_593	30.460	174	329
WP_000646251.1	lcl|NZ_JQGS01000079.1_cds_WP_020983113.1_1782	27.869	244	329
WP_000774262.1	lcl|NZ_JQGS01000065.1_cds_WP_020984930.1_1517	88.390	267	267
WP_000774262.1	lcl|NZ_JQGS01000006.1_cds_WP_020984894.1_157	26.201	229	267
WP_000774262.1	lcl|NZ_JQGS01000027.1_cds_WP_078123840.1_592	24.303	251	267
WP_000774262.1	lcl|NZ_JQGS01000178.1_cds_WP_020985037.1_3079	29.293	198	267
WP_000774262.1	lcl|NZ_JQGS01000027.1_cds_WP_010578324.1_622	26.316	190	267
WP_000774262.1	lcl|NZ_JQGS01000036.1_cds_WP_170875470.1_888	26.596	188	267
WP_000774262.1	lcl|NZ_JQGS01000010.1_cds_WP_078123690.1_207	26.344	186	267
WP_000774262.1	lcl|NZ_JQGS01000065.1_cds_WP_039942517.1_1542	35.000	60	267
WP_000602734.1	lcl|NZ_JQGS01000065.1_cds_WP_020984935.1_1518	87.402	508	509
WP_000602734.1	lcl|NZ_JQGS01000011.1_cds_WP_078123693.1_223	26.300	327	509
WP_000602734.1	lcl|NZ_JQGS01000011.1_cds_WP_010579016.1_224	31.111	90	509
WP_000602734.1	lcl|NZ_JQGS01000065.1_cds_WP_020984935.1_1518	87.402	508	509
WP_000602734.1	lcl|NZ_JQGS01000011.1_cds_WP_078123693.1_223	26.300	327	509
WP_000602734.1	lcl|NZ_JQGS01000011.1_cds_WP_010579016.1_224	31.111	90	509
WP_004766696.1	lcl|NZ_JQGS01000065.1_cds_WP_010578407.1_1519	96.061	330	330
WP_004766696.1	lcl|NZ_JQGS01000065.1_cds_WP_078124242.1_1516	29.180	305	330
WP_004766696.1	lcl|NZ_JQGS01000013.1_cds_WP_020983205.1_299	27.106	273	330
WP_004766696.1	lcl|NZ_JQGS01000114.1_cds_WP_078124611.1_2447	27.536	276	330
WP_004766696.1	lcl|NZ_JQGS01000006.1_cds_WP_078123665.1_142	29.412	221	330
WP_004766696.1	lcl|NZ_JQGS01000027.1_cds_WP_078123854.1_621	24.324	333	330
WP_004766696.1	lcl|NZ_JQGS01000089.1_cds_WP_078124431.1_1961	25.306	245	330
WP_004766696.1	lcl|NZ_JQGS01000051.1_cds_WP_010577666.1_1209	26.493	268	330
WP_004766696.1	lcl|NZ_JQGS01000119.1_cds_WP_010577591.1_2533	28.745	247	330
WP_004766696.1	lcl|NZ_JQGS01000006.1_cds_WP_020985000.1_149	26.689	296	330
WP_004766696.1	lcl|NZ_JQGS01000065.1_cds_WP_010578412.1_1513	26.126	333	330
WP_004766696.1	lcl|NZ_JQGS01000027.1_cds_WP_020984967.1_595	24.815	270	330
WP_004766696.1	lcl|NZ_JQGS01000036.1_cds_WP_010576694.1_887	25.352	142	330
WP_004766696.1	lcl|NZ_JQGS01000126.1_cds_WP_078124672.1_2613	25.820	244	330
WP_004766691.1	lcl|NZ_JQGS01000065.1_cds_WP_010578406.1_1520	98.361	366	366
WP_004766691.1	lcl|NZ_JQGS01000065.1_cds_WP_010578405.1_1521	40.274	365	366
WP_004766691.1	lcl|NZ_JQGS01000065.1_cds_WP_020984867.1_1545	34.463	354	366
WP_004766691.1	lcl|NZ_JQGS01000027.1_cds_WP_078123852.1_615	33.333	354	366
WP_004766691.1	lcl|NZ_JQGS01000178.1_cds_WP_078124879.1_3074	27.441	379	366
WP_004766691.1	lcl|NZ_JQGS01000006.1_cds_WP_078123668.1_160	28.571	357	366
WP_004766691.1	lcl|NZ_JQGS01000093.1_cds_WP_078124458.1_2050	30.556	360	366
WP_004766691.1	lcl|NZ_JQGS01000006.1_cds_WP_020984843.1_150	24.225	355	366
WP_004766691.1	lcl|NZ_JQGS01000051.1_cds_WP_010577665.1_1208	30.270	185	366
WP_004766642.1	lcl|NZ_JQGS01000065.1_cds_WP_010578405.1_1521	93.460	367	367
WP_004766642.1	lcl|NZ_JQGS01000065.1_cds_WP_010578406.1_1520	39.452	365	367
WP_004766642.1	lcl|NZ_JQGS01000065.1_cds_WP_020984867.1_1545	39.776	357	367
WP_004766642.1	lcl|NZ_JQGS01000027.1_cds_WP_078123852.1_615	35.946	370	367
WP_004766642.1	lcl|NZ_JQGS01000093.1_cds_WP_078124458.1_2050	34.037	379	367
WP_004766642.1	lcl|NZ_JQGS01000178.1_cds_WP_078124879.1_3074	30.053	376	367
WP_004766642.1	lcl|NZ_JQGS01000006.1_cds_WP_020984843.1_150	29.630	351	367
WP_004766642.1	lcl|NZ_JQGS01000006.1_cds_WP_078123668.1_160	24.933	373	367
WP_004766642.1	lcl|NZ_JQGS01000051.1_cds_WP_010577665.1_1208	25.000	352	367
WP_004766692.1	lcl|NZ_JQGS01000065.1_cds_WP_078124243.1_1522	91.912	544	544
WP_004766692.1	lcl|NZ_JQGS01000065.1_cds_WP_078124243.1_1522	91.912	544	544
WP_002740998.1	lcl|NZ_JQGS01000065.1_cds_WP_010578402.1_1523	93.585	265	265
WP_002740998.1	lcl|NZ_JQGS01000088.1_cds_WP_020984446.1_1937	45.679	243	265
WP_016761674.1	lcl|NZ_JQGS01000065.1_cds_WP_020984841.1_1524	93.226	310	310
WP_016761674.1	lcl|NZ_JQGS01000018.1_cds_WP_078123773.1_420	38.158	304	310
WP_016761674.1	lcl|NZ_JQGS01000043.1_cds_WP_020984128.1_1065	26.861	309	310
WP_016761674.1	lcl|NZ_JQGS01000115.1_cds_WP_078124624.1_2472	24.046	262	310
WP_016761674.1	lcl|NZ_JQGS01000065.1_cds_WP_020984841.1_1524	93.226	310	310
WP_016761674.1	lcl|NZ_JQGS01000018.1_cds_WP_078123773.1_420	38.158	304	310
WP_016761674.1	lcl|NZ_JQGS01000043.1_cds_WP_020984128.1_1065	26.861	309	310
WP_016761674.1	lcl|NZ_JQGS01000115.1_cds_WP_078124624.1_2472	24.046	262	310
WP_000479982.1	lcl|NZ_JQGS01000065.1_cds_WP_010578401.1_1525	92.803	264	264
WP_000715956.1	lcl|NZ_JQGS01000065.1_cds_WP_010578400.1_1526	95.349	129	131
WP_001088861.1	lcl|NZ_JQGS01000065.1_cds_WP_078124244.1_1527	82.069	145	144
WP_001088861.1	lcl|NZ_JQGS01000116.1_cds_WP_004462309.1_2488	41.270	63	144
WP_000517243.1	lcl|NZ_JQGS01000065.1_cds_WP_020984860.1_1528	92.760	221	221
WP_000517243.1	lcl|NZ_JQGS01000210.1_cds_WP_078125014.1_3354	28.713	101	221
WP_000517243.1	lcl|NZ_JQGS01000128.1_cds_WP_078124682.1_2634	25.641	78	221
WP_000611591.1	lcl|NZ_JQGS01000065.1_cds_WP_078124247.1_1531	85.143	175	175
WP_000611591.1	lcl|NZ_JQGS01000128.1_cds_WP_010577363.1_2628	28.966	145	175
WP_004766685.1	lcl|NZ_JQGS01000065.1_cds_WP_078124248.1_1532	88.670	406	406
WP_004766685.1	lcl|NZ_JQGS01000065.1_cds_WP_078124250.1_1544	32.308	390	406
WP_004766685.1	lcl|NZ_JQGS01000065.1_cds_WP_020984970.1_1530	23.188	276	406
WP_004766685.1	lcl|NZ_JQGS01000165.1_cds_WP_020983218.1_2983	26.126	222	406
WP_004766685.1	lcl|NZ_JQGS01000210.1_cds_WP_010577878.1_3353	22.222	252	406
WP_004766685.1	lcl|NZ_JQGS01000027.1_cds_WP_020984850.1_589	24.088	137	406
WP_000980525.1	lcl|NZ_JQGS01000065.1_cds_WP_010578395.1_1533	94.915	236	241
WP_000980525.1	lcl|NZ_JQGS01000044.1_cds_WP_010578666.1_1086	26.587	252	241
WP_000980525.1	lcl|NZ_JQGS01000116.1_cds_WP_004507853.1_2491	32.673	101	241
WP_000980525.1	lcl|NZ_JQGS01000003.1_cds_WP_078123617.1_32	27.519	258	241
WP_000980525.1	lcl|NZ_JQGS01000045.1_cds_WP_078124108.1_1109	34.409	93	241
WP_000980525.1	lcl|NZ_JQGS01000027.1_cds_WP_020984929.1_587	25.833	240	241
WP_000980525.1	lcl|NZ_JQGS01000057.1_cds_WP_010576294.1_1334	31.579	114	241
WP_000980525.1	lcl|NZ_JQGS01000047.1_cds_WP_010578937.1_1169	23.963	217	241
WP_000405259.1	lcl|NZ_JQGS01000065.1_cds_WP_078124249.1_1534	78.763	372	371
WP_000206940.1	lcl|NZ_JQGS01000193.1_cds_WP_078124958.1_3235	25.959	339	349
WP_000206940.1	lcl|NZ_JQGS01000193.1_cds_WP_078124958.1_3235	25.959	339	349
WP_000481873.1	lcl|NZ_JQGS01000065.1_cds_WP_244265121.1_1535	30.435	299	413
WP_001011328.1	lcl|NZ_JQGS01000065.1_cds_WP_244265121.1_1535	27.099	262	516
WP_002106376.1	lcl|NZ_JQGS01000012.1_cds_WP_051201251.1_268	32.982	379	596
WP_002106376.1	lcl|NZ_JQGS01000064.1_cds_WP_010577294.1_1502	34.496	258	596
WP_002106376.1	lcl|NZ_JQGS01000189.1_cds_WP_020983720.1_3170	34.553	246	596
WP_002106376.1	lcl|NZ_JQGS01000065.1_cds_WP_010578390.1_1537	33.010	309	596
WP_002106376.1	lcl|NZ_JQGS01000031.1_cds_WP_010578540.1_687	33.047	233	596
WP_002106376.1	lcl|NZ_JQGS01000209.1_cds_WP_020984068.1_3338	31.925	213	596
WP_002106376.1	lcl|NZ_JQGS01000116.1_cds_WP_010578736.1_2475	30.583	206	596
WP_002106376.1	lcl|NZ_JQGS01000011.1_cds_WP_004496188.1_229	26.126	222	596
WP_002106376.1	lcl|NZ_JQGS01000090.1_cds_WP_078124440.1_1986	28.000	225	596
WP_002106376.1	lcl|NZ_JQGS01000004.1_cds_WP_010578099.1_48	28.926	242	596
WP_002106376.1	lcl|NZ_JQGS01000044.1_cds_WP_010578675.1_1077	28.251	223	596
WP_002106376.1	lcl|NZ_JQGS01000174.1_cds_WP_078124872.1_3049	26.484	219	596
WP_002106376.1	lcl|NZ_JQGS01000174.1_cds_WP_078124872.1_3049	23.226	155	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576735.1_822	27.700	213	596
WP_002106376.1	lcl|NZ_JQGS01000173.1_cds_WP_078124862.1_3033	27.753	227	596
WP_002106376.1	lcl|NZ_JQGS01000107.1_cds_WP_010577207.1_2327	29.646	226	596
WP_002106376.1	lcl|NZ_JQGS01000020.1_cds_WP_010578221.1_462	27.941	204	596
WP_002106376.1	lcl|NZ_JQGS01000175.1_cds_WP_078124874.1_3057	27.556	225	596
WP_002106376.1	lcl|NZ_JQGS01000175.1_cds_WP_078124874.1_3057	29.146	199	596
WP_002106376.1	lcl|NZ_JQGS01000101.1_cds_WP_078124517.1_2202	22.407	241	596
WP_002106376.1	lcl|NZ_JQGS01000102.1_cds_WP_002630438.1_2222	25.346	217	596
WP_002106376.1	lcl|NZ_JQGS01000079.1_cds_WP_010577310.1_1776	25.893	224	596
WP_002106376.1	lcl|NZ_JQGS01000205.1_cds_WP_020984977.1_3307	23.643	258	596
WP_002106376.1	lcl|NZ_JQGS01000173.1_cds_WP_010577523.1_3032	24.681	235	596
WP_002106376.1	lcl|NZ_JQGS01000054.1_cds_WP_010578481.1_1298	21.596	213	596
WP_002106376.1	lcl|NZ_JQGS01000102.1_cds_WP_010578084.1_2255	23.707	232	596
WP_002106376.1	lcl|NZ_JQGS01000005.1_cds_WP_078123660.1_133	23.556	225	596
WP_002106376.1	lcl|NZ_JQGS01000005.1_cds_WP_078123660.1_133	25.105	239	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576745.1_809	26.457	223	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576743.1_812	31.868	91	596
WP_002106376.1	lcl|NZ_JQGS01000012.1_cds_WP_051201251.1_268	32.982	379	596
WP_002106376.1	lcl|NZ_JQGS01000064.1_cds_WP_010577294.1_1502	34.496	258	596
WP_002106376.1	lcl|NZ_JQGS01000189.1_cds_WP_020983720.1_3170	34.553	246	596
WP_002106376.1	lcl|NZ_JQGS01000065.1_cds_WP_010578390.1_1537	33.010	309	596
WP_002106376.1	lcl|NZ_JQGS01000031.1_cds_WP_010578540.1_687	33.047	233	596
WP_002106376.1	lcl|NZ_JQGS01000209.1_cds_WP_020984068.1_3338	31.925	213	596
WP_002106376.1	lcl|NZ_JQGS01000116.1_cds_WP_010578736.1_2475	30.583	206	596
WP_002106376.1	lcl|NZ_JQGS01000011.1_cds_WP_004496188.1_229	26.126	222	596
WP_002106376.1	lcl|NZ_JQGS01000090.1_cds_WP_078124440.1_1986	28.000	225	596
WP_002106376.1	lcl|NZ_JQGS01000004.1_cds_WP_010578099.1_48	28.926	242	596
WP_002106376.1	lcl|NZ_JQGS01000044.1_cds_WP_010578675.1_1077	28.251	223	596
WP_002106376.1	lcl|NZ_JQGS01000174.1_cds_WP_078124872.1_3049	26.484	219	596
WP_002106376.1	lcl|NZ_JQGS01000174.1_cds_WP_078124872.1_3049	23.226	155	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576735.1_822	27.700	213	596
WP_002106376.1	lcl|NZ_JQGS01000173.1_cds_WP_078124862.1_3033	27.753	227	596
WP_002106376.1	lcl|NZ_JQGS01000107.1_cds_WP_010577207.1_2327	29.646	226	596
WP_002106376.1	lcl|NZ_JQGS01000020.1_cds_WP_010578221.1_462	27.941	204	596
WP_002106376.1	lcl|NZ_JQGS01000175.1_cds_WP_078124874.1_3057	27.556	225	596
WP_002106376.1	lcl|NZ_JQGS01000175.1_cds_WP_078124874.1_3057	29.146	199	596
WP_002106376.1	lcl|NZ_JQGS01000101.1_cds_WP_078124517.1_2202	22.407	241	596
WP_002106376.1	lcl|NZ_JQGS01000102.1_cds_WP_002630438.1_2222	25.346	217	596
WP_002106376.1	lcl|NZ_JQGS01000079.1_cds_WP_010577310.1_1776	25.893	224	596
WP_002106376.1	lcl|NZ_JQGS01000205.1_cds_WP_020984977.1_3307	23.643	258	596
WP_002106376.1	lcl|NZ_JQGS01000173.1_cds_WP_010577523.1_3032	24.681	235	596
WP_002106376.1	lcl|NZ_JQGS01000054.1_cds_WP_010578481.1_1298	21.596	213	596
WP_002106376.1	lcl|NZ_JQGS01000102.1_cds_WP_010578084.1_2255	23.707	232	596
WP_002106376.1	lcl|NZ_JQGS01000005.1_cds_WP_078123660.1_133	23.556	225	596
WP_002106376.1	lcl|NZ_JQGS01000005.1_cds_WP_078123660.1_133	25.105	239	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576745.1_809	26.457	223	596
WP_002106376.1	lcl|NZ_JQGS01000034.1_cds_WP_010576743.1_812	31.868	91	596
WP_000378097.1	lcl|NZ_JQGS01000027.1_cds_WP_020984967.1_595	26.144	153	296
WP_000378097.1	lcl|NZ_JQGS01000114.1_cds_WP_078124611.1_2447	42.105	38	296
WP_004766731.1	lcl|NZ_JQGS01000178.1_cds_WP_078124879.1_3074	34.359	390	392
WP_004766731.1	lcl|NZ_JQGS01000065.1_cds_WP_010578405.1_1521	31.635	373	392
WP_004766731.1	lcl|NZ_JQGS01000065.1_cds_WP_020984867.1_1545	32.000	375	392
WP_004766731.1	lcl|NZ_JQGS01000006.1_cds_WP_020984843.1_150	29.188	394	392
