WP_004753574.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279481.1_592	90.698	86	106
WP_004766657.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	86.452	310	314
WP_004766657.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	23.006	326	314
WP_004766657.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	23.214	280	314
WP_004766657.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	23.288	292	314
WP_004766657.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	24.830	294	314
WP_004766657.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	21.387	173	314
WP_000884059.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280709.1_1706	40.000	140	185
WP_000884059.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279444.1_553	34.463	177	185
WP_000884059.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279454.1_563	31.548	168	185
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	31.661	319	329
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	31.024	332	329
WP_000646251.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	30.159	315	329
WP_000646251.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	32.692	312	329
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279424.1_532	28.618	304	329
WP_000646251.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	27.381	336	329
WP_000646251.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	29.781	319	329
WP_000646251.1	lcl|NZ_JAFFPU010000070.1_cds_WP_118966605.1_3881	29.429	333	329
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279480.1_591	27.044	318	329
WP_000646251.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281384.1_306	28.340	247	329
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	21.756	262	329
WP_000646251.1	lcl|NZ_JAFFPU010000024.1_cds_WP_232380538.1_1202	26.295	251	329
WP_000646251.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279422.1_530	25.182	274	329
WP_000646251.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	26.136	264	329
WP_000646251.1	lcl|NZ_JAFFPU010000048.1_cds_WP_205280321.1_3820	29.457	129	329
WP_000774262.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279425.1_533	27.755	245	267
WP_000774262.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279435.1_543	24.898	245	267
WP_000774262.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279408.1_513	25.926	189	267
WP_000774262.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281214.1_117	33.636	110	267
WP_000774262.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279456.1_566	26.471	238	267
WP_000774262.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281317.1_226	33.333	102	267
WP_000774262.1	lcl|NZ_JAFFPU010000016.1_cds_WP_332476239.1_2567	26.500	200	267
WP_000602734.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277802.1_2906	27.414	321	509
WP_000602734.1	lcl|NZ_JAFFPU010000003.1_cds_WP_205277802.1_2906	27.414	321	509
WP_004766696.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279426.1_534	23.897	272	330
WP_004766696.1	lcl|NZ_JAFFPU010000026.1_cds_WP_205278984.1_4075	25.000	272	330
WP_004766696.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278953.1_1403	26.812	276	330
WP_004766696.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279409.1_514	26.769	325	330
WP_004766696.1	lcl|NZ_JAFFPU010000024.1_cds_WP_232380538.1_1202	27.848	237	330
WP_004766696.1	lcl|NZ_JAFFPU010000035.1_cds_WP_205279612.1_1854	30.315	254	330
WP_004766696.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281384.1_306	26.339	224	330
WP_004766696.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278869.1_1309	23.828	256	330
WP_004766696.1	lcl|NZ_JAFFPU010000016.1_cds_WP_205278474.1_2568	25.352	142	330
WP_004766696.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279432.1_540	23.372	261	330
WP_004766696.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277935.1_2231	26.587	252	330
WP_004766691.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279415.1_520	31.025	361	366
WP_004766691.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281209.1_112	29.551	379	366
WP_004766691.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279476.1_587	32.222	360	366
WP_004766691.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279468.1_578	31.335	367	366
WP_004766691.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278020.1_2686	30.362	359	366
WP_004766691.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281328.1_239	30.481	187	366
WP_004766642.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279415.1_520	34.957	349	367
WP_004766642.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279476.1_587	35.054	368	367
WP_004766642.1	lcl|NZ_JAFFPU010000006.1_cds_WP_205278020.1_2686	32.190	379	367
WP_004766642.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281209.1_112	31.414	382	367
WP_004766642.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279468.1_578	31.287	342	367
WP_004766642.1	lcl|NZ_JAFFPU010000075.1_cds_WP_205281328.1_239	23.864	352	367
WP_004766642.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280680.1_1671	33.019	106	367
WP_002740998.1	lcl|NZ_JAFFPU010000041.1_cds_WP_205279863.1_3550	45.312	256	265
WP_016761674.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279982.1_1021	37.954	303	310
WP_016761674.1	lcl|NZ_JAFFPU010000022.1_cds_WP_205278682.1_802	27.213	305	310
WP_016761674.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280758.1_1763	24.060	133	310
WP_016761674.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279982.1_1021	37.954	303	310
WP_016761674.1	lcl|NZ_JAFFPU010000022.1_cds_WP_205278682.1_802	27.213	305	310
WP_016761674.1	lcl|NZ_JAFFPU010000067.1_cds_WP_205280758.1_1763	24.060	133	310
WP_001088861.1	lcl|NZ_JAFFPU010000034.1_cds_WP_205279545.1_3956	44.643	56	144
WP_000517243.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281089.1_3046	28.205	78	221
WP_000517243.1	lcl|NZ_JAFFPU010000042.1_cds_WP_205279968.1_1005	28.713	101	221
WP_000611591.1	lcl|NZ_JAFFPU010000074.1_cds_WP_205281084.1_3040	34.559	136	175
WP_004766685.1	lcl|NZ_JAFFPU010000030.1_cds_WP_205279255.1_2814	23.874	222	406
WP_000980525.1	lcl|NZ_JAFFPU010000033.1_cds_WP_232380600.1_558	27.823	248	241
WP_000980525.1	lcl|NZ_JAFFPU010000082.1_cds_WP_205281685.1_3125	28.216	241	241
WP_000980525.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278928.1_1375	24.370	238	241
WP_000980525.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279440.1_549	27.586	232	241
WP_000980525.1	lcl|NZ_JAFFPU010000075.1_cds_WP_118968006.1_66	25.490	255	241
WP_000980525.1	lcl|NZ_JAFFPU010000034.1_cds_WP_205279547.1_3959	33.673	98	241
WP_000980525.1	lcl|NZ_JAFFPU010000017.1_cds_WP_205278591.1_3513	25.397	252	241
WP_000980525.1	lcl|NZ_JAFFPU010000004.1_cds_WP_205277921.1_2213	29.439	214	241
WP_000980525.1	lcl|NZ_JAFFPU010000024.1_cds_WP_205278741.1_1160	26.860	242	241
WP_000980525.1	lcl|NZ_JAFFPU010000030.1_cds_WP_205279295.1_2860	31.183	93	241
WP_000980525.1	lcl|NZ_JAFFPU010000037.1_cds_WP_205279776.1_3470	30.769	117	241
WP_000980525.1	lcl|NZ_JAFFPU010000011.1_cds_WP_205278222.1_779	25.100	251	241
WP_000980525.1	lcl|NZ_JAFFPU010000012.1_cds_WP_205278291.1_2039	25.532	235	241
WP_000405259.1	lcl|NZ_JAFFPU010000033.1_cds_WP_205279453.1_562	25.000	132	371
