WP_004753574.1	lcl|NZ_WNNH01000003.1_cds_WP_000340715.1_1904	94.186	86	106
WP_004766657.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	96.497	314	314
WP_004766657.1	lcl|NZ_WNNH01000003.1_cds_WP_000093099.1_1925	46.988	83	314
WP_004766657.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	25.076	331	314
WP_004766657.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	26.022	269	314
WP_004766657.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	23.024	291	314
WP_004766657.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	23.118	186	314
WP_262052077.1	lcl|NZ_WNNH01000003.1_cds_WP_000604524.1_1906	97.534	365	365
WP_000884059.1	lcl|NZ_WNNH01000003.1_cds_WP_000884059.1_1907	100.000	185	185
WP_000884059.1	lcl|NZ_WNNH01000026.1_cds_WP_000351733.1_1692	40.000	140	185
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	99.392	329	329
WP_000646251.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	32.063	315	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	31.045	335	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	31.677	322	329
WP_000646251.1	lcl|NZ_WNNH01000051.1_cds_WP_001984071.1_2915	31.803	305	329
WP_000646251.1	lcl|NZ_WNNH01000006.1_cds_WP_000649925.1_3109	30.183	328	329
WP_000646251.1	lcl|NZ_WNNH01000066.1_cds_WP_000709511.1_3273	29.730	333	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000601375.1_1961	24.415	299	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	28.990	307	329
WP_000646251.1	lcl|NZ_WNNH01000075.1_cds_WP_000688695.1_3460	29.329	283	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000475904.1_1970	27.372	274	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	25.705	319	329
WP_000646251.1	lcl|NZ_WNNH01000015.1_cds_WP_001074785.1_815	29.434	265	329
WP_000646251.1	lcl|NZ_WNNH01000022.1_cds_WP_001003555.1_1501	25.148	338	329
WP_000646251.1	lcl|NZ_WNNH01000003.1_cds_WP_000487322.1_1959	27.077	325	329
WP_000774262.1	lcl|NZ_WNNH01000003.1_cds_WP_000774262.1_1909	99.625	267	267
WP_000774262.1	lcl|NZ_WNNH01000003.1_cds_WP_000859505.1_1958	26.639	244	267
WP_000774262.1	lcl|NZ_WNNH01000003.1_cds_WP_000800438.1_1939	25.328	229	267
WP_000774262.1	lcl|NZ_WNNH01000003.1_cds_WP_000842260.1_1988	26.316	190	267
WP_000774262.1	lcl|NZ_WNNH01000028.1_cds_WP_000667727.1_1821	31.818	110	267
WP_000774262.1	lcl|NZ_WNNH01000027.1_cds_WP_000805357.1_1778	33.645	107	267
WP_000602734.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	97.839	509	509
WP_000602734.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	26.911	327	509
WP_000602734.1	lcl|NZ_WNNH01000016.1_cds_WP_000364507.1_892	31.111	90	509
WP_000602734.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	97.839	509	509
WP_000602734.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	26.911	327	509
WP_000602734.1	lcl|NZ_WNNH01000016.1_cds_WP_000364507.1_892	31.111	90	509
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	99.697	330	330
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	26.692	266	330
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	28.990	307	330
WP_004766696.1	lcl|NZ_WNNH01000051.1_cds_WP_001984071.1_2915	25.735	272	330
WP_004766696.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	26.812	276	330
WP_004766696.1	lcl|NZ_WNNH01000022.1_cds_WP_001003555.1_1501	28.395	243	330
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	23.724	333	330
WP_004766696.1	lcl|NZ_WNNH01000006.1_cds_WP_000649925.1_3109	28.854	253	330
WP_004766696.1	lcl|NZ_WNNH01000075.1_cds_WP_000688695.1_3460	25.681	257	330
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_000601375.1_1961	26.740	273	330
WP_004766696.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	25.305	328	330
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_001198107.1_1912	98.907	366	366
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_000608295.1_1913	40.000	365	366
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_000575178.1_1981	34.540	359	366
WP_004766691.1	lcl|NZ_WNNH01000028.1_cds_WP_001281953.1_1815	27.704	379	366
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_000346036.1_1942	28.090	356	366
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_000582222.1_1923	31.389	360	366
WP_004766691.1	lcl|NZ_WNNH01000018.1_cds_WP_000538752.1_1013	29.412	357	366
WP_004766691.1	lcl|NZ_WNNH01000003.1_cds_WP_000947844.1_1935	26.667	345	366
WP_004766691.1	lcl|NZ_WNNH01000024.1_cds_WP_001982414.1_1580	31.579	190	366
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_000608295.1_1913	95.640	367	367
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_001198107.1_1912	39.178	365	367
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_000575178.1_1981	36.314	369	367
WP_004766642.1	lcl|NZ_WNNH01000018.1_cds_WP_000538752.1_1013	31.016	374	367
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_000582222.1_1923	36.000	325	367
WP_004766642.1	lcl|NZ_WNNH01000028.1_cds_WP_001281953.1_1815	30.688	378	367
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_000346036.1_1942	24.665	373	367
WP_004766642.1	lcl|NZ_WNNH01000003.1_cds_WP_000947844.1_1935	26.124	356	367
WP_004766642.1	lcl|NZ_WNNH01000024.1_cds_WP_001982414.1_1580	24.432	352	367
WP_004766692.1	lcl|NZ_WNNH01000003.1_cds_WP_000689743.1_1914	91.912	544	544
WP_004766692.1	lcl|NZ_WNNH01000003.1_cds_WP_000689743.1_1914	91.912	544	544
WP_002740998.1	lcl|NZ_WNNH01000003.1_cds_WP_000342713.1_1915	94.340	265	265
WP_002740998.1	lcl|NZ_WNNH01000058.1_cds_WP_001002663.1_3021	46.091	243	265
WP_016761674.1	lcl|NZ_WNNH01000003.1_cds_WP_001246618.1_1916	92.903	310	310
WP_016761674.1	lcl|NZ_WNNH01000025.1_cds_WP_000501205.1_1631	36.842	304	310
WP_016761674.1	lcl|NZ_WNNH01000012.1_cds_WP_001183723.1_501	28.938	273	310
WP_016761674.1	lcl|NZ_WNNH01000020.1_cds_WP_000279894.1_1354	23.282	262	310
WP_016761674.1	lcl|NZ_WNNH01000003.1_cds_WP_001246618.1_1916	92.903	310	310
WP_016761674.1	lcl|NZ_WNNH01000025.1_cds_WP_000501205.1_1631	36.842	304	310
WP_016761674.1	lcl|NZ_WNNH01000012.1_cds_WP_001183723.1_501	28.938	273	310
WP_016761674.1	lcl|NZ_WNNH01000020.1_cds_WP_000279894.1_1354	23.282	262	310
WP_000479982.1	lcl|NZ_WNNH01000003.1_cds_WP_000479982.1_1917	100.000	264	264
WP_000715956.1	lcl|NZ_WNNH01000003.1_cds_WP_000715958.1_1918	98.473	131	131
WP_001088861.1	lcl|NZ_WNNH01000003.1_cds_WP_001088866.1_1919	98.611	144	144
WP_001088861.1	lcl|NZ_WNNH01000001.1_cds_WP_002069656.1_221	42.857	56	144
WP_000517243.1	lcl|NZ_WNNH01000003.1_cds_WP_000517242.1_1920	99.548	221	221
WP_000517243.1	lcl|NZ_WNNH01000002.1_cds_WP_001082180.1_1218	28.205	78	221
WP_000517243.1	lcl|NZ_WNNH01000052.1_cds_WP_001069834.1_2926	28.440	109	221
WP_000611591.1	lcl|NZ_WNNH01000003.1_cds_WP_000611594.1_1921	99.429	175	175
WP_000611591.1	lcl|NZ_WNNH01000002.1_cds_WP_001206947.1_1225	29.655	145	175
WP_004766685.1	lcl|NZ_WNNH01000003.1_cds_WP_001015422.1_1922	98.496	399	406
WP_004766685.1	lcl|NZ_WNNH01000011.1_cds_WP_000402845.1_399	23.182	220	406
WP_004766685.1	lcl|NZ_WNNH01000052.1_cds_WP_000347681.1_2925	25.000	208	406
WP_004766685.1	lcl|NZ_WNNH01000003.1_cds_WP_000661932.1_1955	24.088	137	406
WP_004766685.1	lcl|NZ_WNNH01000002.1_cds_WP_001082180.1_1218	24.074	162	406
WP_000980525.1	lcl|NZ_WNNH01000033.1_cds_WP_000653653.1_2190	26.984	252	241
WP_000980525.1	lcl|NZ_WNNH01000002.1_cds_WP_000998676.1_1163	26.471	238	241
WP_000980525.1	lcl|NZ_WNNH01000001.1_cds_WP_000566240.1_218	32.673	101	241
WP_000980525.1	lcl|NZ_WNNH01000019.1_cds_WP_000043153.1_1098	30.857	175	241
WP_000980525.1	lcl|NZ_WNNH01000001.1_cds_WP_001968389.1_246	25.847	236	241
WP_000980525.1	lcl|NZ_WNNH01000015.1_cds_WP_000194186.1_796	25.339	221	241
WP_000481873.1	lcl|NZ_WNNH01000003.1_cds_WP_001106774.1_1927	30.790	367	413
WP_002106376.1	lcl|NZ_WNNH01000008.1_cds_WP_000172202.1_3498	34.933	375	596
WP_002106376.1	lcl|NZ_WNNH01000018.1_cds_WP_000667646.1_1038	35.907	259	596
WP_002106376.1	lcl|NZ_WNNH01000003.1_cds_WP_000834715.1_1928	29.211	380	596
WP_002106376.1	lcl|NZ_WNNH01000002.1_cds_WP_000828455.1_1278	35.341	249	596
WP_002106376.1	lcl|NZ_WNNH01000005.1_cds_WP_000510777.1_2810	32.083	240	596
WP_002106376.1	lcl|NZ_WNNH01000049.1_cds_WP_000666552.1_2759	29.675	246	596
WP_002106376.1	lcl|NZ_WNNH01000011.1_cds_WP_001161019.1_449	30.415	217	596
WP_002106376.1	lcl|NZ_WNNH01000008.1_cds_WP_000942282.1_3512	27.556	225	596
WP_002106376.1	lcl|NZ_WNNH01000022.1_cds_WP_001052498.1_1480	24.082	245	596
WP_002106376.1	lcl|NZ_WNNH01000016.1_cds_WP_000047473.1_887	26.126	222	596
WP_002106376.1	lcl|NZ_WNNH01000029.1_cds_WP_001982953.1_1880	28.972	214	596
WP_002106376.1	lcl|NZ_WNNH01000050.1_cds_WP_000619175.1_2889	29.412	238	596
WP_002106376.1	lcl|NZ_WNNH01000033.1_cds_WP_000603361.1_2200	27.803	223	596
WP_002106376.1	lcl|NZ_WNNH01000004.1_cds_WP_000184524.1_2522	29.231	195	596
WP_002106376.1	lcl|NZ_WNNH01000036.1_cds_WP_000590867.1_2292	26.126	222	596
WP_002106376.1	lcl|NZ_WNNH01000006.1_cds_WP_000052667.1_3077	28.319	226	596
WP_002106376.1	lcl|NZ_WNNH01000008.1_cds_WP_000626143.1_3493	25.893	224	596
